date,SP500,UMCSENT,SP500_yoy_change,UMCSENT_yoy_change,SP500_yoy_change_ma12,UMCSENT_yoy_change_ma12
1993-06-01,450.5299987792969,81.5,10.386137749167567,1.3681592039801016,8.28594498900341,9.300996064556022
1993-07-01,448.1300048828125,77.0,5.638719952278026,0.5221932114882533,7.973668481634974,9.977805289759457
1993-08-01,463.55999755859375,77.3,11.962900979476942,1.5768725361366753,8.578598408025607,10.708804830372472
1993-09-01,458.9299926757813,77.9,9.84442462530508,3.0423280423280685,8.755693703998984,11.705304054783348
1993-10-01,467.8299865722656,82.7,11.739274566803882,12.824010914051854,9.176995852564554,13.306112967693373
1993-11-01,461.7900085449219,81.2,7.056914804842096,-4.806565064478308,8.518469988416493,10.951875575079464
1993-12-01,466.4500122070313,88.2,7.055156263296869,-3.076923076923077,8.734377745693324,7.909541565003522
1994-01-01,481.6099853515625,94.3,9.761152899270776,5.599104143337064,8.936231243337792,5.684775552256919
1994-02-01,467.1400146484375,93.2,5.358836551933566,7.621247113163987,8.76330350489816,4.163871726415933
1994-03-01,445.7699890136719,91.5,-1.306268788863596,6.519208381839348,7.664001086996599,3.6216127757797385
1994-04-01,450.9100036621094,92.6,2.4353122881590306,8.177570093457941,7.360055608582594,3.3963411989392305
1994-05-01,456.5,92.8,1.4016298728035448,15.566625155666248,6.777849313706148,4.577819221170677
1994-06-01,444.2699890136719,91.2,-1.3894767901330374,11.901840490797543,5.796548102097763,5.455625995072132
1994-07-01,458.260009765625,89.0,2.260505829209425,15.58441558441559,5.515030258508713,6.710811192816075
1994-08-01,475.489990234375,91.7,2.57355956911991,18.62871927554981,4.732585140978961,8.131798421100504
1994-09-01,462.7099914550781,91.5,0.8236547707979547,17.458279845956337,3.9808543197700335,9.333127738069527
1994-10-01,472.3500061035156,92.7,0.9661671250207116,12.091898428053206,3.0830953662881027,9.272118364236304
1994-11-01,453.69000244140625,91.6,-1.7540453352462904,12.807881773399,2.348848687947404,10.739988934059413
1994-12-01,459.2699890136719,95.1,-1.5392910291473272,7.823129251700678,1.6326447469103875,11.648326628111397
1995-01-01,470.4200134277344,97.6,-2.3234509798752856,3.499469777306463,0.6255944236482159,11.473357097608842
1995-02-01,487.3900146484375,95.1,4.334888762470901,2.0386266094420513,0.5402654411929939,11.008138722298682
1995-03-01,500.7099914550781,90.3,12.324742310034974,-1.3114754098360715,1.6761830327678748,10.355581739659064
1995-04-01,514.7100219726562,92.5,14.149168967729441,-0.10799136069113979,2.6523377560654087,9.66511828514664
1995-05-01,533.4000244140625,89.8,16.845569422576666,-3.2327586206896575,3.9393327185465026,8.098502970450316
1995-06-01,544.75,92.7,22.616880156457285,1.6447368421052655,5.939862464095696,7.2437443330592926
1995-07-01,562.0599975585938,94.4,22.650893724297873,6.067415730337089,7.639061455353066,6.450661011886083
1995-08-01,561.8800048828125,96.2,18.168629502769296,4.907306434023995,8.938650616490515,5.307209941758933
1995-09-01,584.4099731445312,88.9,26.301567706965812,-2.841530054644803,11.061810027837836,3.6155591167088375
1995-10-01,581.5,90.2,23.107863339915813,-2.696871628910469,12.906951379079095,2.383161611961865
1995-11-01,605.3699951171875,88.2,33.43251820837083,-3.7117903930130924,15.839165007713854,1.0065222647608572
1995-12-01,615.9299926757812,91.0,34.11065547708709,-4.311251314405884,18.80999388323339,-0.00467611574802292
1996-01-01,636.02001953125,89.3,35.202585216743756,-8.504098360655732,21.937163566284976,-1.0049734605782057
1996-02-01,640.4299926757812,88.5,31.399900167781247,-6.9400630914826404,24.19258118339417,-1.75319760232193
1996-03-01,645.5,93.7,28.916940148159973,3.7652270210409844,25.575264336571255,-1.3301390664155088
1996-04-01,654.1699829101562,92.7,27.094860209446004,0.216216216216214,26.654071940047633,-1.303121768339896
1996-05-01,669.1199951171875,89.4,25.444312802987355,-0.44543429844097204,27.370633888415195,-1.0708447414858389
1996-06-01,670.6300048828125,92.4,23.107848532870577,-0.3236245954692518,27.411547919782965,-1.2348748612837153
1996-07-01,639.9500122070312,94.7,13.857953774822352,0.3177966101694851,26.67880292399334,-1.714009787964349
1996-08-01,651.989990234375,95.3,16.037229402807473,-0.9355509355509439,26.50118624899652,-2.2009145687622604
1996-09-01,687.3300170898438,94.7,17.610932166597237,6.524184476940387,25.776966620632475,-1.4204383577968278
1996-10-01,705.27001953125,96.5,21.28461212919175,6.984478935698446,25.6250290197388,-0.6136591440794185
1996-11-01,757.02001953125,99.2,25.05079961630838,12.471655328798192,24.926552470400264,0.7349613327381886
1996-12-01,740.739990234375,96.9,20.263666170303285,6.483516483516483,23.772636694834947,1.6345253158983857
1997-01-01,786.1599731445312,97.4,23.606167888227027,9.070548712206051,22.80626858412522,3.0990792386368677
1997-02-01,790.8200073242188,99.7,23.482662643592445,12.655367231638426,22.14649879044282,4.732031765563623
1997-03-01,757.1199951171875,100.0,17.29202093217468,6.7235859124866515,21.177755522444045,4.978561673184095
1997-04-01,801.3400268554688,101.4,22.497217510746715,9.385113268608425,20.794618630885772,5.742636427550113
1997-05-01,848.280029296875,103.2,26.775471587620103,15.436241610738243,20.905548529605166,7.066109419981714
1997-06-01,885.1400146484375,104.5,31.98634242485303,13.095238095238093,21.645423020603705,8.184347977540659
1997-07-01,954.3099975585938,107.1,49.1225844761549,13.093980992608234,24.584142245714748,9.249030009410555
1997-08-01,899.469970703125,104.4,37.95763495997642,9.548793284365175,26.410842708812158,10.122725361070232
1997-09-01,947.280029296875,106.0,37.82026184563567,11.932418162618784,28.0949535153987,10.573411501543433
1997-10-01,914.6199951171876,105.6,29.683662964304048,9.430051813471497,28.794874418324724,10.777209241357852
1997-11-01,955.4000244140624,107.2,26.205384238801255,8.064516129032251,28.891089803532463,10.409947641377357
1997-12-01,970.4299926757812,102.1,31.008181746570852,5.366357069143435,29.786466101554762,10.316851023512937
1998-01-01,980.280029296875,106.6,24.69218260704502,9.445585215605746,29.876967328122927,10.348104065462913
1998-02-01,1049.3399658203125,110.4,32.69011356589342,10.732196589769316,30.644254904981338,10.187839845307153
1998-03-01,1101.75,106.5,45.51854489452105,6.499999999999995,32.99646523517688,10.169207685933264
1998-04-01,1111.75,108.7,38.736361936468874,7.199211045364895,34.349727270653716,9.987049167329637
1998-05-01,1090.8199462890625,106.5,28.59196357519165,3.197674418604657,34.501101602951344,8.967168567985171
1998-06-01,1133.8399658203125,105.6,28.097244171099224,1.0526315789473717,34.1770100818052,7.963618024960944
1998-07-01,1120.6700439453125,105.2,17.43249539586893,-1.7740429505135324,31.5361693251147,6.7246160297007975
1998-08-01,957.280029296875,104.4,6.427124915416504,0.0,28.90862682140137,5.9288832560037
1998-09-01,1017.010009765625,100.9,7.361073633158677,-4.8113207547169745,26.370361137028286,4.533571679559053
1998-10-01,1098.6700439453125,97.4,20.123116683507792,-7.765151515151503,25.573648946961935,3.1006380688404693
1998-11-01,1163.6300048828125,102.7,21.795057059628565,-4.197761194029848,25.20612168203088,2.078781625251961
1998-12-01,1229.22998046875,100.5,26.66858915596535,-1.5670910871694366,24.844488966147086,1.500994278892555
1999-01-01,1279.6400146484375,103.9,30.538211164648963,-2.5328330206378924,25.33165801261408,0.5027927592055855
1999-02-01,1238.3299560546875,108.1,18.010368078055027,-2.083333333333348,24.108345888627543,-0.5651680677196366
1999-03-01,1286.3699951171875,105.7,16.756977092551615,-0.7511737089201831,21.711548571796765,-1.1694325434629846
1999-04-01,1335.1800537109375,104.6,20.097148973324707,-3.771849126034965,20.158280824868083,-2.0836875577463063
1999-05-01,1301.8399658203125,106.8,19.345082591231844,0.28169014084507005,19.3877074095381,-2.3266862475596053
1999-06-01,1372.7099609375,107.3,21.0673465672353,1.6098484848484862,18.801882609216104,-2.280251505401179
1999-07-01,1328.719970703125,106.0,18.564779872706684,0.7604562737642651,18.896239648952584,-2.0690432367113627
1999-08-01,1320.4100341796875,104.5,37.933519322400635,0.09578544061301653,21.521772516201263,-2.061061116660278
1999-09-01,1282.7099609375,107.2,26.125598432714227,6.243805748265596,23.085482916164224,-1.1398005747450635
1999-10-01,1362.9300537109375,103.2,24.05271821343833,5.954825462012314,23.412949710325105,0.003530840018587759
1999-11-01,1388.9100341796875,107.2,19.36010831205428,4.3816942551119675,23.21003731469391,0.7184854607804058
1999-12-01,1469.25,105.4,19.526046658878403,4.875621890547266,22.614825439936666,1.2553782089234644
2000-01-01,1394.4599609375,112.0,8.972831810093695,7.79595765158807,20.817710493723727,2.1161107649422948
2000-02-01,1366.4200439453125,111.3,10.343776895999458,2.9602220166512483,20.178827895219097,2.5364070441076776
