date,SP500,UMCSENT,SP500_yoy_change,UMCSENT_yoy_change,yoy_change_diff
2011-01-01,1286.1199951171875,74.2,19.764962329247115,-0.26881720430107503,-20.03377953354819
2011-02-01,1327.219970703125,77.5,20.16586681980579,5.2989130434782705,-14.866953776327518
2011-03-01,1325.8299560546875,67.5,13.37402795895728,-8.288043478260864,-21.662071437218145
2011-04-01,1363.6099853515625,69.8,14.908700054848278,-3.3240997229917024,-18.23279977783998
2011-05-01,1345.199951171875,74.3,23.479673306368444,0.9510869565217517,-22.52858634984669
2011-06-01,1320.6400146484375,71.5,28.129159967293482,-5.921052631578949,-34.050212598872434
2011-07-01,1292.280029296875,63.7,17.30937345105834,-6.047197640117985,-23.356571091176328
2011-08-01,1218.8900146484375,55.8,16.158888595086786,-19.01306240928884,-35.17195100437563
2011-09-01,1131.4200439453125,59.5,-0.8569845465310144,-12.756598240469208,-11.899613693938193
2011-10-01,1253.300048828125,60.8,5.919243317990031,-10.192023633678005,-16.111266951668036
2011-11-01,1246.9599609375,63.7,5.625336441711792,-11.033519553072612,-16.658855994784403
2011-12-01,1257.5999755859375,69.9,-0.0031836663936912757,-6.17449664429529,-6.171312977901599
2012-01-01,1312.4100341796875,75.0,2.0441357853319575,1.0781671159029615,-0.965968669428996
2012-02-01,1365.6800537109375,75.3,2.8977926686438726,-2.83870967741936,-5.736502346063233
2012-03-01,1408.469970703125,76.2,6.2330779502336675,12.888888888888882,6.655810938655215
2012-04-01,1397.9100341796875,76.4,2.515385571870965,9.455587392550147,6.940201820679182
2012-05-01,1310.3299560546875,79.3,-2.592179332656863,6.729475100942128,9.321654433598992
2012-06-01,1362.1600341796875,73.2,3.143931659703858,2.3776223776223793,-0.7663092820814787
2012-07-01,1379.3199462890625,72.3,6.735375848804659,13.500784929356357,6.765409080551698
2012-08-01,1406.5799560546875,74.3,15.39843128999503,33.15412186379929,17.75569057380426
2012-09-01,1440.6700439453125,78.3,27.332908026061787,31.596638655462183,4.263730629400396
2012-10-01,1412.1600341796875,82.6,12.675335447413527,35.85526315789473,23.179927710481206
2012-11-01,1416.1800537109375,82.7,13.570611573302882,29.82731554160125,16.256703968298368
2012-12-01,1426.18994140625,72.9,13.40569092662105,4.29184549356223,-9.11384543305882
2013-01-01,1498.1099853515625,73.8,14.149537593862238,-1.6000000000000014,-15.74953759386224
2013-02-01,1514.6800537109375,77.6,10.910315311051445,3.054448871181936,-7.855866439869509
2013-03-01,1569.18994140625,78.6,11.410961827101772,3.149606299212593,-8.26135552788918
2013-04-01,1597.5699462890625,76.4,14.28274404128862,0.0,-14.28274404128862
2013-05-01,1630.739990234375,84.5,24.452622234511058,6.557377049180335,-17.895245185330722
2013-06-01,1606.280029296875,84.1,17.921535575238057,14.890710382513639,-3.030825192724418
2013-07-01,1685.72998046875,85.1,22.214572841062473,17.70401106500692,-4.510561776055553
2013-08-01,1632.969970703125,82.1,16.095069012887,10.497981157469717,-5.597087855417282
2013-09-01,1681.550048828125,77.5,16.71999816301839,-1.0217113665389466,-17.741709529557333
2013-10-01,1756.5400390625,73.2,24.386754797437682,-11.38014527845035,-35.76690007588803
2013-11-01,1805.81005859375,75.1,27.512744856265403,-9.189842805320447,-36.70258766158585
2013-12-01,1848.3599853515625,82.5,29.601249573324353,13.168724279835375,-16.43252529348898
2014-01-01,1782.5899658203125,81.2,18.989258682632105,10.027100271002709,-8.962158411629396
2014-02-01,1859.449951171875,81.6,22.761895927543097,5.154639175257736,-17.607256752285362
2014-03-01,1872.3399658203125,80.0,19.318886542338575,1.781170483460559,-17.537716058878015
2014-04-01,1883.949951171875,84.1,17.925975982963017,10.07853403141359,-7.847441951549428
2014-05-01,1923.5699462890625,81.9,17.956875885076016,-3.076923076923066,-21.033798961999082
2014-06-01,1960.22998046875,82.5,22.035382667791193,-1.9024970273483932,-23.937879695139586
2014-07-01,1930.6700439453125,81.8,14.530207465874945,-3.8777908343125667,-18.40799830018751
2014-08-01,2003.3699951171875,82.5,22.682598642923946,0.4872107186358221,-22.195387924288124
2014-09-01,1972.2900390625,84.6,17.289999214533758,9.16129032258064,-8.128708891953117
2014-10-01,2018.050048828125,86.9,14.887790995370542,18.715846994535525,3.8280559991649827
2014-11-01,2067.56005859375,88.8,14.494879943455086,18.242343541944074,3.747463598488988
2014-12-01,2058.89990234375,93.6,11.390633786748117,13.454545454545453,2.0639116677973366
2015-01-01,1994.989990234375,98.1,11.91524851405299,20.8128078817734,8.897559367720408
2015-02-01,2104.5,95.4,13.178631060959066,16.91176470588236,3.733133644923292
2015-03-01,2067.889892578125,93.0,10.444146379802222,16.250000000000007,5.8058536201977855
2015-04-01,2085.510009765625,95.9,10.69880112623871,14.030915576694426,3.332114450455716
2015-05-01,2107.389892578125,90.7,9.556187267517192,10.744810744810751,1.188623477293559
2015-06-01,2063.110107421875,96.1,5.248370241155231,16.48484848484848,11.236478243693249
2015-07-01,2103.840087890625,93.1,8.969427193858603,13.814180929095343,4.84475373523674
2015-08-01,1972.1800537109375,91.9,-1.5568737418584333,11.393939393939402,12.950813135797835
2015-09-01,1920.030029296875,87.2,-2.6497121990468497,3.073286052009472,5.722998251056321
2015-10-01,2079.360107421875,90.0,3.0380841460970087,3.5673187571921616,0.5292346110951529
2015-11-01,2080.409912109375,91.3,0.62149844026127,2.8153153153153143,2.1938168750540443
2015-12-01,2043.93994140625,92.6,-0.7265997205823549,-1.0683760683760646,-0.3417763477937097
2016-01-01,1940.239990234375,92.0,-2.744374671953509,-6.218144750254839,-3.4737700783013303
2016-02-01,1932.22998046875,91.7,-8.185793277797583,-3.8784067085953944,4.307386569202189
2016-03-01,2059.739990234375,91.0,-0.3941168421491281,-2.1505376344086002,-1.7564207922594721
2016-04-01,2065.300048828125,89.0,-0.9690656406761256,-7.1949947862356645,-6.2259291455595385
2016-05-01,2096.949951171875,94.7,-0.49539676749033035,4.4101433296582115,4.905540097148542
2016-06-01,2098.860107421875,93.5,1.7328207482185443,-2.7055150884495283,-4.438335836668072
2016-07-01,2173.60009765625,90.0,3.315841834517408,-3.329752953813103,-6.645594788330511
2016-08-01,2170.949951171875,89.8,10.078689168715794,-2.2850924918389692,-12.363781660554764
2016-09-01,2168.27001953125,91.2,12.92896394569838,4.587155963302747,-8.341807982395633
2016-10-01,2126.14990234375,87.2,2.2502016247627266,-3.111111111111109,-5.3613127358738355
2016-11-01,2198.81005859375,93.8,5.6911931535803095,2.7382256297918905,-2.952967523788419
2016-12-01,2238.830078125,98.2,9.535022667283656,6.047516198704117,-3.4875064685795385
2017-01-01,2278.8701171875,98.5,17.453002136721206,7.065217391304346,-10.38778474541686
2017-02-01,2363.639892578125,96.3,22.327047839549465,5.016357688113415,-17.31069015143605
2017-03-01,2362.719970703125,96.9,14.709622666221778,6.483516483516483,-8.226106182705294
2017-04-01,2384.199951171875,97.0,15.440850956484375,8.98876404494382,-6.452086911540555
2017-05-01,2411.800048828125,97.1,15.014669161765015,2.5343189017951406,-12.480350259969875
2017-06-01,2423.409912109375,95.0,15.46314609248347,1.6042780748663166,-13.858868017617153
2017-07-01,2470.300048828125,93.4,13.650162764153384,3.777777777777791,-9.872384986375593
2017-08-01,2471.64990234375,96.8,13.851077083078668,7.795100222717144,-6.055976860361524
2017-09-01,2519.360107421875,95.1,16.1921755467765,4.2763157894736725,-11.915859757302828
2017-10-01,2575.260009765625,100.7,21.123162902427573,15.481651376146788,-5.641511526280786
2017-11-01,2647.580078125,98.5,20.409676487393426,5.010660980810244,-15.399015506583183
2017-12-01,2673.610107421875,95.9,19.419965523287928,-2.3421588594704668,-21.762124382758394
2018-01-01,2823.81005859375,95.7,23.91272487608005,-2.8426395939086246,-26.755364469988674
2018-02-01,2713.830078125,99.7,14.815716499221354,3.530633437175501,-11.285083062045853
2018-03-01,2640.8701171875,101.4,11.772455048983232,4.643962848297223,-7.12849220068601
2018-04-01,2648.050048828125,98.8,11.066609473193022,1.855670103092777,-9.210939370100245
2018-05-01,2705.27001953125,98.0,12.168088761990026,0.9268795056642798,-11.241209256325746
2018-06-01,2718.3701171875,98.2,12.171288216832732,3.368421052631576,-8.802867164201157
2018-07-01,2816.2900390625,97.9,14.005990502996092,4.817987152034253,-9.18800335096184
2018-08-01,2901.52001953125,96.2,17.392030998398035,-0.619834710743794,-18.01186570914183
2018-09-01,2913.97998046875,100.1,15.663496134766518,5.257623554153512,-10.405872580613007
2018-10-01,2711.739990234375,98.6,5.299658285035491,-2.0854021847070636,-7.385060469742555
2018-11-01,2760.169921875,97.5,4.2525566905510015,-1.0152284263959421,-5.267785116946944
2018-12-01,2506.85009765625,98.3,-6.2372598496206795,2.502606882168923,8.739866731789602
2019-01-01,2704.10009765625,91.2,-4.239306414154331,-4.702194357366773,-0.46288794321244175
2019-02-01,2784.489990234375,93.8,2.6036969918984187,-5.917753259779346,-8.521450251677765
2019-03-01,2834.39990234375,98.4,7.328258360632933,-2.9585798816568087,-10.286838242289742
2019-04-01,2945.830078125,97.2,11.245256842054596,-1.6194331983805599,-12.864690040435157
2019-05-01,2752.06005859375,100.0,1.729588496700507,2.0408163265306145,0.31122782983010744
2019-06-01,2941.760009765625,98.2,8.217787973966196,0.0,-8.217787973966196
2019-07-01,2980.3798828125,98.4,5.8264540041700785,0.5107252298263587,-5.31572877434372
2019-08-01,2926.4599609375,89.8,0.8595474523136026,-6.652806652806653,-7.512354105120256
2019-09-01,2976.739990234375,93.2,2.1537556944893455,-6.893106893106882,-9.046862587596227
2019-10-01,3037.56005859375,95.5,12.015166259771615,-3.144016227180524,-15.159182486952139
2019-11-01,3140.97998046875,96.8,13.796616490011715,-0.7179487179487243,-14.51456520796044
2019-12-01,3230.780029296875,99.3,28.878070225158446,1.0172939979654183,-27.86077622719303
2020-01-01,3225.52001953125,99.8,19.28256732533442,9.42982456140351,-9.852742763930909
2020-02-01,2954.219970703125,101.0,6.095550031209251,7.6759061833688635,1.5803561521596121
2020-03-01,2584.590087890625,89.1,-8.813499261221347,-9.45121951219513,-0.6377202509737838
2020-04-01,2912.429931640625,71.8,-1.133811034533061,-26.131687242798364,-24.997876208265303
2020-05-01,3044.31005859375,72.3,10.619317666684003,-27.700000000000003,-38.31931766668401
2020-06-01,3100.2900390625,78.1,5.388951810161613,-20.468431771894103,-25.857383582055718
2020-07-01,3271.1201171875,72.5,9.755140143431529,-26.321138211382124,-36.07627835481365
2020-08-01,3500.31005859375,74.1,19.609019269561976,-17.483296213808465,-37.09231548337044
2020-09-01,3363.0,80.4,12.975940493049665,-13.733905579399142,-26.709846072448805
2020-10-01,3269.9599609375,81.8,7.650874315595924,-14.345549738219898,-21.996424053815822
2020-11-01,3621.6298828125,76.9,15.302545872069494,-20.55785123966941,-35.860397111738905
2020-12-01,3756.070068359375,80.7,16.258923055706177,-18.731117824773413,-34.99004088047959
2021-01-01,3714.239990234375,79.0,15.151664467863025,-20.841683366733466,-35.99334783459649
2021-02-01,3811.14990234375,76.8,29.006977819484092,-23.96039603960396,-52.967373859088056
2021-03-01,3972.889892578125,84.9,53.71450626511303,-4.713804713804704,-58.428310978917736
2021-04-01,4181.169921875,88.3,43.56293610537338,22.980501392757667,-20.582434712615715
2021-05-01,4204.10986328125,82.9,38.0972956881811,14.661134163208867,-23.43616152497223
2021-06-01,4297.5,85.5,38.61606320225206,9.47503201024329,-29.141031192008768
2021-07-01,4395.259765625,81.2,34.365587571392275,12.00000000000001,-22.365587571392265
2021-08-01,4522.68017578125,70.3,29.207987294652327,-5.128205128205121,-34.33619242285745
2021-09-01,4307.5400390625,72.8,28.08623369201606,-9.452736318407972,-37.53897001042403
2021-10-01,4605.3798828125,71.7,40.83902976879674,-12.347188264058673,-53.186218032855415
2021-11-01,4567.0,67.4,26.103443691858995,-12.353706111833551,-38.457149803692545
2021-12-01,4766.18017578125,70.6,26.89273866137125,-12.515489467162343,-39.408228128533594
2022-01-01,4515.5498046875,67.2,21.573991356507925,-14.936708860759495,-36.51070021726742
2022-02-01,4373.93994140625,62.8,14.766935268444836,-18.229166666666664,-32.9961019351115
2022-03-01,4530.41015625,59.4,14.03311641516658,-30.03533568904594,-44.06845210421252
2022-04-01,4131.93017578125,65.2,-1.177654747685286,-26.160815402038494,-24.98316065435321
2022-05-01,4132.14990234375,58.4,-1.711657479886508,-29.553679131483722,-27.842021651597214
2022-06-01,3785.3798828125,50.0,-11.916698480221054,-41.52046783625731,-29.603769356036256
2022-07-01,4130.2900390625,51.5,-6.028533936374103,-36.57635467980296,-30.547820743428858
2022-08-01,3955.0,58.2,-12.551853186991902,-17.211948790896148,-4.660095603904246
2022-09-01,3585.6201171875,58.6,-16.759447743453126,-19.505494505494504,-2.7460467620413773
2022-10-01,3871.97998046875,59.9,-15.924851391322436,-16.457461645746175,-0.532610254423739
2022-11-01,4080.110107421875,56.7,-10.661044286799326,-15.875370919881304,-5.214326633081978
2022-12-01,3839.5,59.8,-19.442827203429268,-15.29745042492917,4.145376778500097
2023-01-01,4076.60009765625,64.9,-9.720847427606383,-3.4226190476190466,6.298228379987337
2023-02-01,3970.14990234375,66.9,-9.231723445491092,6.52866242038217,15.76038586587326
2023-03-01,4109.31005859375,62.0,-9.294966308410613,4.3771043771043905,13.672070685515003
2023-04-01,4169.47998046875,63.7,0.9087715205739144,-2.300613496932513,-3.2093850175064276
2023-05-01,4179.830078125,59.0,1.1538830126710975,1.0273972602739656,-0.1264857523971319
2023-06-01,4450.3798828125,64.2,17.567589530959093,28.400000000000002,10.832410469040909
2023-07-01,4588.9599609375,71.5,11.105029369296048,38.834951456310684,27.729922087014636
2023-08-01,4507.66015625,69.4,13.973708122629592,19.243986254295532,5.27027813166594
2023-09-01,4288.0498046875,67.8,19.59018703997495,15.699658703071663,-3.8905283369032873
2023-10-01,4193.7998046875,63.8,8.311505375598305,6.510851419031716,-1.800653956566589
2023-11-01,4567.7998046875,61.3,11.952856281464053,8.112874779541436,-3.839981501922617
2023-12-01,4769.830078125,69.7,24.230500797629894,16.555183946488295,-7.675316851141599
2024-01-01,4845.64990234375,79.0,18.864980284174738,21.725731895223397,2.8607516110486593
2024-02-01,5096.27001953125,76.9,28.36467500944242,14.947683109118092,-13.416991900324327
2024-03-01,5254.35009765625,79.4,27.864532554994035,28.06451612903227,0.1999835740382352
2024-04-01,5035.68994140625,77.2,20.775011871866987,21.193092621664043,0.41808074979705623
2024-05-01,5277.509765625,69.1,26.26134715965296,17.118644067796595,-9.142703091856365
2024-06-01,5460.47998046875,68.2,22.69694103097326,6.230529595015577,-16.46641143595768
2024-07-01,5522.2998046875,66.4,20.33880991978243,-7.132867132867126,-27.471677052649557
2024-08-01,5648.39990234375,67.9,25.306693640426325,-2.1613832853025983,-27.468076925728923
2024-09-01,5762.47998046875,70.1,34.38463271040999,3.3923303834808127,-30.992302326929178
2024-10-01,5705.4501953125,70.5,36.04488676200985,10.501567398119139,-25.543319363890713
2024-11-01,6032.3798828125,71.8,32.06314069679761,17.128874388254477,-14.934266308543133
2024-12-01,5881.6298828125,74.0,23.309002343424012,6.1692969870875025,-17.13970535633651
2025-01-01,6040.52978515625,71.7,24.65881578102782,-9.240506329113918,-33.89932211014174
2025-02-01,5954.5,64.7,16.840355341840564,-15.864759427828357,-32.705114769668924
2025-03-01,5611.85009765625,57.0,6.803886177273677,-28.21158690176323,-35.01547307903691
2025-04-01,5569.06005859375,52.2,10.591798212233705,-32.38341968911917,-42.97521790135288
2025-05-01,5911.68994140625,52.2,12.016655656650332,-24.45730824891461,-36.47396390556494
2025-06-01,6204.9501953125,60.7,13.633787093929461,-10.997067448680353,-24.630854542609814
2025-07-01,6339.39013671875,61.7,14.796196529164863,-7.078313253012047,-21.87450978217691
2025-08-01,6460.259765625,58.2,14.373271675477085,-14.28571428571429,-28.658985961191377
2025-09-01,6688.4599609375,55.1,16.06912273200516,-21.398002853067045,-37.4671255850722
2025-10-01,6840.2001953125,53.6,19.888877497034162,-23.97163120567376,-43.86050870270792
2025-11-01,6538.759765625,50.3,8.394363296901798,-29.94428969359332,-38.33865299049512
