name,date_zori,zori,lat,lng,population_x,one_year_change,five_year_change,one_year_date,five_year_date,population_y,date_homebuilding,rt,multi_rt,region,population,rt_pc,multi_rt_pc
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2019-11-01,1819.0,108.0,Southeast,6411149.0,0.2837244930666874,0.016845654343706565
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2019-12-01,4207.0,308.0,Southeast,6411149.0,0.6562006279997548,0.048041310535755756
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-01-01,7119.0,1261.0,Southeast,6411149.0,1.110409382155991,0.19668861229087017
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-02-01,9861.0,1896.0,Southeast,6411149.0,1.5381018285489856,0.29573482070062634
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-03-01,12077.0,2012.0,Southeast,6411149.0,1.8837496991568907,0.3138283012920149
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-04-01,13904.0,2117.0,Southeast,6411149.0,2.16872201847126,0.3302060207928407
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-05-01,15874.0,2459.0,Southeast,6411149.0,2.4759992319629447,0.3835505928812448
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-06-01,18271.0,2771.0,Southeast,6411149.0,2.849879171424654,0.43221581654084157
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-07-01,21011.0,2990.0,Southeast,6411149.0,3.277259661255728,0.46637506007113544
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-08-01,23780.0,3196.0,Southeast,6411149.0,3.7091635212346494,0.49850658594894615
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-09-01,27033.0,3639.0,Southeast,6411149.0,4.216560869198329,0.5676049644143351
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-10-01,30285.0,3963.0,Southeast,6411149.0,4.723802238881049,0.6181419274454547
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-11-01,31303.0,4152.0,Southeast,6411149.0,4.882588128898579,0.6476218225469412
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-12-01,31551.0,4029.0,Southeast,6411149.0,4.921270742576721,0.628436493988831
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-01-01,31365.0,3180.0,Southeast,6411149.0,4.892258782318115,0.4960109334535822
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-02-01,31563.0,2666.0,Southeast,6411149.0,4.923142481948243,0.41583809704001573
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-03-01,32974.0,2711.0,Southeast,6411149.0,5.143227836383151,0.4228571196832268
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-04-01,34998.0,3371.0,Southeast,6411149.0,5.458927877046689,0.5258027851169891
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-05-01,36443.0,3587.0,Southeast,6411149.0,5.684316493034244,0.5594940938044023
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-06-01,37531.0,3658.0,Southeast,6411149.0,5.854020862718992,0.5705685517525797
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-07-01,37586.0,3897.0,Southeast,6411149.0,5.8625996681718044,0.6078473609020785
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-08-01,38249.0,4714.0,Southeast,6411149.0,5.966013268448449,0.7352816164465995
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-09-01,38247.0,5252.0,Southeast,6411149.0,5.965701311886527,0.8191979316032119
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-10-01,37758.0,5377.0,Southeast,6411149.0,5.889427932496968,0.8386952167232427
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-11-01,38107.0,6149.0,Southeast,6411149.0,5.943864352552094,0.9591104496245524
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-12-01,38931.0,7342.0,Southeast,6411149.0,6.072390456063336,1.145192538810126
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-01-01,39041.0,7802.0,Southeast,6411149.0,6.089548066968963,1.216942548051839
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-02-01,40176.0,9193.0,Southeast,6411149.0,6.266583415858842,1.4339083368675412
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-03-01,40968.0,10569.0,Southeast,6411149.0,6.390118214379357,1.6485344514688396
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-04-01,41434.0,11613.0,Southeast,6411149.0,6.462804093306832,1.8113757767913363
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-05-01,41392.0,11961.0,Southeast,6411149.0,6.456253005506501,1.8656562185655021
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-06-01,41167.0,12415.0,Southeast,6411149.0,6.421157892290446,1.9364703581214537
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-07-01,42556.0,14140.0,Southeast,6411149.0,6.637811724544228,2.205532892777878
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-08-01,43708.0,15519.0,Southeast,6411149.0,6.817498704210431,2.420626942222057
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-09-01,44254.0,16284.0,Southeast,6411149.0,6.902662845614725,2.5399503271566455
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-10-01,45298.0,17717.0,Southeast,6411149.0,7.065504170937222,2.7634672037726777
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-11-01,45572.0,18597.0,Southeast,6411149.0,7.108242219920329,2.9007280910176942
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-12-01,45045.0,19084.0,Southeast,6411149.0,7.02604166585428,2.976689513845334
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-01-01,45916.0,20879.0,Southeast,6411149.0,7.161898748570654,3.256670528168976
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-02-01,45248.0,21175.0,Southeast,6411149.0,7.05770525688921,3.3028400993332085
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-03-01,44077.0,20496.0,Southeast,6411149.0,6.875054689884761,3.1969308465612016
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-04-01,42778.0,19575.0,Southeast,6411149.0,6.672438902917403,3.0532748497968147
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-05-01,43866.0,20739.0,Southeast,6411149.0,6.842143272602149,3.234833568834541
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-06-01,44035.0,20977.0,Southeast,6411149.0,6.868503602084432,3.2719563997030794
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-07-01,43375.0,19931.0,Southeast,6411149.0,6.765557936650668,3.108803117818663
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-08-01,42611.0,18829.0,Southeast,6411149.0,6.646390529997041,2.9369150522004714
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-09-01,41348.0,17734.0,Southeast,6411149.0,6.4493899611442504,2.766118834549002
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-10-01,40718.0,17032.0,Southeast,6411149.0,6.351123644139295,2.656622081314909
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-11-01,39815.0,15823.0,Southeast,6411149.0,6.210275256432194,2.468044339633972
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-12-01,39048.0,14534.0,Southeast,6411149.0,6.090639914935685,2.2669883354762153
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-01-01,38253.0,12926.0,Southeast,6411149.0,5.966637181572289,2.0161752596921394
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-02-01,38175.0,12297.0,Southeast,6411149.0,5.95447087565739,1.9180649209681448
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-03-01,39233.0,13080.0,Southeast,6411149.0,6.11949589691333,2.0401959149600173
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-04-01,40439.0,13968.0,Southeast,6411149.0,6.307605703751387,2.178704628452716
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-05-01,39565.0,13107.0,Southeast,6411149.0,6.171280686192132,2.044407328545944
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-06-01,38713.0,12521.0,Southeast,6411149.0,6.038387190814003,1.9530040559032398
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-07-01,38137.0,12039.0,Southeast,6411149.0,5.948543700980901,1.8778225244804012
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-08-01,38019.0,12008.0,Southeast,6411149.0,5.930138263827591,1.8729871977706336
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-09-01,38277.0,12426.0,Southeast,6411149.0,5.970380660315335,1.9381861192120164
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-10-01,37734.0,11758.0,Southeast,6411149.0,5.885684453753921,1.8339926275305722
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-11-01,37694.0,11916.0,Southeast,6411149.0,5.879445322515512,1.858637195922291
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-12-01,39188.0,13224.0,Southeast,6411149.0,6.112476874270119,2.062656787418293
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-01-01,39409.0,13747.0,Southeast,6411149.0,6.146948074362333,2.144233428360501
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-02-01,38840.0,13357.0,Southeast,6411149.0,6.058196432495953,2.0834018987860055
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-03-01,37436.0,12488.0,Southeast,6411149.0,5.8392029260277685,1.9478567726315517
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-04-01,36634.0,11956.0,Southeast,6411149.0,5.71410834469765,1.8648763271607007
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-05-01,35861.0,11613.0,Southeast,6411149.0,5.593537133515381,1.8113757767913363
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-06-01,35526.0,11551.0,Southeast,6411149.0,5.541284409393699,1.8017051233718013
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-07-01,35455.0,11814.0,Southeast,6411149.0,5.530209951445521,1.842727411264346
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-08-01,33945.0,10901.0,Southeast,6411149.0,5.29468274719555,1.7003192407476413
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2019-11-01,1967.0,708.0,Southwest,2550637.0,0.7711799052550402,0.2775777188208279
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2019-12-01,4574.0,1911.0,Southwest,2550637.0,1.7932775224385125,0.7492246054613024
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-01-01,8967.0,4832.0,Southwest,2550637.0,3.5155923794722654,1.8944287250596614
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-02-01,12413.0,6647.0,Southwest,2550637.0,4.866627434636916,2.606015673731699
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-03-01,15113.0,7478.0,Southwest,2550637.0,5.9251865318349894,2.9318166403137726
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-04-01,18422.0,9169.0,Southwest,2550637.0,7.22250951428996,3.5947882822996764
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-05-01,21357.0,10692.0,Southwest,2550637.0,8.373202458836753,4.191894024904367
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-06-01,23611.0,11406.0,Southwest,2550637.0,9.2569032755347,4.471824097274523
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-07-01,27590.0,13308.0,Southwest,2550637.0,10.816905737664749,5.217520172411833
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-08-01,30843.0,14707.0,Southwest,2550637.0,12.09227342032598,5.76601060833039
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-09-01,35159.0,17180.0,Southwest,2550637.0,13.784399740143344,6.735572329578846
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-10-01,37934.0,17936.0,Southwest,2550637.0,14.872363256708029,7.0319688767943065
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-11-01,39554.0,18841.0,Southwest,2550637.0,15.507498715026875,7.386782203818106
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-12-01,40627.0,19200.0,Southwest,2550637.0,15.928177941431885,7.5275313578529595
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-01-01,40836.0,18941.0,Southwest,2550637.0,16.010118256733513,7.425988096306922
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-02-01,41897.0,19771.0,Southwest,2550637.0,16.426092776039866,7.751397003964108
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-03-01,43670.0,20985.0,Southwest,2550637.0,17.121213249866603,8.227356538778352
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-04-01,45030.0,21364.0,Southwest,2550637.0,17.65441338771452,8.37594687131097
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-05-01,46247.0,21710.0,Southwest,2550637.0,18.13154909930343,8.51159925932228
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-06-01,49360.0,24017.0,Southwest,2550637.0,19.35202853248032,9.416079199039299
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-07-01,48519.0,23287.0,Southwest,2550637.0,19.02230697664936,9.12987618387093
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-08-01,50586.0,25261.0,Southwest,2550637.0,19.83269277439322,9.90380050160019
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-09-01,48751.0,23440.0,Southwest,2550637.0,19.113264647223417,9.189861199378822
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-10-01,49473.0,24504.0,Southwest,2550637.0,19.396331190992683,9.60701189545984
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-11-01,49261.0,24786.0,Southwest,2550637.0,19.31321469891639,9.717572512278306
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-12-01,50297.0,25839.0,Southwest,2550637.0,19.719387745100537,10.130410560185554
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-01-01,49630.0,25112.0,Southwest,2550637.0,19.457884442200125,9.845383721791851
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-02-01,47978.0,23511.0,Southwest,2550637.0,18.81020309828486,9.217697383045882
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-03-01,48473.0,24010.0,Southwest,2550637.0,19.004272266104504,9.41333478656508
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-04-01,48563.0,24594.0,Southwest,2550637.0,19.039557569344442,9.642297198699776
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-05-01,49063.0,25464.0,Southwest,2550637.0,19.23558703178853,9.983388463352487
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-06-01,48454.0,25147.0,Southwest,2550637.0,18.99682314653163,9.859105784162935
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-07-01,48927.0,26097.0,Southwest,2550637.0,19.18226701800374,10.231561762806704
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-08-01,45937.0,23445.0,Southwest,2550637.0,18.010010832588094,9.191821494003262
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-09-01,46647.0,24560.0,Southwest,2550637.0,18.2883726692587,9.628967195253578
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-10-01,46362.0,24572.0,Southwest,2550637.0,18.176635875665568,9.633671902352237
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-11-01,45073.0,23751.0,Southwest,2550637.0,17.67127192148471,9.311791525019043
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2022-12-01,42536.0,22596.0,Southwest,2550637.0,16.676618429043412,8.858963466773202
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2023-01-01,40320.0,21488.0,Southwest,2550637.0,15.807815851491217,8.424562177997105
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2023-02-01,40167.0,22143.0,Southwest,2550637.0,15.747830835983326,8.68136077379886
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2023-03-01,38627.0,21507.0,Southwest,2550637.0,15.144060091655534,8.432011297569979
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2023-04-01,35923.0,19467.0,Southwest,2550637.0,14.08393275875791,7.632211090798102
