game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON
413973,2015-04-29T23:10:00Z,2015-04-29,R,Final,Washington Nationals,Atlanta Braves,120,144,N,1,Alex Wood,Jordan Zimmermann,"Wood has struggled to command his sinker, and he has totaled just one strikeout over his past two starts. But the young left-hander has still limited opponents to three runs or fewer in each of his first four starts.","Zimmermann ended up with a no-decision in the Nationals' 3-2 loss to the Marlins on Friday. He pitched 6 innings, allowed 2 runs on 6 hits and struck out 4. He was cruising until the 5th, when he allowed RBI singles to Mat Latos and Dee Gordon.",13,4,9,Bottom,16,Turner Field,[],WSH wins 2-1,Washington Nationals,Atlanta Braves,Jordan Zimmermann,Alex Wood,,2015-04-29 - Washington Nationals (13) @ Atlanta Braves (4) (Final),2015
413981,2015-04-30T23:10:00Z,2015-04-30,R,Final,Washington Nationals,New York Mets,120,121,N,1,Jacob deGrom,Stephen Strasburg,deGrom's sensational start to the season came to an end last time out as he was tagged for three homers and six runs in five innings against the Yankees. He'll be back at spacious Citi Field to face the Nationals for the second time this year.,"Strasburg wasn't his dominating self in an 8-0 loss to the Marlins on Saturday in Miami. Strasburg lasted 6 innings, allowed 4 runs on 8 hits, struck out 6 and walked 2.",8,2,9,Bottom,3289,Citi Field,[],WSH leads 1-0,Washington Nationals,New York Mets,Stephen Strasburg,Jacob deGrom,,2015-04-30 - Washington Nationals (8) @ New York Mets (2) (Final),2015
413996,2015-05-01T23:10:00Z,2015-05-01,R,Final,Washington Nationals,New York Mets,120,121,N,1,Matt Harvey,Max Scherzer,Harvey came an out away from the second complete game of his career last time out against the Yankees. He struck out seven on his way to improving to 4-0 in four starts.,"Scherzer, who was scratched from his start on Tuesday, had been nursing a sore right thumb and wrist, which he injured batting April 23 against the Cardinals. But he threw in the outfield prior to the last two games in Atlanta and is good to go.",0,4,9,Top,3289,Citi Field,[],Series tied 1-1,New York Mets,Washington Nationals,Matt Harvey,Max Scherzer,Jeurys Familia,2015-05-01 - Washington Nationals (0) @ New York Mets (4) (Final),2015
414011,2015-05-02T23:10:00Z,2015-05-02,R,Final,Washington Nationals,New York Mets,120,121,N,1,Jonathon Niese,Gio Gonzalez,"Though he considers it no excuse, Niese hasn't received much help from his defense this month. The Mets committed four errors behind him Sunday in the Bronx, resulting in two more unearned runs. Four of the 11 against him to date have been unearned.","In eight starts at Citi Field, Gonzalez is 5-1 with a 1.88 ERA in 52 2/3 innings. He threw a complete game at the stadium on Sept. 9, 2013.",1,0,9,Bottom,3289,Citi Field,[],WSH leads 2-1,Washington Nationals,New York Mets,Gio Gonzalez,Jonathon Niese,Drew Storen,2015-05-02 - Washington Nationals (1) @ New York Mets (0) (Final),2015
414026,2015-05-03T17:10:00Z,2015-05-03,R,Final,Washington Nationals,New York Mets,120,121,N,1,Dillon Gee,Doug Fister,"Pitching with his job status uncertain, Gee solidified it with 7 2/3 innings of one-run ball Monday in Miami. Deadly efficient, Gee needed only 59 pitches to complete seven innings, but left after allowing three straight hits in the eighth.","In day games in 2014, Fister was 5-1 with a 1.90 ERA and held opponents to a .192 batting average.",1,0,9,Bottom,3289,Citi Field,[],WSH wins 3-1,Washington Nationals,New York Mets,Doug Fister,Dillon Gee,Drew Storen,2015-05-03 - Washington Nationals (1) @ New York Mets (0) (Final),2015
414030,2015-05-04T23:05:00Z,2015-05-04,R,Final,Miami Marlins,Washington Nationals,146,120,N,1,Jordan Zimmermann,David Phelps,"Coming off a season-high seven-inning start in Atlanta, Zimmermann looks to continue his run of quality starts (four in five starts in 2015) and his dominance of the Marlins, who he's 7-3 with a 3.34 ERA against in his career.","Phelps comes off a no-decision against the Mets in a game he led by three runs entering the seventh. Since joining the rotation, the right-hander has a 1.53 ERA, allowing three runs in 17 2/3 innings across three starts.",4,6,9,Top,3309,Nationals Park,[],WSH leads 1-0,Washington Nationals,Miami Marlins,Matt Grace,Bryan Morris,Tanner Roark,2015-05-04 - Miami Marlins (4) @ Washington Nationals (6) (Final),2015
414045,2015-05-05T23:05:00Z,2015-05-05,R,Final,Miami Marlins,Washington Nationals,146,120,N,1,Stephen Strasburg,Mat Latos,"It looked like it was going to be a short night for Strasburg on Thursday against the Mets. After two innings, he threw 51 pitches and allowed two runs. But he started dealing after that and ended up getting the victory.","After tweaking his left hamstring in a no-decision against the Mets, Latos' status was up in the air. But he's feeling better and staying on schedule. On April 24, he gave up two runs in 6 1/3 innings in a no-decision vs. the Nats.",2,1,9,Bottom,3309,Nationals Park,[],Series tied 1-1,Miami Marlins,Washington Nationals,Mat Latos,Stephen Strasburg,Steve Cishek,2015-05-05 - Miami Marlins (2) @ Washington Nationals (1) (Final),2015
414060,2015-05-06T17:05:00Z,2015-05-06,R,Final,Miami Marlins,Washington Nationals,146,120,N,1,Max Scherzer,Tom Koehler,"Scherzer proved that his problems with his right thumb are a thing of the past in his last start vs. the Mets. He pitched seven innings, allowed one run and struck out 10. It marked the 26th time in his career that he fanned 10 or more in a game.","On April 25 at Marlins Park, Koehler threw 7 1/3 scoreless innings in a win over the Nationals. The right-hander struck out four and walked one that night. He comes off a no-decision against the Phillies.",5,7,9,Top,3309,Nationals Park,['MLBN'],WSH wins 2-1,Washington Nationals,Miami Marlins,Max Scherzer,Tom Koehler,Drew Storen,2015-05-06 - Miami Marlins (5) @ Washington Nationals (7) (Final),2015
414079,2015-05-08T23:05:00Z,2015-05-08,R,Final,Atlanta Braves,Washington Nationals,144,120,N,1,Gio Gonzalez,Eric Stults,"Gonzalez was the antithesis of his previous start as the Nats blanked the Mets on Saturday. On the heels of allowing six runs on 10 hits over five innings against Miami and seeing his ERA balloon to 5.01, Gonzalez struck out nine over seven innings.","Stults pitched a season-high seven innings his last time out, but he gave up six runs on 11 hits -- four for extra bases -- in the Braves' 8-4 loss to the Reds on Saturday. The 35-year-old is now 1-2 on the season with a 4.91 ERA.",2,9,9,Top,3309,Nationals Park,[],WSH leads 1-0,Washington Nationals,Atlanta Braves,Gio Gonzalez,Eric Stults,,2015-05-08 - Atlanta Braves (2) @ Washington Nationals (9) (Final),2015
414094,2015-05-09T20:05:00Z,2015-05-09,R,Final,Atlanta Braves,Washington Nationals,144,120,N,1,Doug Fister,Julio Teheran,"Fister allowed five hits over 6 1/3 innings vs. the Mets while striking out three. It was the antithesis of his last outing, in which he allowed five runs (four earned) in 5 2/3 innings against the Braves.",Teheran addressed his recent struggles by proving more aggressive with his fastball as he tossed six scoreless against the Reds on Sunday. His ability to get ahead with his fastball adds to the effectiveness of his slider.,6,8,9,Bottom,3309,Nationals Park,['FS1'],WSH wins 2-0,Washington Nationals,Atlanta Braves,Drew Storen,Cody Martin,,2015-05-09 - Atlanta Braves (6) @ Washington Nationals (8) (Final),2015
414109,2015-05-10T17:35:00Z,2015-05-10,R,Final,Atlanta Braves,Washington Nationals,144,120,N,1,Jordan Zimmermann,Alex Wood,"Zimmermann took a no-decision against the Marlins on Monday, even though he pitched seven innings and allowed two runs on six hits. He has allowed only one walk in his past three starts.","Because he has not gained a feel for his sinker or changeup, Wood has paid the price for having to rely too heavily on a 91-mph four-seam fastball. He surrendered a season-high five runs against the Nationals on April 29.",4,5,9,Top,3309,Nationals Park,[],WSH wins 3-0,Washington Nationals,Atlanta Braves,Sammy Solís,Cody Martin,Drew Storen,2015-05-10 - Atlanta Braves (4) @ Washington Nationals (5) (Final),2015
