game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON,losing_Team
661129,2022-04-10T17:05:00Z,2022-04-10,R,Final,Oakland Athletics,Philadelphia Phillies,133,143,N,1,Zach Eflin,Daulton Jefferies,,,4,1,9,Bottom,2681,Citizens Bank Park,[],PHI wins 2-1,Oakland Athletics,Philadelphia Phillies,Daulton Jefferies,Bailey Falter,,2022-04-10 - Oakland Athletics (4) @ Philadelphia Phillies (1) (Final),2022,
661915,2022-04-11T22:40:00Z,2022-04-11,R,Final,Oakland Athletics,Tampa Bay Rays,133,139,N,1,Luis Patiño,Paul Blackburn,,,13,2,9,Bottom,12,Tropicana Field,[],OAK leads 1-0,Oakland Athletics,Tampa Bay Rays,Paul Blackburn,Luis Patiño,,2022-04-11 - Oakland Athletics (13) @ Tampa Bay Rays (2) (Final),2022,
661944,2022-04-12T22:40:00Z,2022-04-12,R,Final,Oakland Athletics,Tampa Bay Rays,133,139,N,1,Tommy Romero,Adam Oller,,,8,9,10,Bottom,12,Tropicana Field,['MLBN (out-of-market only)'],Series tied 1-1,Tampa Bay Rays,Oakland Athletics,Ryan Thompson,Lou Trivino,,2022-04-12 - Oakland Athletics (8) @ Tampa Bay Rays (9) (Final),2022,
661943,2022-04-13T22:40:00Z,2022-04-13,R,Final,Oakland Athletics,Tampa Bay Rays,133,139,N,1,Shane McClanahan,Frankie Montas,,,4,2,9,Bottom,12,Tropicana Field,[],OAK leads 2-1,Oakland Athletics,Tampa Bay Rays,Frankie Montas,Shane McClanahan,Lou Trivino,2022-04-13 - Oakland Athletics (4) @ Tampa Bay Rays (2) (Final),2022,
661942,2022-04-14T17:10:00Z,2022-04-14,R,Final,Oakland Athletics,Tampa Bay Rays,133,139,N,1,Josh Fleming,Cole Irvin,,,6,3,9,Bottom,12,Tropicana Field,[],OAK wins 3-1,Oakland Athletics,Tampa Bay Rays,Cole Irvin,Josh Fleming,Dany Jiménez,2022-04-14 - Oakland Athletics (6) @ Tampa Bay Rays (3) (Final),2022,
661792,2022-04-15T23:07:00Z,2022-04-15,R,Final,Oakland Athletics,Toronto Blue Jays,133,141,N,1,Ross Stripling,Daulton Jefferies,,,1,4,9,Top,14,Rogers Centre,[],TOR leads 1-0,Toronto Blue Jays,Oakland Athletics,Adam Cimber,Daulton Jefferies,Jordan Romano,2022-04-15 - Oakland Athletics (1) @ Toronto Blue Jays (4) (Final),2022,
661759,2022-04-16T19:07:00Z,2022-04-16,R,Final,Oakland Athletics,Toronto Blue Jays,133,141,N,1,Hyun Jin Ryu,Paul Blackburn,,,7,5,9,Bottom,14,Rogers Centre,[],Series tied 1-1,Oakland Athletics,Toronto Blue Jays,Dany Jiménez,Julian Merryweather,Lou Trivino,2022-04-16 - Oakland Athletics (7) @ Toronto Blue Jays (5) (Final),2022,
661804,2022-04-17T17:37:00Z,2022-04-17,R,Final,Oakland Athletics,Toronto Blue Jays,133,141,N,1,Alek Manoah,Adam Oller,,,3,4,9,Top,14,Rogers Centre,[],TOR wins 2-1,Toronto Blue Jays,Oakland Athletics,Alek Manoah,Adam Oller,Jordan Romano,2022-04-17 - Oakland Athletics (3) @ Toronto Blue Jays (4) (Final),2022,
662407,2022-04-19T01:40:00Z,2022-04-18,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,Frankie Montas,Spenser Watkins,,,1,5,9,Top,10,Oakland Coliseum,[],OAK leads 1-0,Oakland Athletics,Baltimore Orioles,Frankie Montas,Joey Krehbiel,,2022-04-18 - Baltimore Orioles (1) @ Oakland Athletics (5) (Final),2022,
662406,2022-04-20T01:40:00Z,2022-04-19,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,Cole Irvin,Chris Ellis,,,1,2,9,Top,10,Oakland Coliseum,[],OAK leads 2-0,Oakland Athletics,Baltimore Orioles,Zach Logue,Mike Baumann,Zach Jackson,2022-04-19 - Baltimore Orioles (1) @ Oakland Athletics (2) (Final),2022,
662392,2022-04-20T22:07:00Z,2022-04-20,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,Daulton Jefferies,Jordan Lyles,,,1,0,9,Bottom,10,Oakland Coliseum,[],OAK leads 2-1,Baltimore Orioles,Oakland Athletics,Jordan Lyles,Daulton Jefferies,Jorge López,2022-04-20 - Baltimore Orioles (1) @ Oakland Athletics (0) (Final),2022,
662391,2022-04-21T19:37:00Z,2022-04-21,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,Paul Blackburn,Tyler Wells,,,4,6,9,Top,10,Oakland Coliseum,[],OAK wins 3-1,Oakland Athletics,Baltimore Orioles,Paul Blackburn,Tyler Wells,Dany Jiménez,2022-04-21 - Baltimore Orioles (4) @ Oakland Athletics (6) (Final),2022,
662390,2022-04-23T01:40:00Z,2022-04-22,R,Final,Texas Rangers,Oakland Athletics,140,133,N,1,Adam Oller,Glenn Otto Jr.,,,8,1,9,Bottom,10,Oakland Coliseum,['Apple TV+'],TEX leads 1-0,Texas Rangers,Oakland Athletics,Glenn Otto Jr.,Adam Oller,,2022-04-22 - Texas Rangers (8) @ Oakland Athletics (1) (Final),2022,
662389,2022-04-23T20:07:00Z,2022-04-23,R,Final,Texas Rangers,Oakland Athletics,140,133,N,1,Frankie Montas,Martín Pérez,,,2,0,9,Bottom,10,Oakland Coliseum,[],TEX wins 2-0,Texas Rangers,Oakland Athletics,Brock Burke,Frankie Montas,Matt Bush,2022-04-23 - Texas Rangers (2) @ Oakland Athletics (0) (Final),2022,
662388,2022-04-24T20:07:00Z,2022-04-24,R,Final,Texas Rangers,Oakland Athletics,140,133,N,1,Cole Irvin,Garrett Richards,,,0,2,9,Top,10,Oakland Coliseum,[],TEX wins 2-1,Oakland Athletics,Texas Rangers,Cole Irvin,Spencer Howard,Dany Jiménez,2022-04-24 - Texas Rangers (0) @ Oakland Athletics (2) (Final),2022,
