game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON
289312,2011-09-28T17:10:00Z,2011-09-28,R,Final,Cincinnati Reds,New York Mets,113,121,N,1,Miguel Batista,Edinson Volquez,"Needing a spot starter, the Mets will turn to Batista, who has worked out of the bullpen since his last start on Sept. 11. Batista faced the Reds three times in relief this season while with the Cards, allowing five runs over two-thirds of an inning.","Volquez's latest start on Friday vs. the Bucs mimicked his previous two since being recalled from Triple-A in being so-so. He threw 95 pitches over five innings, giving up three runs on six hits, with two walks and five strikeouts in a no-decision.",0,3,9,Top,3289,Citi Field,[],CIN wins 2-1,New York Mets,Cincinnati Reds,Miguel Batista,Edinson Volquez,,2011-09-28 - Cincinnati Reds (0) @ New York Mets (3) (Final),2011
332135,2012-03-05T23:10:00Z,2012-03-05,S,Final,Washington Nationals,New York Mets,120,121,N,1,Dillon Gee,John Lannan,,,3,1,9,Bottom,2856,Digital Domain Park,"['MLBN', 'MLB.TV']",WSH wins Spring,Washington Nationals,New York Mets,Craig Stammen,Frank Francisco,Waldis Joaquin,2012-03-05 - Washington Nationals (3) @ New York Mets (1) (Final),2012
332144,2012-03-06T18:05:00Z,2012-03-06,S,Final,New York Mets,Houston Astros,121,117,N,1,Wandy Rodriguez,Chris Schwinden,,,1,4,9,Top,2514,Osceola County Stadium,[],HOU wins Spring,Houston Astros,New York Mets,Wandy Rodriguez,Chris Schwinden,Wilton Lopez,2012-03-06 - New York Mets (1) @ Houston Astros (4) (Final),2012
332149,2012-03-06T18:10:00Z,2012-03-06,S,Final,St. Louis Cardinals,New York Mets,138,121,N,1,Johan Santana,Jake Westbrook,,,6,8,9,Top,2856,Digital Domain Park,"['MLBN (delay)', 'MLB.TV']",NYM wins Spring,New York Mets,St. Louis Cardinals,Pedro Beato,Adam Reifer,Josh Edgin,2012-03-06 - St. Louis Cardinals (6) @ New York Mets (8) (Final),2012
332161,2012-03-07T18:05:00Z,2012-03-07,S,Final,New York Mets,Miami Marlins,121,146,N,1,Sean West,Jonathon Niese,,,7,0,9,Bottom,2520,Roger Dean Stadium,[],NYM leads 1-0,New York Mets,Miami Marlins,Jonathon Niese,Sean West,,2012-03-07 - New York Mets (7) @ Miami Marlins (0) (Final),2012
332176,2012-03-08T18:10:00Z,2012-03-08,S,Final,Miami Marlins,New York Mets,146,121,N,1,Mike Pelfrey,Carlos Zambrano,,,5,4,9,Bottom,2856,Digital Domain Park,"['MLBN', 'MLB.TV']",Series tied 1-1,Miami Marlins,New York Mets,Chad Gaudin,Frank Francisco,Ryan Webb,2012-03-08 - Miami Marlins (5) @ New York Mets (4) (Final),2012
332192,2012-03-09T18:05:00Z,2012-03-09,S,Final,New York Mets,Atlanta Braves,121,144,N,1,Randall Delgado,Dillon Gee,,,5,3,9,Bottom,2504,Champion Stadium,[],NYM wins Spring,New York Mets,Atlanta Braves,Fernando Cabrera,Robert Fish,Josh Edgin,2012-03-09 - New York Mets (5) @ Atlanta Braves (3) (Final),2012
332210,2012-03-10T18:05:00Z,2012-03-10,S,Final,New York Mets,Washington Nationals,121,120,N,1,Chien-Ming Wang,R.A. Dickey,,,2,8,9,Top,2513,Space Coast Stadium,[],WSH wins Spring,Washington Nationals,New York Mets,Chien-Ming Wang,R.A. Dickey,,2012-03-10 - New York Mets (2) @ Washington Nationals (8) (Final),2012
332230,2012-03-11T17:10:00Z,2012-03-11,S,Completed Early: Rain,Miami Marlins,New York Mets,146,121,N,1,Johan Santana,Mark Buehrle,,,4,2,5,Bottom,2856,Digital Domain Park,"['MLBN', 'MLB.TV']",MIA wins Spring,,,,,,2012-03-11 - Miami Marlins @ New York Mets (Completed Early: Rain),2012
332245,2012-03-12T17:05:00Z,2012-03-12,S,Final: Tied,New York Mets,Detroit Tigers,121,116,N,1,Duane Below,Jonathon Niese,,,7,7,10,Bottom,2511,Joker Marchant Stadium,[],,,,,,,2012-03-12 - New York Mets @ Detroit Tigers (Final: Tied),2012
