game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,summary,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,SEASON,losing_Team
4969,2000-04-03T23:05:00Z,2000-04-03,R,Postponed,Houston Astros,Pittsburgh Pirates,117,134,N,1,,,,,0,0,,,27,Three Rivers Stadium,[],HOU leads 1-0,2000-04-03 - Houston Astros @ Pittsburgh Pirates (Postponed),,,,,,2000,
4969,2000-04-04T23:05:00Z,2000-04-04,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,,,,,5,2,9,Bottom,27,Three Rivers Stadium,[],HOU leads 1-0,2000-04-04 - Houston Astros (5) @ Pittsburgh Pirates (2) (Final),Houston Astros,Pittsburgh Pirates,Shane Reynolds,Jason Schmidt,Billy Wagner,2000,
4972,2000-04-05T23:05:00Z,2000-04-05,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,,,,,11,2,9,Bottom,27,Three Rivers Stadium,[],HOU wins 2-0,2000-04-05 - Houston Astros (11) @ Pittsburgh Pirates (2) (Final),Houston Astros,Pittsburgh Pirates,Jose Lima,Kris Benson,,2000,
4957,2000-04-06T17:35:00Z,2000-04-06,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,,,,,1,10,9,Top,27,Three Rivers Stadium,[],HOU wins 2-1,2000-04-06 - Houston Astros (1) @ Pittsburgh Pirates (10) (Final),Pittsburgh Pirates,Houston Astros,Francisco Cordova,Chris Holt,,2000,
3935,2000-04-08T02:05:00Z,2000-04-07,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,134,109,N,1,,,,,7,2,9,Bottom,15,Bank One Ballpark,[],PIT leads 1-0,2000-04-07 - Pittsburgh Pirates (7) @ Arizona Diamondbacks (2) (Final),Pittsburgh Pirates,Arizona Diamondbacks,Jason Christiansen,Armando Reynoso,,2000,
3969,2000-04-08T20:35:00Z,2000-04-08,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,134,109,N,1,,,,,5,6,9,Bottom,15,Bank One Ballpark,[],Series tied 1-1,2000-04-08 - Pittsburgh Pirates (5) @ Arizona Diamondbacks (6) (Final),Arizona Diamondbacks,Pittsburgh Pirates,Greg Swindell,Jason Christiansen,,2000,
5079,2000-04-09T20:35:00Z,2000-04-09,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,134,109,N,1,,,,,0,1,9,Top,15,Bank One Ballpark,[],AZ wins 2-1,2000-04-09 - Pittsburgh Pirates (0) @ Arizona Diamondbacks (1) (Final),Arizona Diamondbacks,Pittsburgh Pirates,Randy Johnson,Jason Schmidt,,2000,
4084,2000-04-11T23:05:00Z,2000-04-11,R,Final,Montreal Expos,Pittsburgh Pirates,120,134,N,1,,,,,7,3,9,Bottom,27,Three Rivers Stadium,[],MON leads 1-0,2000-04-11 - Montreal Expos (7) @ Pittsburgh Pirates (3) (Final),Montreal Expos,Pittsburgh Pirates,Javier Vazquez,Kris Benson,Steve Kline,2000,
4982,2000-04-12T23:05:00Z,2000-04-12,R,Final,Montreal Expos,Pittsburgh Pirates,120,134,N,1,,,,,4,6,9,Top,27,Three Rivers Stadium,[],Series tied 1-1,2000-04-12 - Montreal Expos (4) @ Pittsburgh Pirates (6) (Final),Pittsburgh Pirates,Montreal Expos,Jose Silva,Miguel Batista,Mike Williams,2000,
4007,2000-04-13T23:05:00Z,2000-04-13,R,Final,Montreal Expos,Pittsburgh Pirates,120,134,N,1,,,,,3,4,9,Bottom,27,Three Rivers Stadium,[],PIT wins 2-1,2000-04-13 - Montreal Expos (3) @ Pittsburgh Pirates (4) (Final),Pittsburgh Pirates,Montreal Expos,Jose Silva,Ugueth Urbina,,2000,
4052,2000-04-14T23:05:00Z,2000-04-14,R,Final,New York Mets,Pittsburgh Pirates,121,134,N,1,,,,,8,5,12,Bottom,27,Three Rivers Stadium,[],NYM leads 1-0,2000-04-14 - New York Mets (8) @ Pittsburgh Pirates (5) (Final),New York Mets,Pittsburgh Pirates,John Franco,Jose Silva,,2000,
4117,2000-04-15T17:35:00Z,2000-04-15,R,Final,New York Mets,Pittsburgh Pirates,121,134,N,1,,,,,0,2,9,Top,27,Three Rivers Stadium,[],Series tied 1-1,2000-04-15 - New York Mets (0) @ Pittsburgh Pirates (2) (Final),Pittsburgh Pirates,New York Mets,Jimmy Anderson,Glendon Rusch,Mike Williams,2000,
4209,2000-04-16T17:35:00Z,2000-04-16,R,Final,New York Mets,Pittsburgh Pirates,121,134,N,1,,,,,12,9,9,Bottom,27,Three Rivers Stadium,[],NYM wins 2-1,2000-04-16 - New York Mets (12) @ Pittsburgh Pirates (9) (Final),New York Mets,Pittsburgh Pirates,Pat Mahomes,Chris Peters,Armando Benitez,2000,
5107,2000-04-18T23:05:00Z,2000-04-18,R,Final,Pittsburgh Pirates,Florida Marlins,134,146,N,1,,,,,5,12,9,Top,20,Pro Player Stadium,[],FLA leads 1-0,2000-04-18 - Pittsburgh Pirates (5) @ Florida Marlins (12) (Final),Florida Marlins,Pittsburgh Pirates,Brad Penny,Francisco Cordova,,2000,
4018,2000-04-19T23:05:00Z,2000-04-19,R,Final,Pittsburgh Pirates,Florida Marlins,134,146,N,1,,,,,5,1,9,Bottom,20,Pro Player Stadium,[],Series tied 1-1,2000-04-19 - Pittsburgh Pirates (5) @ Florida Marlins (1) (Final),Pittsburgh Pirates,Florida Marlins,Todd Ritchie,Alex Fernandez,,2000,
4995,2000-04-20T23:05:00Z,2000-04-20,R,Final,Pittsburgh Pirates,Florida Marlins,134,146,N,1,,,,,2,3,14,Bottom,20,Pro Player Stadium,[],FLA wins 2-1,2000-04-20 - Pittsburgh Pirates (2) @ Florida Marlins (3) (Final),Florida Marlins,Pittsburgh Pirates,Vic Darensbourg,Mike Williams,,2000,
4158,2000-04-21T23:40:00Z,2000-04-21,R,Final,Pittsburgh Pirates,Atlanta Braves,134,144,N,1,,,,,2,6,9,Top,16,Turner Field,[],ATL leads 1-0,2000-04-21 - Pittsburgh Pirates (2) @ Atlanta Braves (6) (Final),Atlanta Braves,Pittsburgh Pirates,Terry Mulholland,Mike Garcia,,2000,
3978,2000-04-22T23:10:00Z,2000-04-22,R,Final,Pittsburgh Pirates,Atlanta Braves,134,144,N,1,,,,,2,4,9,Top,16,Turner Field,[],ATL wins 2-0,2000-04-22 - Pittsburgh Pirates (2) @ Atlanta Braves (4) (Final),Atlanta Braves,Pittsburgh Pirates,Bruce Chen,Kris Benson,John Rocker,2000,
5221,2000-04-23T17:10:00Z,2000-04-23,R,Final,Pittsburgh Pirates,Atlanta Braves,134,144,N,1,,,,,3,5,9,Top,16,Turner Field,[],ATL wins 3-0,2000-04-23 - Pittsburgh Pirates (3) @ Atlanta Braves (5) (Final),Atlanta Braves,Pittsburgh Pirates,Greg Maddux,Francisco Cordova,John Rocker,2000,
4027,2000-04-25T23:05:00Z,2000-04-25,R,Final,San Diego Padres,Pittsburgh Pirates,135,134,N,1,,,,,3,4,11,Bottom,27,Three Rivers Stadium,[],PIT leads 1-0,2000-04-25 - San Diego Padres (3) @ Pittsburgh Pirates (4) (Final),Pittsburgh Pirates,San Diego Padres,Scott Sauerbeck,Carlos Almánzar,,2000,
4089,2000-04-26T23:05:00Z,2000-04-26,R,Final,San Diego Padres,Pittsburgh Pirates,135,134,N,1,,,,,8,9,9,Bottom,27,Three Rivers Stadium,[],PIT wins 2-0,2000-04-26 - San Diego Padres (8) @ Pittsburgh Pirates (9) (Final),Pittsburgh Pirates,San Diego Padres,Mike Williams,Matt Whisenant,,2000,
5162,2000-04-27T17:35:00Z,2000-04-27,R,Final,San Diego Padres,Pittsburgh Pirates,135,134,N,1,,,,,12,4,9,Bottom,27,Three Rivers Stadium,[],PIT wins 2-1,2000-04-27 - San Diego Padres (12) @ Pittsburgh Pirates (4) (Final),San Diego Padres,Pittsburgh Pirates,Matt Clement,Jose Parra,,2000,
4183,2000-04-28T23:05:00Z,2000-04-28,R,Final,Cincinnati Reds,Pittsburgh Pirates,113,134,N,1,,,,,1,2,9,Top,27,Three Rivers Stadium,[],PIT leads 1-0,2000-04-28 - Cincinnati Reds (1) @ Pittsburgh Pirates (2) (Final),Pittsburgh Pirates,Cincinnati Reds,Kris Benson,Pete Harnisch,Mike Williams,2000,
3987,2000-04-29T17:35:00Z,2000-04-29,R,Final,Cincinnati Reds,Pittsburgh Pirates,113,134,N,1,,,,,6,5,9,Bottom,27,Three Rivers Stadium,[],Series tied 1-1,2000-04-29 - Cincinnati Reds (6) @ Pittsburgh Pirates (5) (Final),Cincinnati Reds,Pittsburgh Pirates,Scott Williamson,Jason Christiansen,Danny Graves,2000,
5060,2000-04-30T17:35:00Z,2000-04-30,R,Final,Cincinnati Reds,Pittsburgh Pirates,113,134,N,1,,,,,6,2,9,Bottom,27,Three Rivers Stadium,[],CIN leads 2-1,2000-04-30 - Cincinnati Reds (6) @ Pittsburgh Pirates (2) (Final),Cincinnati Reds,Pittsburgh Pirates,Rob Bell,Todd Ritchie,Scott Williamson,2000,
4096,2000-05-01T23:05:00Z,2000-05-01,R,Final,Cincinnati Reds,Pittsburgh Pirates,113,134,N,1,,,,,0,0,,,27,Three Rivers Stadium,[],CIN leads 2-1,2000-05-01 - Cincinnati Reds () @ Pittsburgh Pirates () (Final),Pittsburgh Pirates,Cincinnati Reds,,,,2000,
5228,2000-05-03T00:10:00Z,2000-05-02,R,Final,Pittsburgh Pirates,St. Louis Cardinals,134,138,N,1,,,,,10,7,9,Bottom,30,Busch Stadium I,[],PIT leads 1-0,2000-05-02 - Pittsburgh Pirates (10) @ St. Louis Cardinals (7) (Final),Pittsburgh Pirates,St. Louis Cardinals,Jeff Wallace,Heathcliff Slocumb,,2000,
5019,2000-05-04T00:10:00Z,2000-05-03,R,Final,Pittsburgh Pirates,St. Louis Cardinals,134,138,N,1,,,,,8,2,9,Bottom,30,Busch Stadium I,[],PIT wins 2-0,2000-05-03 - Pittsburgh Pirates (8) @ St. Louis Cardinals (2) (Final),Pittsburgh Pirates,St. Louis Cardinals,Kris Benson,Pat Hentgen,,2000,
5068,2000-05-04T17:10:00Z,2000-05-04,R,Final,Pittsburgh Pirates,St. Louis Cardinals,134,138,N,1,,,,,0,5,9,Top,30,Busch Stadium I,[],PIT wins 2-1,2000-05-04 - Pittsburgh Pirates (0) @ St. Louis Cardinals (5) (Final),St. Louis Cardinals,Pittsburgh Pirates,Garrett Stephenson,Francisco Cordova,,2000,
3993,2000-05-05T19:20:00Z,2000-05-05,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,,,,,4,2,9,Bottom,17,Wrigley Field,[],PIT leads 1-0,2000-05-05 - Pittsburgh Pirates (4) @ Chicago Cubs (2) (Final),Pittsburgh Pirates,Chicago Cubs,Todd Ritchie,Kevin Tapani,Mike Williams,2000,
4041,2000-05-06T18:20:00Z,2000-05-06,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,,,,,11,9,9,Bottom,17,Wrigley Field,[],PIT wins 2-0,2000-05-06 - Pittsburgh Pirates (11) @ Chicago Cubs (9) (Final),Pittsburgh Pirates,Chicago Cubs,Jeff Wallace,Kyle Farnsworth,Mike Williams,2000,
5293,2000-05-07T18:20:00Z,2000-05-07,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,,,,,11,3,9,Bottom,17,Wrigley Field,[],PIT wins 3-0,2000-05-07 - Pittsburgh Pirates (11) @ Chicago Cubs (3) (Final),Pittsburgh Pirates,Chicago Cubs,Jason Schmidt,Kerry Wood,,2000,
4197,2000-05-09T23:05:00Z,2000-05-09,R,Final,New York Mets,Pittsburgh Pirates,121,134,N,1,,,,,2,0,9,Bottom,27,Three Rivers Stadium,[],NYM leads 1-0,2000-05-09 - New York Mets (2) @ Pittsburgh Pirates (0) (Final),New York Mets,Pittsburgh Pirates,Mike Hampton,Kris Benson,Armando Benitez,2000,
5235,2000-05-10T23:05:00Z,2000-05-10,R,Final,New York Mets,Pittsburgh Pirates,121,134,N,1,,,,,9,13,9,Top,27,Three Rivers Stadium,[],Series tied 1-1,2000-05-10 - New York Mets (9) @ Pittsburgh Pirates (13) (Final),Pittsburgh Pirates,New York Mets,Jose Silva,Dennis Cook,,2000,
4047,2000-05-11T23:05:00Z,2000-05-11,R,Final,New York Mets,Pittsburgh Pirates,121,134,N,1,,,,,3,2,9,Bottom,27,Three Rivers Stadium,[],NYM wins 2-1,2000-05-11 - New York Mets (3) @ Pittsburgh Pirates (2) (Final),New York Mets,Pittsburgh Pirates,Al Leiter,Jimmy Anderson,,2000,
4111,2000-05-12T23:05:00Z,2000-05-12,R,Final,Milwaukee Brewers,Pittsburgh Pirates,158,134,N,1,,,,,6,1,9,Bottom,27,Three Rivers Stadium,[],MIL leads 1-0,2000-05-12 - Milwaukee Brewers (6) @ Pittsburgh Pirates (1) (Final),Milwaukee Brewers,Pittsburgh Pirates,Jimmy Haynes,Jason Schmidt,,2000,
5192,2000-05-13T23:05:00Z,2000-05-13,R,Final,Milwaukee Brewers,Pittsburgh Pirates,158,134,N,1,,,,,8,11,9,Top,27,Three Rivers Stadium,[],Series tied 1-1,2000-05-13 - Milwaukee Brewers (8) @ Pittsburgh Pirates (11) (Final),Pittsburgh Pirates,Milwaukee Brewers,Scott Sauerbeck,Juan Acevedo,Mike Williams,2000,
5246,2000-05-14T17:35:00Z,2000-05-14,R,Final,Milwaukee Brewers,Pittsburgh Pirates,158,134,N,1,,,,,0,3,9,Top,27,Three Rivers Stadium,[],PIT wins 2-1,2000-05-14 - Milwaukee Brewers (0) @ Pittsburgh Pirates (3) (Final),Pittsburgh Pirates,Milwaukee Brewers,Kris Benson,Jeff D'Amico,Jason Christiansen,2000,
5363,2000-05-16T23:05:00Z,2000-05-16,R,Final,Pittsburgh Pirates,Cincinnati Reds,134,113,N,1,,,,,2,6,9,Top,18,Cinergy Field,[],CIN leads 1-0,2000-05-16 - Pittsburgh Pirates (2) @ Cincinnati Reds (6) (Final),Cincinnati Reds,Pittsburgh Pirates,Rob Bell,Todd Ritchie,,2000,
4056,2000-05-17T23:05:00Z,2000-05-17,R,Final,Pittsburgh Pirates,Cincinnati Reds,134,113,N,1,,,,,9,6,9,Bottom,18,Cinergy Field,[],Series tied 1-1,2000-05-17 - Pittsburgh Pirates (9) @ Cincinnati Reds (6) (Final),Pittsburgh Pirates,Cincinnati Reds,Jose Silva,Scott Sullivan,,2000,
4128,2000-05-18T16:35:00Z,2000-05-18,R,Final,Pittsburgh Pirates,Cincinnati Reds,134,113,N,1,,,,,3,4,10,Bottom,18,Cinergy Field,[],CIN wins 2-1,2000-05-18 - Pittsburgh Pirates (3) @ Cincinnati Reds (4) (Final),Cincinnati Reds,Pittsburgh Pirates,Danny Graves,Mike Garcia,,2000,
4215,2000-05-19T23:05:00Z,2000-05-19,R,Final,St. Louis Cardinals,Pittsburgh Pirates,138,134,N,1,,,,,1,13,9,Top,27,Three Rivers Stadium,[],PIT leads 1-0,2000-05-19 - St. Louis Cardinals (1) @ Pittsburgh Pirates (13) (Final),Pittsburgh Pirates,St. Louis Cardinals,Kris Benson,Rick Ankiel,,2000,
5239,2000-05-20T23:05:00Z,2000-05-20,R,Final,St. Louis Cardinals,Pittsburgh Pirates,138,134,N,1,,,,,19,4,9,Bottom,27,Three Rivers Stadium,[],Series tied 1-1,2000-05-20 - St. Louis Cardinals (19) @ Pittsburgh Pirates (4) (Final),St. Louis Cardinals,Pittsburgh Pirates,Pat Hentgen,Francisco Cordova,,2000,
5300,2000-05-21T17:35:00Z,2000-05-21,R,Final,St. Louis Cardinals,Pittsburgh Pirates,138,134,N,1,,,,,7,5,9,Bottom,27,Three Rivers Stadium,[],STL wins 2-1,2000-05-21 - St. Louis Cardinals (7) @ Pittsburgh Pirates (5) (Final),St. Louis Cardinals,Pittsburgh Pirates,Andy Benes,Todd Ritchie,Dave Veres,2000,
5305,2000-05-24T02:05:00Z,2000-05-23,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,134,109,N,1,,,,,1,6,9,Top,15,Bank One Ballpark,[],AZ leads 1-0,2000-05-23 - Pittsburgh Pirates (1) @ Arizona Diamondbacks (6) (Final),Arizona Diamondbacks,Pittsburgh Pirates,Brian Anderson,Jimmy Anderson,,2000,
4155,2000-05-25T02:05:00Z,2000-05-24,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,134,109,N,1,,,,,5,6,9,Top,15,Bank One Ballpark,[],AZ wins 2-0,2000-05-24 - Pittsburgh Pirates (5) @ Arizona Diamondbacks (6) (Final),Arizona Diamondbacks,Pittsburgh Pirates,Todd Stottlemyre,Jason Schmidt,Byung-Hyun Kim,2000,
4225,2000-05-26T02:05:00Z,2000-05-25,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,134,109,N,1,,,,,5,7,9,Top,15,Bank One Ballpark,[],AZ wins 3-0,2000-05-25 - Pittsburgh Pirates (5) @ Arizona Diamondbacks (7) (Final),Arizona Diamondbacks,Pittsburgh Pirates,Omar Daal,Kris Benson,Matt Mantei,2000,
4079,2000-05-27T01:05:00Z,2000-05-26,R,Final,Pittsburgh Pirates,Colorado Rockies,134,115,N,1,,,,,2,1,9,Bottom,19,Coors Field,[],PIT leads 1-0,2000-05-26 - Pittsburgh Pirates (2) @ Colorado Rockies (1) (Final),Pittsburgh Pirates,Colorado Rockies,Francisco Cordova,Masato Yoshii,Mike Williams,2000,
5307,2000-05-27T20:05:00Z,2000-05-27,R,Final,Pittsburgh Pirates,Colorado Rockies,134,115,N,1,,,,,6,7,9,Bottom,19,Coors Field,[],Series tied 1-1,2000-05-27 - Pittsburgh Pirates (6) @ Colorado Rockies (7) (Final),Colorado Rockies,Pittsburgh Pirates,Gabe White,Jason Christiansen,,2000,
5379,2000-05-28T19:05:00Z,2000-05-28,R,Final,Pittsburgh Pirates,Colorado Rockies,134,115,N,1,,,,,2,11,9,Top,19,Coors Field,[],COL wins 2-1,2000-05-28 - Pittsburgh Pirates (2) @ Colorado Rockies (11) (Final),Colorado Rockies,Pittsburgh Pirates,Rolando Arrojo,Jimmy Anderson,,2000,
4171,2000-05-29T23:05:00Z,2000-05-29,R,Final,Florida Marlins,Pittsburgh Pirates,146,134,N,1,,,,,4,10,9,Top,27,Three Rivers Stadium,[],PIT leads 1-0,2000-05-29 - Florida Marlins (4) @ Pittsburgh Pirates (10) (Final),Pittsburgh Pirates,Florida Marlins,Jason Schmidt,Vladimir Nunez,,2000,
5269,2000-05-30T23:05:00Z,2000-05-30,R,Final,Florida Marlins,Pittsburgh Pirates,146,134,N,1,,,,,2,3,10,Bottom,27,Three Rivers Stadium,[],PIT wins 2-0,2000-05-30 - Florida Marlins (2) @ Pittsburgh Pirates (3) (Final),Pittsburgh Pirates,Florida Marlins,Mike Williams,Antonio Alfonseca,,2000,
5317,2000-05-31T23:05:00Z,2000-05-31,R,Final,Florida Marlins,Pittsburgh Pirates,146,134,N,1,,,,,2,5,9,Top,27,Three Rivers Stadium,[],PIT wins 3-0,2000-05-31 - Florida Marlins (2) @ Pittsburgh Pirates (5) (Final),Pittsburgh Pirates,Florida Marlins,Francisco Cordova,Jesus Sanchez,Mike Williams,2000,
4710,2000-06-02T23:05:00Z,2000-06-02,R,Final,Kansas City Royals,Pittsburgh Pirates,118,134,N,1,,,,,3,9,9,Top,27,Three Rivers Stadium,[],PIT leads 1-0,2000-06-02 - Kansas City Royals (3) @ Pittsburgh Pirates (9) (Final),Pittsburgh Pirates,Kansas City Royals,Todd Ritchie,Miguel Batista,,2000,
4657,2000-06-03T23:05:00Z,2000-06-03,R,Final,Kansas City Royals,Pittsburgh Pirates,118,134,N,1,,,,,16,3,9,Bottom,27,Three Rivers Stadium,[],Series tied 1-1,2000-06-03 - Kansas City Royals (16) @ Pittsburgh Pirates (3) (Final),Kansas City Royals,Pittsburgh Pirates,Jay Witasick,Jason Schmidt,,2000,
5388,2000-06-04T17:35:00Z,2000-06-04,R,Final,Kansas City Royals,Pittsburgh Pirates,118,134,N,1,,,,,7,5,11,Bottom,27,Three Rivers Stadium,[],KC wins 2-1,2000-06-04 - Kansas City Royals (7) @ Pittsburgh Pirates (5) (Final),Kansas City Royals,Pittsburgh Pirates,Jason Rakers,Jason Christiansen,Dan Reichert,2000,
5278,2000-06-05T23:05:00Z,2000-06-05,R,Final,Detroit Tigers,Pittsburgh Pirates,116,134,N,1,,,,,1,5,9,Top,27,Three Rivers Stadium,[],PIT leads 1-0,2000-06-05 - Detroit Tigers (1) @ Pittsburgh Pirates (5) (Final),Pittsburgh Pirates,Detroit Tigers,Francisco Cordova,Dave Mlicki,,2000,
4634,2000-06-06T23:05:00Z,2000-06-06,R,Final,Detroit Tigers,Pittsburgh Pirates,116,134,N,1,,,,,2,1,9,Bottom,27,Three Rivers Stadium,[],Series tied 1-1,2000-06-06 - Detroit Tigers (2) @ Pittsburgh Pirates (1) (Final),Detroit Tigers,Pittsburgh Pirates,C.J. Nitkowski,Jimmy Anderson,Todd Jones,2000,
4733,2000-06-07T23:05:00Z,2000-06-07,R,Final,Detroit Tigers,Pittsburgh Pirates,116,134,N,1,,,,,3,4,9,Top,27,Three Rivers Stadium,[],PIT wins 2-1,2000-06-07 - Detroit Tigers (3) @ Pittsburgh Pirates (4) (Final),Pittsburgh Pirates,Detroit Tigers,Todd Ritchie,Hideo Nomo,Mike Williams,2000,
5479,2000-06-10T00:05:00Z,2000-06-09,R,Final,Pittsburgh Pirates,Kansas City Royals,134,118,N,1,,,,,5,6,10,Bottom,7,Kauffman Stadium,[],KC leads 1-0,2000-06-09 - Pittsburgh Pirates (5) @ Kansas City Royals (6) (Final),Kansas City Royals,Pittsburgh Pirates,Jerry Spradlin,Jason Christiansen,,2000,
4788,2000-06-11T00:05:00Z,2000-06-10,R,Final,Pittsburgh Pirates,Kansas City Royals,134,118,N,1,,,,,1,2,12,Bottom,7,Kauffman Stadium,[],KC wins 2-0,2000-06-10 - Pittsburgh Pirates (1) @ Kansas City Royals (2) (Final),Kansas City Royals,Pittsburgh Pirates,Ricky Bottalico,Jose Silva,,2000,
4954,2000-06-11T18:05:00Z,2000-06-11,R,Final,Pittsburgh Pirates,Kansas City Royals,134,118,N,1,,,,,10,6,10,Bottom,7,Kauffman Stadium,[],KC wins 2-1,2000-06-11 - Pittsburgh Pirates (10) @ Kansas City Royals (6) (Final),Pittsburgh Pirates,Kansas City Royals,Scott Sauerbeck,Jerry Spradlin,,2000,
4173,2000-06-12T23:05:00Z,2000-06-12,R,Final,Atlanta Braves,Pittsburgh Pirates,144,134,N,1,,,,,10,8,9,Bottom,27,Three Rivers Stadium,[],ATL leads 1-0,2000-06-12 - Atlanta Braves (10) @ Pittsburgh Pirates (8) (Final),Atlanta Braves,Pittsburgh Pirates,Kerry Ligtenberg,Jason Christiansen,Mike Remlinger,2000,
4176,2000-06-13T23:05:00Z,2000-06-13,R,Final,Atlanta Braves,Pittsburgh Pirates,144,134,N,1,,,,,6,7,10,Bottom,27,Three Rivers Stadium,[],Series tied 1-1,2000-06-13 - Atlanta Braves (6) @ Pittsburgh Pirates (7) (Final),Pittsburgh Pirates,Atlanta Braves,Jose Silva,Don Wengert,,2000,
4242,2000-06-14T23:05:00Z,2000-06-14,R,Final,Atlanta Braves,Pittsburgh Pirates,144,134,N,1,,,,,8,4,9,Bottom,27,Three Rivers Stadium,[],ATL leads 2-1,2000-06-14 - Atlanta Braves (8) @ Pittsburgh Pirates (4) (Final),Atlanta Braves,Pittsburgh Pirates,Greg Maddux,Jimmy Anderson,Kerry Ligtenberg,2000,
5330,2000-06-15T23:05:00Z,2000-06-15,R,Final,Atlanta Braves,Pittsburgh Pirates,144,134,N,1,,,,,0,2,9,Top,27,Three Rivers Stadium,[],Series tied 2-2,2000-06-15 - Atlanta Braves (0) @ Pittsburgh Pirates (2) (Final),Pittsburgh Pirates,Atlanta Braves,Kris Benson,Kevin Millwood,,2000,
4361,2000-06-16T23:05:00Z,2000-06-16,R,Final,Florida Marlins,Pittsburgh Pirates,146,134,N,1,,,,,8,3,9,Bottom,27,Three Rivers Stadium,[],FLA leads 1-0,2000-06-16 - Florida Marlins (8) @ Pittsburgh Pirates (3) (Final),Florida Marlins,Pittsburgh Pirates,Reid Cornelius,Francisco Cordova,Braden Looper,2000,
4232,2000-06-17T23:05:00Z,2000-06-17,R,Final,Florida Marlins,Pittsburgh Pirates,146,134,N,1,,,,,4,3,11,Bottom,27,Three Rivers Stadium,[],FLA wins 2-0,2000-06-17 - Florida Marlins (4) @ Pittsburgh Pirates (3) (Final),Florida Marlins,Pittsburgh Pirates,Antonio Alfonseca,Rich Loiselle,Joe Strong,2000,
5297,2000-06-18T17:35:00Z,2000-06-18,R,Final,Florida Marlins,Pittsburgh Pirates,146,134,N,1,,,,,5,4,9,Bottom,27,Three Rivers Stadium,[],FLA wins 3-0,2000-06-18 - Florida Marlins (5) @ Pittsburgh Pirates (4) (Final),Florida Marlins,Pittsburgh Pirates,Ricky Bones,Jason Christiansen,Antonio Alfonseca,2000,
5340,2000-06-19T23:05:00Z,2000-06-19,R,Final,Pittsburgh Pirates,Montreal Expos,134,120,N,1,,,,,1,2,9,Top,24,Olympic Stadium,[],MON leads 1-0,2000-06-19 - Pittsburgh Pirates (1) @ Montreal Expos (2) (Final),Montreal Expos,Pittsburgh Pirates,Carl Pavano,Rich Loiselle,Steve Kline,2000,
5344,2000-06-20T23:05:00Z,2000-06-20,R,Final,Pittsburgh Pirates,Montreal Expos,134,120,N,1,,,,,2,1,9,Bottom,24,Olympic Stadium,[],Series tied 1-1,2000-06-20 - Pittsburgh Pirates (2) @ Montreal Expos (1) (Final),Pittsburgh Pirates,Montreal Expos,Kris Benson,Mike Johnson,Mike Williams,2000,
5413,2000-06-21T23:05:00Z,2000-06-21,R,Final,Pittsburgh Pirates,Montreal Expos,134,120,N,1,,,,,8,3,9,Bottom,24,Olympic Stadium,[],PIT leads 2-1,2000-06-21 - Pittsburgh Pirates (8) @ Montreal Expos (3) (Final),Pittsburgh Pirates,Montreal Expos,Francisco Cordova,Tony Armas,Chris Peters,2000,
4246,2000-06-22T23:05:00Z,2000-06-22,R,Final,Pittsburgh Pirates,Montreal Expos,134,120,N,1,,,,,5,6,9,Top,24,Olympic Stadium,[],Series tied 2-2,2000-06-22 - Pittsburgh Pirates (5) @ Montreal Expos (6) (Final),Montreal Expos,Pittsburgh Pirates,Dustin Hermanson,Todd Ritchie,Anthony Telford,2000,
4249,2000-06-23T23:10:00Z,2000-06-23,R,Final,Pittsburgh Pirates,New York Mets,134,121,N,1,,,,,2,12,9,Top,25,Shea Stadium,[],NYM leads 1-0,2000-06-23 - Pittsburgh Pirates (2) @ New York Mets (12) (Final),New York Mets,Pittsburgh Pirates,Bobby Jones,Bronson Arroyo,,2000,
4368,2000-06-24T23:10:00Z,2000-06-24,R,Final,Pittsburgh Pirates,New York Mets,134,121,N,1,,,,,8,10,9,Top,25,Shea Stadium,[],NYM wins 2-0,2000-06-24 - Pittsburgh Pirates (8) @ New York Mets (10) (Final),New York Mets,Pittsburgh Pirates,John Franco,Rich Loiselle,Armando Benitez,2000,
5441,2000-06-25T17:10:00Z,2000-06-25,R,Final,Pittsburgh Pirates,New York Mets,134,121,N,1,,,,,0,9,9,Top,25,Shea Stadium,[],NYM wins 3-0,2000-06-25 - Pittsburgh Pirates (0) @ New York Mets (9) (Final),New York Mets,Pittsburgh Pirates,Mike Hampton,Kris Benson,,2000,
