name,date,affordability_index,lat,lng,one_year_change,one_year_date
"Abilene, TX",2015-02-01,0.2232369512711605,32.4543,-99.7384,,2014-02-01
"Abilene, TX",2015-03-01,0.22336133765087,32.4543,-99.7384,,2014-03-01
"Abilene, TX",2015-04-01,0.2234615343494762,32.4543,-99.7384,,2014-04-01
"Abilene, TX",2015-05-01,0.2234225967134308,32.4543,-99.7384,,2014-05-01
"Abilene, TX",2015-06-01,0.2251250330394648,32.4543,-99.7384,,2014-06-01
"Abilene, TX",2015-07-01,0.2254906582780012,32.4543,-99.7384,,2014-07-01
"Abilene, TX",2015-08-01,0.2251309039859769,32.4543,-99.7384,,2014-08-01
"Abilene, TX",2015-09-01,0.2244341419831989,32.4543,-99.7384,,2014-09-01
"Abilene, TX",2015-10-01,0.2234474868244918,32.4543,-99.7384,,2014-10-01
"Abilene, TX",2015-11-01,0.2221487142393344,32.4543,-99.7384,,2014-11-01
"Abilene, TX",2015-12-01,0.2217541107555266,32.4543,-99.7384,,2014-12-01
"Abilene, TX",2016-01-01,0.2210422438836057,32.4543,-99.7384,,2015-01-01
"Abilene, TX",2016-02-01,0.2202904093477115,32.4543,-99.7384,-0.0029465419234490087,2015-02-01
"Abilene, TX",2016-03-01,0.2189176438923635,32.4543,-99.7384,-0.004443693758506478,2015-03-01
"Abilene, TX",2016-04-01,0.2169017645453712,32.4543,-99.7384,-0.006559769804104998,2015-04-01
"Abilene, TX",2016-05-01,0.2165776698094857,32.4543,-99.7384,-0.006844926903945087,2015-05-01
"Abilene, TX",2016-06-01,0.2142471384111091,32.4543,-99.7384,-0.0108778946283557,2015-06-01
"Abilene, TX",2016-07-01,0.2147960945010538,32.4543,-99.7384,-0.010694563776947386,2015-07-01
"Abilene, TX",2016-08-01,0.2145733026769042,32.4543,-99.7384,-0.010557601309072712,2015-08-01
"Abilene, TX",2016-09-01,0.21539810901106,32.4543,-99.7384,-0.009036032972138897,2015-09-01
"Abilene, TX",2016-10-01,0.2169813919171014,32.4543,-99.7384,-0.006466094907390418,2015-10-01
"Abilene, TX",2016-11-01,0.2182186069779396,32.4543,-99.7384,-0.003930107261394811,2015-11-01
"Abilene, TX",2016-12-01,0.2194461580084432,32.4543,-99.7384,-0.002307952747083397,2015-12-01
"Abilene, TX",2017-01-01,0.2188030478382218,32.4543,-99.7384,-0.00223919604538389,2016-01-01
"Abilene, TX",2017-02-01,0.2191377399461047,32.4543,-99.7384,-0.0011526694016067984,2016-02-01
"Abilene, TX",2017-03-01,0.2203746874311024,32.4543,-99.7384,0.001457043538738878,2016-03-01
"Abilene, TX",2017-04-01,0.2235992003700631,32.4543,-99.7384,0.0066974358246919,2016-04-01
"Abilene, TX",2017-05-01,0.2250991997218007,32.4543,-99.7384,0.008521529912315001,2016-05-01
"Abilene, TX",2017-06-01,0.226281577459115,32.4543,-99.7384,0.012034439048005913,2016-06-01
"Abilene, TX",2017-07-01,0.2256614180983771,32.4543,-99.7384,0.010865323597323284,2016-07-01
"Abilene, TX",2017-08-01,0.225252880398996,32.4543,-99.7384,0.010679577722091799,2016-08-01
"Abilene, TX",2017-09-01,0.2249469339347704,32.4543,-99.7384,0.009548824923710397,2016-09-01
"Abilene, TX",2017-10-01,0.2241011092719522,32.4543,-99.7384,0.007119717354850813,2016-10-01
"Abilene, TX",2017-11-01,0.2242164269611225,32.4543,-99.7384,0.0059978199831829115,2016-11-01
"Abilene, TX",2017-12-01,0.2234558139155772,32.4543,-99.7384,0.004009655907134008,2016-12-01
"Abilene, TX",2018-01-01,0.2238983955158512,32.4543,-99.7384,0.005095347677629397,2017-01-01
"Abilene, TX",2018-02-01,0.2240352997507023,32.4543,-99.7384,0.0048975598045976065,2017-02-01
"Abilene, TX",2018-03-01,0.2241747413666264,32.4543,-99.7384,0.003800053935524017,2017-03-01
"Abilene, TX",2018-04-01,0.2223743807173959,32.4543,-99.7384,-0.0012248196526671862,2017-04-01
"Abilene, TX",2018-05-01,0.2208920137044279,32.4543,-99.7384,-0.004207186017372799,2017-05-01
"Abilene, TX",2018-06-01,0.219912801934075,32.4543,-99.7384,-0.006368775525040005,2017-06-01
"Abilene, TX",2018-07-01,0.2207027360736863,32.4543,-99.7384,-0.004958682024690797,2017-07-01
"Abilene, TX",2018-08-01,0.2212914159632295,32.4543,-99.7384,-0.003961464435766504,2017-08-01
"Abilene, TX",2018-09-01,0.2219890981092887,32.4543,-99.7384,-0.002957835825481675,2017-09-01
"Abilene, TX",2018-10-01,0.2225128294056159,32.4543,-99.7384,-0.0015882798663363062,2017-10-01
"Abilene, TX",2018-11-01,0.2221823589333006,32.4543,-99.7384,-0.0020340680278219114,2017-11-01
"Abilene, TX",2018-12-01,0.222960112263908,32.4543,-99.7384,-0.0004957016516692059,2017-12-01
"Abilene, TX",2019-01-01,0.2232887720833787,32.4543,-99.7384,-0.0006096234324725058,2018-01-01
"Abilene, TX",2019-02-01,0.2242770961600063,32.4543,-99.7384,0.00024179640930399593,2018-02-01
"Abilene, TX",2019-03-01,0.2236902651604288,32.4543,-99.7384,-0.00048447620619759824,2018-03-01
"Abilene, TX",2019-04-01,0.2245454557383825,32.4543,-99.7384,0.002171075020986596,2018-04-01
"Abilene, TX",2019-05-01,0.225715462305544,32.4543,-99.7384,0.004823448601116109,2018-05-01
"Abilene, TX",2019-06-01,0.2270432529635461,32.4543,-99.7384,0.007130451029471102,2018-06-01
"Abilene, TX",2019-07-01,0.2272719519704027,32.4543,-99.7384,0.006569215896716413,2018-07-01
"Abilene, TX",2019-08-01,0.2277472611646022,32.4543,-99.7384,0.006455845201372712,2018-08-01
"Abilene, TX",2019-09-01,0.2278741107294625,32.4543,-99.7384,0.005885012620173796,2018-09-01
"Abilene, TX",2019-10-01,0.2281445440546251,32.4543,-99.7384,0.00563171464900919,2018-10-01
"Abilene, TX",2019-11-01,0.2287125868606273,32.4543,-99.7384,0.006530227927326687,2018-11-01
"Abilene, TX",2019-12-01,0.2289547074592268,32.4543,-99.7384,0.005994595195318808,2018-12-01
"Abilene, TX",2020-01-01,0.2299323459795038,32.4543,-99.7384,0.0066435738961251045,2019-01-01
"Abilene, TX",2020-02-01,0.2304879415823621,32.4543,-99.7384,0.00621084542235581,2019-02-01
"Abilene, TX",2020-03-01,0.2318885881482525,32.4543,-99.7384,0.008198322987823692,2019-03-01
"Abilene, TX",2020-04-01,0.2301453574263769,32.4543,-99.7384,0.005599901687994402,2019-04-01
"Abilene, TX",2020-05-01,0.2292910861439092,32.4543,-99.7384,0.003575623838365183,2019-05-01
"Abilene, TX",2020-06-01,0.2267034861604056,32.4543,-99.7384,-0.00033976680314051766,2019-06-01
"Abilene, TX",2020-07-01,0.2276447483286769,32.4543,-99.7384,0.00037279635827419666,2019-07-01
"Abilene, TX",2020-08-01,0.2288334392237244,32.4543,-99.7384,0.0010861780591222003,2019-08-01
"Abilene, TX",2020-09-01,0.2296797477019416,32.4543,-99.7384,0.0018056369724790966,2019-09-01
"Abilene, TX",2020-10-01,0.2313747154711315,32.4543,-99.7384,0.0032301714165064166,2019-10-01
"Abilene, TX",2020-11-01,0.2331811475388246,32.4543,-99.7384,0.004468560678197314,2019-11-01
"Abilene, TX",2020-12-01,0.2356005392385097,32.4543,-99.7384,0.006645831779282907,2019-12-01
"Abilene, TX",2021-01-01,0.2362520337528753,32.4543,-99.7384,0.006319687773371496,2020-01-01
"Abilene, TX",2021-02-01,0.2372705119576292,32.4543,-99.7384,0.006782570375267083,2020-02-01
"Abilene, TX",2021-03-01,0.2364669470853388,32.4543,-99.7384,0.004578358937086302,2020-03-01
"Abilene, TX",2021-04-01,0.2375452377926629,32.4543,-99.7384,0.007399880366285999,2020-04-01
"Abilene, TX",2021-05-01,0.2374602472624477,32.4543,-99.7384,0.008169161118538493,2020-05-01
"Abilene, TX",2021-06-01,0.2396166587990574,32.4543,-99.7384,0.012913172638651826,2020-06-01
"Abilene, TX",2021-07-01,0.2382169771002932,32.4543,-99.7384,0.010572228771616288,2020-07-01
"Abilene, TX",2021-08-01,0.2387864721018668,32.4543,-99.7384,0.009953032878142393,2020-08-01
"Abilene, TX",2021-09-01,0.2399979719423786,32.4543,-99.7384,0.01031822424043699,2020-09-01
"Abilene, TX",2021-10-01,0.2442054045458379,32.4543,-99.7384,0.012830689074706386,2020-10-01
"Abilene, TX",2021-11-01,0.2491213653766544,32.4543,-99.7384,0.015940217837829812,2020-11-01
"Abilene, TX",2021-12-01,0.2516249297372738,32.4543,-99.7384,0.016024390498764085,2020-12-01
"Abilene, TX",2022-01-01,0.2497457866329974,32.4543,-99.7384,0.013493752880122112,2021-01-01
"Abilene, TX",2022-02-01,0.24766736690077,32.4543,-99.7384,0.010396854943140799,2021-02-01
"Abilene, TX",2022-03-01,0.2471915660651524,32.4543,-99.7384,0.01072461897981361,2021-03-01
"Abilene, TX",2022-04-01,0.2483658933115041,32.4543,-99.7384,0.010820655518841205,2021-04-01
"Abilene, TX",2022-05-01,0.2487781648964236,32.4543,-99.7384,0.01131791763397591,2021-05-01
"Abilene, TX",2022-06-01,0.2494186965401486,32.4543,-99.7384,0.009802037741091174,2021-06-01
"Abilene, TX",2022-07-01,0.2495951044747631,32.4543,-99.7384,0.011378127374469915,2021-07-01
"Abilene, TX",2022-08-01,0.248627235131266,32.4543,-99.7384,0.009840763029399208,2021-08-01
"Abilene, TX",2022-09-01,0.2489098869102184,32.4543,-99.7384,0.008911914967839801,2021-09-01
"Abilene, TX",2022-10-01,0.2496627324370795,32.4543,-99.7384,0.00545732789124162,2021-10-01
"Abilene, TX",2022-11-01,0.2490962926085934,32.4543,-99.7384,-2.5072768061018547e-05,2021-11-01
"Abilene, TX",2022-12-01,0.249650377747844,32.4543,-99.7384,-0.001974551989429807,2021-12-01
"Abilene, TX",2023-01-01,0.2491236570236811,32.4543,-99.7384,-0.0006221296093162909,2022-01-01
"Abilene, TX",2023-02-01,0.2493507728874485,32.4543,-99.7384,0.0016834059866785156,2022-02-01
"Abilene, TX",2023-03-01,0.2489253884493529,32.4543,-99.7384,0.0017338223842005007,2022-03-01
"Abilene, TX",2023-04-01,0.2502724891123973,32.4543,-99.7384,0.001906595800893196,2022-04-01
"Abilene, TX",2023-05-01,0.25193172012177,32.4543,-99.7384,0.0031535552253464105,2022-05-01
"Abilene, TX",2023-06-01,0.2510680771715999,32.4543,-99.7384,0.0016493806314513138,2022-06-01
"Abilene, TX",2023-07-01,0.2511336815869464,32.4543,-99.7384,0.0015385771121832759,2022-07-01
"Abilene, TX",2023-08-01,0.2504469083233649,32.4543,-99.7384,0.001819673192098914,2022-08-01
"Abilene, TX",2023-09-01,0.2489491890722661,32.4543,-99.7384,3.930216204769965e-05,2022-09-01
"Abilene, TX",2023-10-01,0.2489721493381922,32.4543,-99.7384,-0.0006905830988873096,2022-10-01
"Abilene, TX",2023-11-01,0.2490297645560192,32.4543,-99.7384,-6.652805257420513e-05,2022-11-01
"Abilene, TX",2023-12-01,0.2491577615972872,32.4543,-99.7384,-0.0004926161505567905,2022-12-01
"Abilene, TX",2024-01-01,0.2491129079573445,32.4543,-99.7384,-1.0749066336607216e-05,2023-01-01
"Abilene, TX",2024-02-01,0.2499393075430862,32.4543,-99.7384,0.0005885346556376847,2023-02-01
"Abilene, TX",2024-03-01,0.2506014712198114,32.4543,-99.7384,0.001676082770458498,2023-03-01
"Abilene, TX",2024-04-01,0.2502430720271667,32.4543,-99.7384,-2.94170852305764e-05,2023-04-01
"Abilene, TX",2024-05-01,0.2515825085682369,32.4543,-99.7384,-0.00034921155353312416,2023-05-01
"Abilene, TX",2024-06-01,0.2507555477214492,32.4543,-99.7384,-0.00031252945015070033,2023-06-01
"Abilene, TX",2024-07-01,0.251467458217238,32.4543,-99.7384,0.00033377663029160454,2023-07-01
"Abilene, TX",2024-08-01,0.2519333609366434,32.4543,-99.7384,0.0014864526132785105,2023-08-01
"Abilene, TX",2024-09-01,0.2556426514524031,32.4543,-99.7384,0.006693462380137016,2023-09-01
"Abilene, TX",2024-10-01,0.2561718523555686,32.4543,-99.7384,0.007199703017376408,2023-10-01
"Abilene, TX",2024-11-01,0.2556898478027007,32.4543,-99.7384,0.00666008324668152,2023-11-01
"Abilene, TX",2024-12-01,0.2535191293080226,32.4543,-99.7384,0.00436136771073542,2023-12-01
"Abilene, TX",2025-01-01,0.2538252565343048,32.4543,-99.7384,0.004712348576960318,2024-01-01
"Abilene, TX",2025-02-01,0.2558325573390232,32.4543,-99.7384,0.005893249795937028,2024-02-01
"Abilene, TX",2025-03-01,0.257395309931877,32.4543,-99.7384,0.00679383871206557,2024-03-01
"Abilene, TX",2025-04-01,0.2591018736976194,32.4543,-99.7384,0.008858801670452665,2024-04-01
"Abilene, TX",2025-05-01,0.2600620243815889,32.4543,-99.7384,0.00847951581335199,2024-05-01
"Abilene, TX",2025-06-01,0.2644071333809082,32.4543,-99.7384,0.013651585659459009,2024-06-01
"Abilene, TX",2025-07-01,0.2681373319055108,32.4543,-99.7384,0.01666987368827283,2024-07-01
"Abilene, TX",2025-08-01,0.2733392791262701,32.4543,-99.7384,0.02140591818962667,2024-08-01
"Abilene, TX",2025-09-01,0.2768802601636639,32.4543,-99.7384,0.02123760871126079,2024-09-01
"Abilene, TX",2025-10-01,0.2832996915381339,32.4543,-99.7384,0.027127839182565283,2024-10-01
"Abilene, TX",2025-11-01,0.2918051304472948,32.4543,-99.7384,0.03611528264459407,2024-11-01
"Abilene, TX",2025-12-01,0.3026121983768964,32.4543,-99.7384,0.049093069068873785,2024-12-01
"Abilene, TX",2026-01-01,0.3127059245463482,32.4543,-99.7384,0.05888066801204339,2025-01-01
"Abilene, TX",2026-02-01,0.3218131753183985,32.4543,-99.7384,0.06598061797937527,2025-02-01
"Akron, OH",2015-02-01,0.1665617700969455,41.0798,-81.5219,,2014-02-01
"Akron, OH",2015-03-01,0.1674733422967265,41.0798,-81.5219,,2014-03-01
"Akron, OH",2015-04-01,0.167938595898145,41.0798,-81.5219,,2014-04-01
"Akron, OH",2015-05-01,0.1682812203660042,41.0798,-81.5219,,2014-05-01
"Akron, OH",2015-06-01,0.1686932733698705,41.0798,-81.5219,,2014-06-01
"Akron, OH",2015-07-01,0.168909869911945,41.0798,-81.5219,,2014-07-01
"Akron, OH",2015-08-01,0.1693687521777992,41.0798,-81.5219,,2014-08-01
"Akron, OH",2015-09-01,0.1691753415564054,41.0798,-81.5219,,2014-09-01
"Akron, OH",2015-10-01,0.1685967830919235,41.0798,-81.5219,,2014-10-01
"Akron, OH",2015-11-01,0.1681790473421509,41.0798,-81.5219,,2014-11-01
"Akron, OH",2015-12-01,0.1672966312743318,41.0798,-81.5219,,2014-12-01
"Akron, OH",2016-01-01,0.1678795379671857,41.0798,-81.5219,,2015-01-01
"Akron, OH",2016-02-01,0.1685129781767254,41.0798,-81.5219,0.001951208079779887,2015-02-01
"Akron, OH",2016-03-01,0.1678862732090153,41.0798,-81.5219,0.00041293091228880585,2015-03-01
"Akron, OH",2016-04-01,0.1664468050700251,41.0798,-81.5219,-0.0014917908281198988,2015-04-01
"Akron, OH",2016-05-01,0.1653765492201565,41.0798,-81.5219,-0.0029046711458477203,2015-05-01
"Akron, OH",2016-06-01,0.1653705913051648,41.0798,-81.5219,-0.0033226820647057065,2015-06-01
"Akron, OH",2016-07-01,0.1662013517558572,41.0798,-81.5219,-0.0027085181560878024,2015-07-01
"Akron, OH",2016-08-01,0.166115613019598,41.0798,-81.5219,-0.0032531391582011904,2015-08-01
"Akron, OH",2016-09-01,0.1660927426809061,41.0798,-81.5219,-0.003082598875499304,2015-09-01
"Akron, OH",2016-10-01,0.1658037410933254,41.0798,-81.5219,-0.002793041998598089,2015-10-01
"Akron, OH",2016-11-01,0.165663265198754,41.0798,-81.5219,-0.0025157821433968997,2015-11-01
"Akron, OH",2016-12-01,0.1654146747236967,41.0798,-81.5219,-0.001881956550635111,2015-12-01
"Akron, OH",2017-01-01,0.1641050737578961,41.0798,-81.5219,-0.003774464209289591,2016-01-01
"Akron, OH",2017-02-01,0.1631182029784008,41.0798,-81.5219,-0.005394775198324597,2016-02-01
"Akron, OH",2017-03-01,0.1631086792162447,41.0798,-81.5219,-0.004777593992770612,2016-03-01
"Akron, OH",2017-04-01,0.1635703877997435,41.0798,-81.5219,-0.002876417270281595,2016-04-01
"Akron, OH",2017-05-01,0.1638315837397396,41.0798,-81.5219,-0.0015449654804168822,2016-05-01
"Akron, OH",2017-06-01,0.1633455007590251,41.0798,-81.5219,-0.002025090546139696,2016-06-01
"Akron, OH",2017-07-01,0.1625763966261112,41.0798,-81.5219,-0.0036249551297460048,2016-07-01
"Akron, OH",2017-08-01,0.1622711168971404,41.0798,-81.5219,-0.0038444961224576024,2016-08-01
"Akron, OH",2017-09-01,0.1617037884584387,41.0798,-81.5219,-0.004388954222467406,2016-09-01
"Akron, OH",2017-10-01,0.1615545795400559,41.0798,-81.5219,-0.004249161553269515,2016-10-01
"Akron, OH",2017-11-01,0.161200529534078,41.0798,-81.5219,-0.004462735664675976,2016-11-01
"Akron, OH",2017-12-01,0.161024451107066,41.0798,-81.5219,-0.00439022361663069,2016-12-01
"Akron, OH",2018-01-01,0.1613210348979057,41.0798,-81.5219,-0.002784038859990401,2017-01-01
"Akron, OH",2018-02-01,0.1616652416905429,41.0798,-81.5219,-0.0014529612878579068,2017-02-01
"Akron, OH",2018-03-01,0.161554345137937,41.0798,-81.5219,-0.0015543340783076842,2017-03-01
"Akron, OH",2018-04-01,0.1612975223608869,41.0798,-81.5219,-0.0022728654388566027,2017-04-01
"Akron, OH",2018-05-01,0.1612158822448462,41.0798,-81.5219,-0.002615701494893402,2017-05-01
"Akron, OH",2018-06-01,0.1609000149670049,41.0798,-81.5219,-0.0024454857920201967,2017-06-01
"Akron, OH",2018-07-01,0.1608832892873065,41.0798,-81.5219,-0.0016931073388047058,2017-07-01
"Akron, OH",2018-08-01,0.1603754741905622,41.0798,-81.5219,-0.0018956427065782155,2017-08-01
"Akron, OH",2018-09-01,0.1602012819307782,41.0798,-81.5219,-0.0015025065276604854,2017-09-01
"Akron, OH",2018-10-01,0.1601765684698754,41.0798,-81.5219,-0.0013780110701804849,2017-10-01
"Akron, OH",2018-11-01,0.1600543052132278,41.0798,-81.5219,-0.0011462243208502088,2017-11-01
"Akron, OH",2018-12-01,0.1604877023408158,41.0798,-81.5219,-0.0005367487662502057,2017-12-01
"Akron, OH",2019-01-01,0.1604876968639031,41.0798,-81.5219,-0.0008333380340025953,2018-01-01
"Akron, OH",2019-02-01,0.1603752784828296,41.0798,-81.5219,-0.001289963207713296,2018-02-01
"Akron, OH",2019-03-01,0.160629791359977,41.0798,-81.5219,-0.0009245537779600244,2018-03-01
"Akron, OH",2019-04-01,0.1606592556919053,41.0798,-81.5219,-0.0006382666689815908,2018-04-01
"Akron, OH",2019-05-01,0.1605550594187754,41.0798,-81.5219,-0.0006608228260708005,2018-05-01
"Akron, OH",2019-06-01,0.1608445774076812,41.0798,-81.5219,-5.543755932368999e-05,2018-06-01
"Akron, OH",2019-07-01,0.1613041804397649,41.0798,-81.5219,0.0004208911524584136,2018-07-01
"Akron, OH",2019-08-01,0.1621409733791632,41.0798,-81.5219,0.0017654991886009996,2018-08-01
"Akron, OH",2019-09-01,0.16288539411533,41.0798,-81.5219,0.0026841121845518068,2018-09-01
"Akron, OH",2019-10-01,0.1636739194203926,41.0798,-81.5219,0.003497350950517203,2018-10-01
"Akron, OH",2019-11-01,0.1646424946427706,41.0798,-81.5219,0.004588189429542783,2018-11-01
"Akron, OH",2019-12-01,0.1651484121567199,41.0798,-81.5219,0.004660709815904107,2018-12-01
"Akron, OH",2020-01-01,0.1660467414967189,41.0798,-81.5219,0.005559044632815813,2019-01-01
"Akron, OH",2020-02-01,0.1669654631488389,41.0798,-81.5219,0.006590184666009302,2019-02-01
"Akron, OH",2020-03-01,0.1673685928535506,41.0798,-81.5219,0.006738801493573615,2019-03-01
"Akron, OH",2020-04-01,0.1670705711345234,41.0798,-81.5219,0.006411315442618082,2019-04-01
"Akron, OH",2020-05-01,0.1661993690992047,41.0798,-81.5219,0.00564430968042931,2019-05-01
"Akron, OH",2020-06-01,0.1661006034573886,41.0798,-81.5219,0.005256026049707402,2019-06-01
"Akron, OH",2020-07-01,0.1658404678530204,41.0798,-81.5219,0.004536287413255485,2019-07-01
"Akron, OH",2020-08-01,0.166066227709325,41.0798,-81.5219,0.003925254330161804,2019-08-01
"Akron, OH",2020-09-01,0.1659667960146371,41.0798,-81.5219,0.0030814018993070846,2019-09-01
"Akron, OH",2020-10-01,0.1666533672368908,41.0798,-81.5219,0.0029794478164981986,2019-10-01
"Akron, OH",2020-11-01,0.1676783700100371,41.0798,-81.5219,0.003035875367266516,2019-11-01
"Akron, OH",2020-12-01,0.1685619583583847,41.0798,-81.5219,0.0034135462016647855,2019-12-01
"Akron, OH",2021-01-01,0.1688632827932178,41.0798,-81.5219,0.0028165412964988867,2020-01-01
"Akron, OH",2021-02-01,0.1688388266379075,41.0798,-81.5219,0.001873363489068608,2020-02-01
"Akron, OH",2021-03-01,0.1693024142766335,41.0798,-81.5219,0.0019338214230829043,2020-03-01
"Akron, OH",2021-04-01,0.1695311309099917,41.0798,-81.5219,0.0024605597754683017,2020-04-01
"Akron, OH",2021-05-01,0.1706321350840301,41.0798,-81.5219,0.004432765984825393,2020-05-01
"Akron, OH",2021-06-01,0.1725557890853267,41.0798,-81.5219,0.006455185627938093,2020-06-01
"Akron, OH",2021-07-01,0.1734219323720838,41.0798,-81.5219,0.007581464519063413,2020-07-01
"Akron, OH",2021-08-01,0.1736663495926452,41.0798,-81.5219,0.00760012188332021,2020-08-01
"Akron, OH",2021-09-01,0.1742832163813532,41.0798,-81.5219,0.008316420366716093,2020-09-01
"Akron, OH",2021-10-01,0.1766708588909701,41.0798,-81.5219,0.01001749165407928,2020-10-01
"Akron, OH",2021-11-01,0.1790871646572139,41.0798,-81.5219,0.011408794647176784,2020-11-01
"Akron, OH",2021-12-01,0.1815959818437497,41.0798,-81.5219,0.013034023485365004,2020-12-01
"Akron, OH",2022-01-01,0.1816085574570446,41.0798,-81.5219,0.0127452746638268,2021-01-01
"Akron, OH",2022-02-01,0.1813815240962326,41.0798,-81.5219,0.012542697458325092,2021-02-01
"Akron, OH",2022-03-01,0.1818637767067639,41.0798,-81.5219,0.012561362430130396,2021-03-01
"Akron, OH",2022-04-01,0.1828187525269505,41.0798,-81.5219,0.013287621616958817,2021-04-01
"Akron, OH",2022-05-01,0.183901011949781,41.0798,-81.5219,0.0132688768657509,2021-05-01
"Akron, OH",2022-06-01,0.1828008929088936,41.0798,-81.5219,0.010245103823566887,2021-06-01
"Akron, OH",2022-07-01,0.1837905720580544,41.0798,-81.5219,0.010368639685970599,2021-07-01
"Akron, OH",2022-08-01,0.1838318357807588,41.0798,-81.5219,0.010165486188113582,2021-08-01
"Akron, OH",2022-09-01,0.1845225552020987,41.0798,-81.5219,0.010239338820745514,2021-09-01
"Akron, OH",2022-10-01,0.1853886346513583,41.0798,-81.5219,0.008717775760388208,2021-10-01
"Akron, OH",2022-11-01,0.1869299921727746,41.0798,-81.5219,0.007842827515560702,2021-11-01
"Akron, OH",2022-12-01,0.1881326689394058,41.0798,-81.5219,0.006536687095656107,2021-12-01
"Akron, OH",2023-01-01,0.1890346026517994,41.0798,-81.5219,0.007426045194754788,2022-01-01
"Akron, OH",2023-02-01,0.1885928657938607,41.0798,-81.5219,0.007211341697628104,2022-02-01
"Akron, OH",2023-03-01,0.1877662968520605,41.0798,-81.5219,0.0059025201452966025,2022-03-01
"Akron, OH",2023-04-01,0.187575888164287,41.0798,-81.5219,0.004757135637336485,2022-04-01
"Akron, OH",2023-05-01,0.1890844231127617,41.0798,-81.5219,0.005183411162980683,2022-05-01
"Akron, OH",2023-06-01,0.1904202547893787,41.0798,-81.5219,0.00761936188048512,2022-06-01
"Akron, OH",2023-07-01,0.1904703781832177,41.0798,-81.5219,0.006679806125163279,2022-07-01
"Akron, OH",2023-08-01,0.1903211167722346,41.0798,-81.5219,0.006489280991475804,2022-08-01
"Akron, OH",2023-09-01,0.1901218730898162,41.0798,-81.5219,0.005599317887717503,2022-09-01
"Akron, OH",2023-10-01,0.1903047259403101,41.0798,-81.5219,0.0049160912889517905,2022-10-01
"Akron, OH",2023-11-01,0.190460870767765,41.0798,-81.5219,0.0035308785949904054,2022-11-01
"Akron, OH",2023-12-01,0.1914206417732593,41.0798,-81.5219,0.0032879728338534864,2022-12-01
"Akron, OH",2024-01-01,0.1922084038452035,41.0798,-81.5219,0.003173801193404102,2023-01-01
"Akron, OH",2024-02-01,0.1934777595255047,41.0798,-81.5219,0.004884893731643997,2023-02-01
"Akron, OH",2024-03-01,0.1939598330170052,41.0798,-81.5219,0.006193536164944696,2023-03-01
"Akron, OH",2024-04-01,0.1940821353792079,41.0798,-81.5219,0.006506247214920907,2023-04-01
"Akron, OH",2024-05-01,0.1935079559061524,41.0798,-81.5219,0.004423532793390722,2023-05-01
"Akron, OH",2024-06-01,0.1940490530622093,41.0798,-81.5219,0.00362879827283058,2023-06-01
"Akron, OH",2024-07-01,0.1947298303845722,41.0798,-81.5219,0.004259452201354513,2023-07-01
"Akron, OH",2024-08-01,0.195636638558926,41.0798,-81.5219,0.005315521786691396,2023-08-01
"Akron, OH",2024-09-01,0.1959262370241681,41.0798,-81.5219,0.0058043639343518805,2023-09-01
"Akron, OH",2024-10-01,0.1956963122588729,41.0798,-81.5219,0.005391586318562819,2023-10-01
"Akron, OH",2024-11-01,0.1966486839307765,41.0798,-81.5219,0.006187813163011507,2023-11-01
"Akron, OH",2024-12-01,0.1972621852422407,41.0798,-81.5219,0.005841543468981414,2023-12-01
"Akron, OH",2025-01-01,0.1970972698607509,41.0798,-81.5219,0.004888866015547416,2024-01-01
"Akron, OH",2025-02-01,0.1972384647818271,41.0798,-81.5219,0.003760705256322411,2024-02-01
"Akron, OH",2025-03-01,0.1979884582408023,41.0798,-81.5219,0.0040286252237971,2024-03-01
"Akron, OH",2025-04-01,0.1983734992659614,41.0798,-81.5219,0.0042913638867534964,2024-04-01
"Akron, OH",2025-05-01,0.1982822203306462,41.0798,-81.5219,0.004774264424493774,2024-05-01
"Akron, OH",2025-06-01,0.1978437685809995,41.0798,-81.5219,0.0037947155187902093,2024-06-01
"Akron, OH",2025-07-01,0.1977310849199465,41.0798,-81.5219,0.003001254535374309,2024-07-01
"Akron, OH",2025-08-01,0.1977372716235194,41.0798,-81.5219,0.0021006330645934046,2024-08-01
"Akron, OH",2025-09-01,0.1980574815884626,41.0798,-81.5219,0.0021312445642945044,2024-09-01
"Akron, OH",2025-10-01,0.1987155680571118,41.0798,-81.5219,0.00301925579823889,2024-10-01
"Akron, OH",2025-11-01,0.1983372786102651,41.0798,-81.5219,0.001688594679488592,2024-11-01
"Akron, OH",2025-12-01,0.1978179750916211,41.0798,-81.5219,0.0005557898493804003,2024-12-01
"Akron, OH",2026-01-01,0.1978971577874921,41.0798,-81.5219,0.0007998879267411829,2025-01-01
"Akron, OH",2026-02-01,0.1976469615957496,41.0798,-81.5219,0.00040849681392249315,2025-02-01
"Albany, GA",2015-02-01,,31.5776,-84.1762,,2014-02-01
"Albany, GA",2015-03-01,,31.5776,-84.1762,,2014-03-01
"Albany, GA",2015-04-01,,31.5776,-84.1762,,2014-04-01
"Albany, GA",2015-05-01,,31.5776,-84.1762,,2014-05-01
"Albany, GA",2015-06-01,,31.5776,-84.1762,,2014-06-01
"Albany, GA",2015-07-01,,31.5776,-84.1762,,2014-07-01
"Albany, GA",2015-08-01,,31.5776,-84.1762,,2014-08-01
"Albany, GA",2015-09-01,,31.5776,-84.1762,,2014-09-01
"Albany, GA",2015-10-01,,31.5776,-84.1762,,2014-10-01
