name,date_zori,zori,lat,lng,population_x,one_year_change,five_year_change,one_year_date,five_year_date,population_y,date_homebuilding,total,1 unit,2 units,3 and 4 units,5 units or more,multi_total,rt,multi_rt,population,rt_pc,multi_rt_pc,region
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2019-11-01,1819.0,1711.0,0.0,0.0,108.0,108.0,1819.0,108.0,6411149.0,0.2837244930666874,0.016845654343706565,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2019-12-01,2388.0,2188.0,0.0,27.0,173.0,200.0,4207.0,308.0,6411149.0,0.6562006279997548,0.048041310535755756,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-01-01,2912.0,1959.0,10.0,15.0,928.0,953.0,7119.0,1261.0,6411149.0,1.110409382155991,0.19668861229087017,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-02-01,2742.0,2107.0,2.0,14.0,619.0,635.0,9861.0,1896.0,6411149.0,1.5381018285489856,0.29573482070062634,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-03-01,2216.0,2100.0,6.0,22.0,88.0,116.0,12077.0,2012.0,6411149.0,1.8837496991568907,0.3138283012920149,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-04-01,1827.0,1722.0,0.0,0.0,105.0,105.0,13904.0,2117.0,6411149.0,2.16872201847126,0.3302060207928407,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-05-01,1970.0,1628.0,2.0,4.0,336.0,342.0,15874.0,2459.0,6411149.0,2.4759992319629447,0.3835505928812448,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-06-01,2397.0,2085.0,2.0,16.0,294.0,312.0,18271.0,2771.0,6411149.0,2.849879171424654,0.43221581654084157,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-07-01,2740.0,2521.0,0.0,16.0,203.0,219.0,21011.0,2990.0,6411149.0,3.277259661255728,0.46637506007113544,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-08-01,2769.0,2563.0,2.0,47.0,157.0,206.0,23780.0,3196.0,6411149.0,3.7091635212346494,0.49850658594894615,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-09-01,3253.0,2810.0,6.0,14.0,423.0,443.0,27033.0,3639.0,6411149.0,4.216560869198329,0.5676049644143351,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-10-01,3252.0,2928.0,0.0,18.0,306.0,324.0,30285.0,3963.0,6411149.0,4.723802238881049,0.6181419274454547,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-11-01,2837.0,2540.0,4.0,10.0,283.0,297.0,31303.0,4152.0,6411149.0,4.882588128898579,0.6476218225469412,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2020-12-01,2636.0,2559.0,0.0,14.0,63.0,77.0,31551.0,4029.0,6411149.0,4.921270742576721,0.628436493988831,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-01-01,2726.0,2622.0,2.0,6.0,96.0,104.0,31365.0,3180.0,6411149.0,4.892258782318115,0.4960109334535822,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-02-01,2940.0,2819.0,6.0,22.0,93.0,121.0,31563.0,2666.0,6411149.0,4.923142481948243,0.41583809704001573,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-03-01,3627.0,3466.0,2.0,29.0,130.0,161.0,32974.0,2711.0,6411149.0,5.143227836383151,0.4228571196832268,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-04-01,3851.0,3086.0,6.0,11.0,748.0,765.0,34998.0,3371.0,6411149.0,5.458927877046689,0.5258027851169891,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-05-01,3415.0,2857.0,12.0,8.0,538.0,558.0,36443.0,3587.0,6411149.0,5.684316493034244,0.5594940938044023,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-06-01,3485.0,3102.0,16.0,3.0,364.0,383.0,37531.0,3658.0,6411149.0,5.854020862718992,0.5705685517525797,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-07-01,2795.0,2337.0,2.0,11.0,445.0,458.0,37586.0,3897.0,6411149.0,5.8625996681718044,0.6078473609020785,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-08-01,3432.0,2409.0,8.0,3.0,1012.0,1023.0,38249.0,4714.0,6411149.0,5.966013268448449,0.7352816164465995,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-09-01,3251.0,2270.0,8.0,10.0,963.0,981.0,38247.0,5252.0,6411149.0,5.965701311886527,0.8191979316032119,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-10-01,2763.0,2314.0,6.0,16.0,427.0,449.0,37758.0,5377.0,6411149.0,5.889427932496968,0.8386952167232427,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-11-01,3186.0,2117.0,2.0,0.0,1067.0,1069.0,38107.0,6149.0,6411149.0,5.943864352552094,0.9591104496245524,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2021-12-01,3460.0,2190.0,6.0,13.0,1251.0,1270.0,38931.0,7342.0,6411149.0,6.072390456063336,1.145192538810126,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-01-01,2836.0,2272.0,10.0,21.0,533.0,564.0,39041.0,7802.0,6411149.0,6.089548066968963,1.216942548051839,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-02-01,4075.0,2563.0,4.0,41.0,1467.0,1512.0,40176.0,9193.0,6411149.0,6.266583415858842,1.4339083368675412,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-03-01,4419.0,2882.0,20.0,64.0,1453.0,1537.0,40968.0,10569.0,6411149.0,6.390118214379357,1.6485344514688396,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-04-01,4317.0,2508.0,18.0,22.0,1769.0,1809.0,41434.0,11613.0,6411149.0,6.462804093306832,1.8113757767913363,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-05-01,3373.0,2467.0,8.0,0.0,898.0,906.0,41392.0,11961.0,6411149.0,6.456253005506501,1.8656562185655021,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-06-01,3260.0,2423.0,6.0,0.0,831.0,837.0,41167.0,12415.0,6411149.0,6.421157892290446,1.9364703581214537,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-07-01,4184.0,2001.0,8.0,15.0,2160.0,2183.0,42556.0,14140.0,6411149.0,6.637811724544228,2.205532892777878,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-08-01,4584.0,2182.0,16.0,47.0,2339.0,2402.0,43708.0,15519.0,6411149.0,6.817498704210431,2.420626942222057,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-09-01,3797.0,2051.0,6.0,29.0,1711.0,1746.0,44254.0,16284.0,6411149.0,6.902662845614725,2.5399503271566455,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-10-01,3807.0,1925.0,30.0,41.0,1811.0,1882.0,45298.0,17717.0,6411149.0,7.065504170937222,2.7634672037726777,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-11-01,3460.0,1511.0,30.0,16.0,1903.0,1949.0,45572.0,18597.0,6411149.0,7.108242219920329,2.9007280910176942,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2022-12-01,2933.0,1176.0,8.0,30.0,1719.0,1757.0,45045.0,19084.0,6411149.0,7.02604166585428,2.976689513845334,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-01-01,3707.0,1348.0,6.0,3.0,2350.0,2359.0,45916.0,20879.0,6411149.0,7.161898748570654,3.256670528168976,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-02-01,3407.0,1599.0,10.0,11.0,1787.0,1808.0,45248.0,21175.0,6411149.0,7.05770525688921,3.3028400993332085,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-03-01,3248.0,2390.0,10.0,19.0,829.0,858.0,44077.0,20496.0,6411149.0,6.875054689884761,3.1969308465612016,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-04-01,3018.0,2130.0,8.0,32.0,848.0,888.0,42778.0,19575.0,6411149.0,6.672438902917403,3.0532748497968147,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-05-01,4461.0,2391.0,32.0,22.0,2016.0,2070.0,43866.0,20739.0,6411149.0,6.842143272602149,3.234833568834541,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-06-01,3429.0,2354.0,6.0,13.0,1056.0,1075.0,44035.0,20977.0,6411149.0,6.868503602084432,3.2719563997030794,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-07-01,3524.0,2387.0,2.0,7.0,1128.0,1137.0,43375.0,19931.0,6411149.0,6.765557936650668,3.108803117818663,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-08-01,3820.0,2520.0,10.0,4.0,1286.0,1300.0,42611.0,18829.0,6411149.0,6.646390529997041,2.9369150522004714,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-09-01,2534.0,1883.0,2.0,4.0,645.0,651.0,41348.0,17734.0,6411149.0,6.4493899611442504,2.766118834549002,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-10-01,3177.0,1997.0,6.0,44.0,1130.0,1180.0,40718.0,17032.0,6411149.0,6.351123644139295,2.656622081314909,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-11-01,2557.0,1817.0,10.0,31.0,699.0,740.0,39815.0,15823.0,6411149.0,6.210275256432194,2.468044339633972,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2023-12-01,2166.0,1698.0,4.0,24.0,440.0,468.0,39048.0,14534.0,6411149.0,6.090639914935685,2.2669883354762153,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-01-01,2912.0,2161.0,10.0,33.0,708.0,751.0,38253.0,12926.0,6411149.0,5.966637181572289,2.0161752596921394,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-02-01,3329.0,2150.0,12.0,129.0,1038.0,1179.0,38175.0,12297.0,6411149.0,5.95447087565739,1.9180649209681448,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-03-01,4306.0,2665.0,20.0,46.0,1575.0,1641.0,39233.0,13080.0,6411149.0,6.11949589691333,2.0401959149600173,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-04-01,4224.0,2448.0,30.0,23.0,1723.0,1776.0,40439.0,13968.0,6411149.0,6.307605703751387,2.178704628452716,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-05-01,3587.0,2378.0,52.0,50.0,1107.0,1209.0,39565.0,13107.0,6411149.0,6.171280686192132,2.044407328545944,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-06-01,2577.0,2088.0,18.0,44.0,427.0,489.0,38713.0,12521.0,6411149.0,6.038387190814003,1.9530040559032398,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-07-01,2948.0,2293.0,24.0,27.0,604.0,655.0,38137.0,12039.0,6411149.0,5.948543700980901,1.8778225244804012,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-08-01,3702.0,2433.0,40.0,131.0,1098.0,1269.0,38019.0,12008.0,6411149.0,5.930138263827591,1.8729871977706336,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-09-01,2792.0,1723.0,50.0,44.0,975.0,1069.0,38277.0,12426.0,6411149.0,5.970380660315335,1.9381861192120164,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-10-01,2634.0,2122.0,4.0,17.0,491.0,512.0,37734.0,11758.0,6411149.0,5.885684453753921,1.8339926275305722,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-11-01,2517.0,1619.0,14.0,20.0,864.0,898.0,37694.0,11916.0,6411149.0,5.879445322515512,1.858637195922291,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2024-12-01,3660.0,1884.0,8.0,64.0,1704.0,1776.0,39188.0,13224.0,6411149.0,6.112476874270119,2.062656787418293,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-01-01,3133.0,1859.0,22.0,53.0,1199.0,1274.0,39409.0,13747.0,6411149.0,6.146948074362333,2.144233428360501,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-02-01,2760.0,1971.0,8.0,7.0,774.0,789.0,38840.0,13357.0,6411149.0,6.058196432495953,2.0834018987860055,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-03-01,2902.0,2130.0,10.0,101.0,661.0,772.0,37436.0,12488.0,6411149.0,5.8392029260277685,1.9478567726315517,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-04-01,3422.0,2178.0,16.0,0.0,1228.0,1244.0,36634.0,11956.0,6411149.0,5.71410834469765,1.8648763271607007,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-05-01,2814.0,1948.0,22.0,23.0,821.0,866.0,35861.0,11613.0,6411149.0,5.593537133515381,1.8113757767913363,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-06-01,2242.0,1815.0,32.0,36.0,359.0,427.0,35526.0,11551.0,6411149.0,5.541284409393699,1.8017051233718013,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-07-01,2877.0,1959.0,12.0,48.0,858.0,918.0,35455.0,11814.0,6411149.0,5.530209951445521,1.842727411264346,Southeast
"Atlanta, GA",2025-11-01,1860.4367225277012,33.7628,-84.422,5211164.0,2.6410098166370854,31.916278187908944,2024-11-01,2020-11-01,6411149.0,2025-08-01,2192.0,1836.0,10.0,10.0,336.0,356.0,33945.0,10901.0,6411149.0,5.29468274719555,1.7003192407476413,Southeast
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2019-11-01,1967.0,1259.0,26.0,56.0,626.0,708.0,1967.0,708.0,2550637.0,0.7711799052550402,0.2775777188208279,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2019-12-01,2607.0,1404.0,22.0,0.0,1181.0,1203.0,4574.0,1911.0,2550637.0,1.7932775224385125,0.7492246054613024,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-01-01,4393.0,1472.0,4.0,0.0,2917.0,2921.0,8967.0,4832.0,2550637.0,3.5155923794722654,1.8944287250596614,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-02-01,3446.0,1631.0,74.0,0.0,1741.0,1815.0,12413.0,6647.0,2550637.0,4.866627434636916,2.606015673731699,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-03-01,2700.0,1869.0,40.0,6.0,785.0,831.0,15113.0,7478.0,2550637.0,5.9251865318349894,2.9318166403137726,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-04-01,3309.0,1618.0,46.0,0.0,1645.0,1691.0,18422.0,9169.0,2550637.0,7.22250951428996,3.5947882822996764,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-05-01,2935.0,1412.0,26.0,24.0,1473.0,1523.0,21357.0,10692.0,2550637.0,8.373202458836753,4.191894024904367,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-06-01,2254.0,1540.0,20.0,3.0,691.0,714.0,23611.0,11406.0,2550637.0,9.2569032755347,4.471824097274523,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-07-01,3979.0,2077.0,14.0,20.0,1868.0,1902.0,27590.0,13308.0,2550637.0,10.816905737664749,5.217520172411833,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-08-01,3253.0,1854.0,34.0,7.0,1358.0,1399.0,30843.0,14707.0,2550637.0,12.09227342032598,5.76601060833039,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-09-01,4316.0,1843.0,24.0,6.0,2443.0,2473.0,35159.0,17180.0,2550637.0,13.784399740143344,6.735572329578846,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-10-01,2775.0,2019.0,40.0,3.0,713.0,756.0,37934.0,17936.0,2550637.0,14.872363256708029,7.0319688767943065,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-11-01,3587.0,1974.0,26.0,0.0,1587.0,1613.0,39554.0,18841.0,2550637.0,15.507498715026875,7.386782203818106,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2020-12-01,3680.0,2118.0,24.0,0.0,1538.0,1562.0,40627.0,19200.0,2550637.0,15.928177941431885,7.5275313578529595,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-01-01,4602.0,1940.0,36.0,7.0,2619.0,2662.0,40836.0,18941.0,2550637.0,16.010118256733513,7.425988096306922,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-02-01,4507.0,1862.0,38.0,20.0,2587.0,2645.0,41897.0,19771.0,2550637.0,16.426092776039866,7.751397003964108,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-03-01,4473.0,2428.0,60.0,23.0,1962.0,2045.0,43670.0,20985.0,2550637.0,17.121213249866603,8.227356538778352,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-04-01,4669.0,2599.0,28.0,7.0,2035.0,2070.0,45030.0,21364.0,2550637.0,17.65441338771452,8.37594687131097,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-05-01,4152.0,2283.0,46.0,7.0,1816.0,1869.0,46247.0,21710.0,2550637.0,18.13154909930343,8.51159925932228,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-06-01,5367.0,2346.0,82.0,0.0,2939.0,3021.0,49360.0,24017.0,2550637.0,19.35202853248032,9.416079199039299,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-07-01,3138.0,1966.0,50.0,9.0,1113.0,1172.0,48519.0,23287.0,2550637.0,19.02230697664936,9.12987618387093,Southwest
"Austin, TX",2025-11-01,1601.0802037576634,30.3005,-97.7522,1915031.0,-3.0829946044616863,16.21058616130131,2024-11-01,2020-11-01,2550637.0,2021-08-01,5320.0,1947.0,44.0,6.0,3323.0,3373.0,50586.0,25261.0,2550637.0,19.83269277439322,9.90380050160019,Southwest
