name,date,zori,lat,lng,one_year_change,one_year_date
"Atlanta, GA",2015-02-01,994.3265604169196,33.7628,-84.422,,2014-02-01
"Atlanta, GA",2015-03-01,998.6335452190314,33.7628,-84.422,,2014-03-01
"Atlanta, GA",2015-04-01,1001.696756718416,33.7628,-84.422,,2014-04-01
"Atlanta, GA",2015-05-01,1011.4703552635904,33.7628,-84.422,,2014-05-01
"Atlanta, GA",2015-06-01,1019.627067663916,33.7628,-84.422,,2014-06-01
"Atlanta, GA",2015-07-01,1030.812586063745,33.7628,-84.422,,2014-07-01
"Atlanta, GA",2015-08-01,1036.430358320667,33.7628,-84.422,,2014-08-01
"Atlanta, GA",2015-09-01,1039.6695239192493,33.7628,-84.422,,2014-09-01
"Atlanta, GA",2015-10-01,1039.970364134481,33.7628,-84.422,,2014-10-01
"Atlanta, GA",2015-11-01,1040.714708265023,33.7628,-84.422,,2014-11-01
"Atlanta, GA",2015-12-01,1041.5325445014005,33.7628,-84.422,,2014-12-01
"Atlanta, GA",2016-01-01,1045.3919076844038,33.7628,-84.422,,2015-01-01
"Atlanta, GA",2016-02-01,1048.9097290596744,33.7628,-84.422,5.489460989543327,2015-02-01
"Atlanta, GA",2016-03-01,1055.495156047019,33.7628,-84.422,5.6939415965158835,2015-03-01
"Atlanta, GA",2016-04-01,1062.234888305433,33.7628,-84.422,6.043558709857599,2015-04-01
"Atlanta, GA",2016-05-01,1069.7530399754808,33.7628,-84.422,5.762174285048816,2015-05-01
"Atlanta, GA",2016-06-01,1078.6002129487,33.7628,-84.422,5.783795581250906,2015-06-01
"Atlanta, GA",2016-07-01,1087.5322902408448,33.7628,-84.422,5.5024264297828696,2015-07-01
"Atlanta, GA",2016-08-01,1096.0427530891716,33.7628,-84.422,5.751702879978815,2015-08-01
"Atlanta, GA",2016-09-01,1099.9291010473285,33.7628,-84.422,5.796031887221065,2015-09-01
"Atlanta, GA",2016-10-01,1100.0186328554596,33.7628,-84.422,5.774036529488402,2015-10-01
"Atlanta, GA",2016-11-01,1100.2902064951968,33.7628,-84.422,5.724479317630871,2015-11-01
"Atlanta, GA",2016-12-01,1100.871799149592,33.7628,-84.422,5.697302015329564,2015-12-01
"Atlanta, GA",2017-01-01,1103.1552516000502,33.7628,-84.422,5.525520476200652,2016-01-01
"Atlanta, GA",2017-02-01,1107.0960716621605,33.7628,-84.422,5.547316512608669,2016-02-01
"Atlanta, GA",2017-03-01,1114.9309166973626,33.7628,-84.422,5.631078485754415,2016-03-01
"Atlanta, GA",2017-04-01,1125.9917484761086,33.7628,-84.422,6.002143299245777,2016-04-01
"Atlanta, GA",2017-05-01,1137.707765399785,33.7628,-84.422,6.3523750702182635,2016-05-01
"Atlanta, GA",2017-06-01,1149.6810767844247,33.7628,-84.422,6.590102892841321,2016-06-01
"Atlanta, GA",2017-07-01,1159.7347146910622,33.7628,-84.422,6.6391062682127355,2016-07-01
"Atlanta, GA",2017-08-01,1168.2308655984452,33.7628,-84.422,6.586249697451407,2016-08-01
"Atlanta, GA",2017-09-01,1171.4028315136702,33.7628,-84.422,6.498030682003586,2016-09-01
"Atlanta, GA",2017-10-01,1173.2640004317927,33.7628,-84.422,6.658556990639397,2016-10-01
"Atlanta, GA",2017-11-01,1170.2561768606645,33.7628,-84.422,6.358865138710401,2016-11-01
"Atlanta, GA",2017-12-01,1172.2531315429549,33.7628,-84.422,6.484073118096378,2016-12-01
"Atlanta, GA",2018-01-01,1173.7109875394274,33.7628,-84.422,6.395811998088297,2017-01-01
"Atlanta, GA",2018-02-01,1180.7049963427016,33.7628,-84.422,6.648829000903866,2017-02-01
"Atlanta, GA",2018-03-01,1188.225027016896,33.7628,-84.422,6.573870113553282,2017-03-01
"Atlanta, GA",2018-04-01,1199.429660278987,33.7628,-84.422,6.522064828829133,2017-04-01
"Atlanta, GA",2018-05-01,1210.9710207202424,33.7628,-84.422,6.43954955293049,2017-05-01
"Atlanta, GA",2018-06-01,1222.0674358164233,33.7628,-84.422,6.296212096876297,2017-06-01
"Atlanta, GA",2018-07-01,1230.5593935091342,33.7628,-84.422,6.106972389538123,2017-07-01
"Atlanta, GA",2018-08-01,1236.2040692726234,33.7628,-84.422,5.818473529147661,2017-08-01
"Atlanta, GA",2018-09-01,1238.30018207648,33.7628,-84.422,5.710874923903497,2017-09-01
"Atlanta, GA",2018-10-01,1238.0138756774202,33.7628,-84.422,5.5187813843941225,2017-10-01
"Atlanta, GA",2018-11-01,1243.6816681055643,33.7628,-84.422,6.274309223632679,2017-11-01
"Atlanta, GA",2018-12-01,1248.7885686805337,33.7628,-84.422,6.5289172686483266,2017-12-01
"Atlanta, GA",2019-01-01,1254.4723198995143,33.7628,-84.422,6.880853397257125,2018-01-01
"Atlanta, GA",2019-02-01,1259.1936629484778,33.7628,-84.422,6.647610270888937,2018-02-01
"Atlanta, GA",2019-03-01,1266.1998870471225,33.7628,-84.422,6.562297397992589,2018-03-01
"Atlanta, GA",2019-04-01,1278.120225004921,33.7628,-84.422,6.560665233810425,2018-04-01
"Atlanta, GA",2019-05-01,1289.2840446842015,33.7628,-84.422,6.466961027472085,2018-05-01
"Atlanta, GA",2019-06-01,1300.0414574007625,33.7628,-84.422,6.380500723533911,2018-06-01
"Atlanta, GA",2019-07-01,1308.2722008464534,33.7628,-84.422,6.315242299334201,2018-07-01
"Atlanta, GA",2019-08-01,1312.6908647418306,33.7628,-84.422,6.187230520460241,2018-08-01
"Atlanta, GA",2019-09-01,1316.5733211991642,33.7628,-84.422,6.321014908633016,2018-09-01
"Atlanta, GA",2019-10-01,1318.6301282945972,33.7628,-84.422,6.511740635626162,2018-10-01
"Atlanta, GA",2019-11-01,1317.1607772703635,33.7628,-84.422,5.90819267093694,2018-11-01
"Atlanta, GA",2019-12-01,1314.455685383544,33.7628,-84.422,5.258465552130587,2018-12-01
"Atlanta, GA",2020-01-01,1314.28132695394,33.7628,-84.422,4.767662554660146,2019-01-01
"Atlanta, GA",2020-02-01,1319.2416171298148,33.7628,-84.422,4.768762419017514,2019-02-01
"Atlanta, GA",2020-03-01,1327.1065190559443,33.7628,-84.422,4.810190921029123,2019-03-01
"Atlanta, GA",2020-04-01,1335.6397947326975,33.7628,-84.422,4.500325446892539,2019-04-01
"Atlanta, GA",2020-05-01,1339.9924460311445,33.7628,-84.422,3.9330666935666336,2019-05-01
"Atlanta, GA",2020-06-01,1344.3699334898963,33.7628,-84.422,3.409774037341995,2019-06-01
"Atlanta, GA",2020-07-01,1351.5556567947426,33.7628,-84.422,3.308444215224071,2019-07-01
"Atlanta, GA",2020-08-01,1365.92903055238,33.7628,-84.422,4.055651428717755,2019-08-01
"Atlanta, GA",2020-09-01,1379.2906428678318,33.7628,-84.422,4.763678608612798,2019-09-01
"Atlanta, GA",2020-10-01,1387.7663931508646,33.7628,-84.422,5.243036949692814,2019-10-01
"Atlanta, GA",2020-11-01,1393.176165740269,33.7628,-84.422,5.771154879621987,2019-11-01
"Atlanta, GA",2020-12-01,1397.815097330932,33.7628,-84.422,6.341743801204269,2019-12-01
"Atlanta, GA",2021-01-01,1404.6990015379172,33.7628,-84.422,6.879628640356228,2020-01-01
"Atlanta, GA",2021-02-01,1418.537814444756,33.7628,-84.422,7.526763560641236,2020-02-01
"Atlanta, GA",2021-03-01,1436.3442492214594,33.7628,-84.422,8.23127070788734,2020-03-01
"Atlanta, GA",2021-04-01,1455.0035520216495,33.7628,-84.422,8.936822469627037,2020-04-01
"Atlanta, GA",2021-05-01,1476.0216631913463,33.7628,-84.422,10.15149134333555,2020-05-01
"Atlanta, GA",2021-06-01,1502.602432142529,33.7628,-84.422,11.770011714102502,2020-06-01
"Atlanta, GA",2021-07-01,1540.2115585430984,33.7628,-84.422,13.958426410330693,2020-07-01
"Atlanta, GA",2021-08-01,1580.3408052887205,33.7628,-84.422,15.697138719544789,2020-08-01
"Atlanta, GA",2021-09-01,1621.368785966902,33.7628,-84.422,17.550916070578083,2020-09-01
"Atlanta, GA",2021-10-01,1651.7282308942454,33.7628,-84.422,19.02062472806152,2020-10-01
"Atlanta, GA",2021-11-01,1670.2293212680977,33.7628,-84.422,19.886440949886296,2020-11-01
"Atlanta, GA",2021-12-01,1676.996911214999,33.7628,-84.422,19.97272846867606,2020-12-01
"Atlanta, GA",2022-01-01,1678.2852446070883,33.7628,-84.422,19.476502992430312,2021-01-01
"Atlanta, GA",2022-02-01,1681.3600848348,33.7628,-84.422,18.527688702674318,2021-02-01
"Atlanta, GA",2022-03-01,1686.030141547454,33.7628,-84.422,17.383429666065876,2021-03-01
"Atlanta, GA",2022-04-01,1697.8787565001198,33.7628,-84.422,16.69241316565917,2021-04-01
"Atlanta, GA",2022-05-01,1710.6710915159597,33.7628,-84.422,15.89742441972508,2021-05-01
"Atlanta, GA",2022-06-01,1730.6598912272452,33.7628,-84.422,15.177498332645033,2021-06-01
"Atlanta, GA",2022-07-01,1750.116472057078,33.7628,-84.422,13.628316989942002,2021-07-01
"Atlanta, GA",2022-08-01,1772.0572751246432,33.7628,-84.422,12.131337063140446,2021-08-01
"Atlanta, GA",2022-09-01,1783.1248601923055,33.7628,-84.422,9.976513401850195,2021-09-01
"Atlanta, GA",2022-10-01,1784.463976722984,33.7628,-84.422,8.03617346643495,2021-10-01
"Atlanta, GA",2022-11-01,1773.8834121172454,33.7628,-84.422,6.205979593894906,2021-11-01
"Atlanta, GA",2022-12-01,1762.4475965029171,33.7628,-84.422,5.095458716498658,2021-12-01
"Atlanta, GA",2023-01-01,1757.4446110697377,33.7628,-84.422,4.716681310106008,2022-01-01
"Atlanta, GA",2023-02-01,1756.0041885357798,33.7628,-84.422,4.439507299729528,2022-02-01
"Atlanta, GA",2023-03-01,1761.1778994887277,33.7628,-84.422,4.457082711006732,2022-03-01
"Atlanta, GA",2023-04-01,1772.979781185524,33.7628,-84.422,4.423226593647467,2022-04-01
"Atlanta, GA",2023-05-01,1780.85969792709,33.7628,-84.422,4.102986644202344,2022-05-01
"Atlanta, GA",2023-06-01,1787.3142753371974,33.7628,-84.422,3.273571219691096,2022-06-01
"Atlanta, GA",2023-07-01,1786.8657705721494,33.7628,-84.422,2.0998201606477362,2022-07-01
"Atlanta, GA",2023-08-01,1791.523254057923,33.7628,-84.422,1.098496036586094,2022-08-01
"Atlanta, GA",2023-09-01,1790.1855261350572,33.7628,-84.422,0.39597148244516767,2022-09-01
"Atlanta, GA",2023-10-01,1786.1000463891887,33.7628,-84.422,0.09168409603925731,2022-10-01
"Atlanta, GA",2023-11-01,1773.911024904912,33.7628,-84.422,0.0015566292281610217,2022-11-01
"Atlanta, GA",2023-12-01,1761.9734451025388,33.7628,-84.422,-0.026903007006795487,2022-12-01
"Atlanta, GA",2024-01-01,1752.6589965897842,33.7628,-84.422,-0.27230528062220927,2023-01-01
"Atlanta, GA",2024-02-01,1755.9008026528686,33.7628,-84.422,-0.0058875647100498085,2023-02-01
"Atlanta, GA",2024-03-01,1765.6880716599155,33.7628,-84.422,0.2560883924614954,2023-03-01
"Atlanta, GA",2024-04-01,1773.3050640103709,33.7628,-84.422,0.01834667424291947,2023-04-01
"Atlanta, GA",2024-05-01,1778.9567626922749,33.7628,-84.422,-0.1068548654916679,2023-05-01
"Atlanta, GA",2024-06-01,1784.0674876027658,33.7628,-84.422,-0.18165734919892707,2023-06-01
"Atlanta, GA",2024-07-01,1790.996768287784,33.7628,-84.422,0.23118679554268162,2023-07-01
"Atlanta, GA",2024-08-01,1795.4351765327167,33.7628,-84.422,0.21835733730684037,2023-08-01
"Atlanta, GA",2024-09-01,1794.603603590335,33.7628,-84.422,0.2467943903454728,2023-09-01
"Atlanta, GA",2024-10-01,1794.645105406576,33.7628,-84.422,0.4784199538352851,2023-10-01
"Atlanta, GA",2024-11-01,1788.376833627174,33.7628,-84.422,0.8154754392508234,2023-11-01
"Atlanta, GA",2024-12-01,1782.828906028671,33.7628,-84.422,1.1836421816742382,2023-12-01
"Atlanta, GA",2025-01-01,1777.09670088527,33.7628,-84.422,1.3943216759811916,2024-01-01
"Atlanta, GA",2025-02-01,1783.323612403496,33.7628,-84.422,1.561751649591847,2024-02-01
"Atlanta, GA",2025-03-01,1797.8390266266442,33.7628,-84.422,1.8208739970986931,2024-03-01
"Atlanta, GA",2025-04-01,1811.6156926139645,33.7628,-84.422,2.160408233254185,2024-04-01
"Atlanta, GA",2025-05-01,1819.8431048637967,33.7628,-84.422,2.2983325412386346,2024-05-01
"Atlanta, GA",2025-06-01,1822.355693895949,33.7628,-84.422,2.1461187179993235,2024-06-01
"Atlanta, GA",2025-07-01,1825.10975189912,33.7628,-84.422,1.904692639057548,2024-07-01
"Atlanta, GA",2025-08-01,1830.2578845484657,33.7628,-84.422,1.9395135213401193,2024-08-01
"Atlanta, GA",2025-09-01,1835.4391231040995,33.7628,-84.422,2.2754618029334095,2024-09-01
"Atlanta, GA",2025-10-01,1838.7645869297849,33.7628,-84.422,2.4583958906579273,2024-10-01
"Atlanta, GA",2025-11-01,1834.30684626195,33.7628,-84.422,2.568251375836783,2024-11-01
"Atlanta, GA",2025-12-01,1826.3967961306807,33.7628,-84.422,2.4437504886017924,2024-12-01
"Atlanta, GA",2026-01-01,1818.622686061004,33.7628,-84.422,2.336731881559828,2025-01-01
"Austin, TX",2015-02-01,1150.2142360479172,30.3005,-97.7522,,2014-02-01
"Austin, TX",2015-03-01,1160.8117769633768,30.3005,-97.7522,,2014-03-01
"Austin, TX",2015-04-01,1169.0191468740206,30.3005,-97.7522,,2014-04-01
"Austin, TX",2015-05-01,1175.748778778221,30.3005,-97.7522,,2014-05-01
"Austin, TX",2015-06-01,1186.3288766442718,30.3005,-97.7522,,2014-06-01
"Austin, TX",2015-07-01,1194.3215326808931,30.3005,-97.7522,,2014-07-01
"Austin, TX",2015-08-01,1201.2745718350614,30.3005,-97.7522,,2014-08-01
"Austin, TX",2015-09-01,1205.4822097259462,30.3005,-97.7522,,2014-09-01
"Austin, TX",2015-10-01,1205.1535839289966,30.3005,-97.7522,,2014-10-01
"Austin, TX",2015-11-01,1201.82093891236,30.3005,-97.7522,,2014-11-01
"Austin, TX",2015-12-01,1198.746648341395,30.3005,-97.7522,,2014-12-01
"Austin, TX",2016-01-01,1202.080426219269,30.3005,-97.7522,,2015-01-01
"Austin, TX",2016-02-01,1207.0839710300954,30.3005,-97.7522,4.944273266655097,2015-02-01
"Austin, TX",2016-03-01,1210.8953272813355,30.3005,-97.7522,4.314528101099624,2015-03-01
"Austin, TX",2016-04-01,1214.5280436816852,30.3005,-97.7522,3.892912868823073,2015-04-01
"Austin, TX",2016-05-01,1223.761459215208,30.3005,-97.7522,4.083583270813973,2015-05-01
"Austin, TX",2016-06-01,1232.6508400960993,30.3005,-97.7522,3.9046477215371134,2015-06-01
"Austin, TX",2016-07-01,1240.6777342670985,30.3005,-97.7522,3.881383724376941,2015-07-01
"Austin, TX",2016-08-01,1243.864438031043,30.3005,-97.7522,3.545389804674004,2015-08-01
"Austin, TX",2016-09-01,1243.5346090599205,30.3005,-97.7522,3.1566122690956266,2015-09-01
"Austin, TX",2016-10-01,1238.8694804511697,30.3005,-97.7522,2.7976431362593424,2015-10-01
"Austin, TX",2016-11-01,1230.8679298152183,30.3005,-97.7522,2.4169150297169706,2015-11-01
"Austin, TX",2016-12-01,1226.024352669222,30.3005,-97.7522,2.2755187149485545,2015-12-01
"Austin, TX",2017-01-01,1226.978922497424,30.3005,-97.7522,2.0712837290317365,2016-01-01
"Austin, TX",2017-02-01,1232.428202225837,30.3005,-97.7522,2.099624533503941,2016-02-01
"Austin, TX",2017-03-01,1242.5683699586702,30.3005,-97.7522,2.6156713932034004,2016-03-01
"Austin, TX",2017-04-01,1255.5933696211384,30.3005,-97.7522,3.3811756058731213,2016-04-01
"Austin, TX",2017-05-01,1265.9513617044795,30.3005,-97.7522,3.4475593402269356,2016-05-01
"Austin, TX",2017-06-01,1271.614709107752,30.3005,-97.7522,3.160981824229725,2016-06-01
"Austin, TX",2017-07-01,1275.4105373145485,30.3005,-97.7522,2.799502408090504,2016-07-01
"Austin, TX",2017-08-01,1275.566748636661,30.3005,-97.7522,2.5486949892868482,2016-08-01
"Austin, TX",2017-09-01,1272.3634626094936,30.3005,-97.7522,2.3182992527539747,2016-09-01
"Austin, TX",2017-10-01,1265.8059057841017,30.3005,-97.7522,2.174274672027776,2016-10-01
"Austin, TX",2017-11-01,1259.1252845812894,30.3005,-97.7522,2.2957259736479774,2016-11-01
"Austin, TX",2017-12-01,1258.9361734491497,30.3005,-97.7522,2.6844345064006347,2016-12-01
"Austin, TX",2018-01-01,1258.7685807340415,30.3005,-97.7522,2.590888698553351,2017-01-01
"Austin, TX",2018-02-01,1260.0561397222832,30.3005,-97.7522,2.2417482370614916,2017-02-01
"Austin, TX",2018-03-01,1268.252553827247,30.3005,-97.7522,2.067023794387346,2017-03-01
"Austin, TX",2018-04-01,1275.2894391794862,30.3005,-97.7522,1.5686662605020718,2017-04-01
"Austin, TX",2018-05-01,1286.7534081779029,30.3005,-97.7522,1.6431947626657228,2017-05-01
"Austin, TX",2018-06-01,1291.9586249481426,30.3005,-97.7522,1.599849049769575,2017-06-01
"Austin, TX",2018-07-01,1302.1951050557136,30.3005,-97.7522,2.10007420807119,2017-07-01
"Austin, TX",2018-08-01,1310.170326801387,30.3005,-97.7522,2.712800267152682,2017-08-01
"Austin, TX",2018-09-01,1314.764271093901,30.3005,-97.7522,3.332444677203128,2017-09-01
"Austin, TX",2018-10-01,1313.8234850392814,30.3005,-97.7522,3.793439344512728,2017-10-01
"Austin, TX",2018-11-01,1312.4355931240036,30.3005,-97.7522,4.233916131740778,2017-11-01
"Austin, TX",2018-12-01,1315.7009921128802,30.3005,-97.7522,4.508951276553597,2017-12-01
"Austin, TX",2019-01-01,1316.4867376202028,30.3005,-97.7522,4.585287380822889,2018-01-01
"Austin, TX",2019-02-01,1318.9962694697992,30.3005,-97.7522,4.677579664070075,2018-02-01
"Austin, TX",2019-03-01,1325.5705820114852,30.3005,-97.7522,4.519449064878089,2018-03-01
"Austin, TX",2019-04-01,1338.246076385865,30.3005,-97.7522,4.936654791627926,2018-04-01
"Austin, TX",2019-05-01,1349.4059776541296,30.3005,-97.7522,4.8690424348629024,2018-05-01
"Austin, TX",2019-06-01,1355.9112509807203,30.3005,-97.7522,4.9500521764112015,2018-06-01
"Austin, TX",2019-07-01,1361.9898308103,30.3005,-97.7522,4.59184077120518,2018-07-01
"Austin, TX",2019-08-01,1369.899088367158,30.3005,-97.7522,4.558854703387372,2018-08-01
"Austin, TX",2019-09-01,1376.155610553218,30.3005,-97.7522,4.66937996483876,2018-09-01
"Austin, TX",2019-10-01,1376.4323803385682,30.3005,-97.7522,4.765396266106081,2018-10-01
"Austin, TX",2019-11-01,1374.9955946380164,30.3005,-97.7522,4.7667102173829745,2018-11-01
"Austin, TX",2019-12-01,1372.0040349923672,30.3005,-97.7522,4.279319025903461,2018-12-01
"Austin, TX",2020-01-01,1373.2255873659456,30.3005,-97.7522,4.309868692510266,2019-01-01
"Austin, TX",2020-02-01,1376.7756044935277,30.3005,-97.7522,4.380553331432413,2019-02-01
"Austin, TX",2020-03-01,1383.4792227447244,30.3005,-97.7522,4.3685822180336675,2019-03-01
"Austin, TX",2020-04-01,1392.578492486116,30.3005,-97.7522,4.059972008061763,2019-04-01
"Austin, TX",2020-05-01,1390.2798230294318,30.3005,-97.7522,3.0290250711916267,2019-05-01
"Austin, TX",2020-06-01,1382.1661444360304,30.3005,-97.7522,1.936328313252078,2019-06-01
"Austin, TX",2020-07-01,1375.6517734876145,30.3005,-97.7522,1.003086981140422,2019-07-01
"Austin, TX",2020-08-01,1378.9548217870472,30.3005,-97.7522,0.6610511311955891,2019-08-01
"Austin, TX",2020-09-01,1381.599004492711,30.3005,-97.7522,0.3955507573234929,2019-09-01
"Austin, TX",2020-10-01,1374.854052740864,30.3005,-97.7522,-0.11466800841433145,2019-10-01
"Austin, TX",2020-11-01,1367.483921823028,30.3005,-97.7522,-0.5463052277608238,2019-11-01
"Austin, TX",2020-12-01,1364.0996820833498,30.3005,-97.7522,-0.5761173223562288,2019-12-01
"Austin, TX",2021-01-01,1366.6546204433223,30.3005,-97.7522,-0.47850600681184075,2020-01-01
"Austin, TX",2021-02-01,1376.818850928964,30.3005,-97.7522,0.0031411389986191196,2020-02-01
"Austin, TX",2021-03-01,1392.415689348398,30.3005,-97.7522,0.6459415115714018,2020-03-01
"Austin, TX",2021-04-01,1413.9245816063838,30.3005,-97.7522,1.5328463878656828,2020-04-01
"Austin, TX",2021-05-01,1441.438367394683,30.3005,-97.7522,3.6797300455512882,2020-05-01
"Austin, TX",2021-06-01,1478.3241766882716,30.3005,-97.7522,6.957053074938169,2020-06-01
"Austin, TX",2021-07-01,1523.638544058393,30.3005,-97.7522,10.75757494904368,2020-07-01
"Austin, TX",2021-08-01,1573.6835048041733,30.3005,-97.7522,14.121469386848284,2020-08-01
"Austin, TX",2021-09-01,1620.1095172616217,30.3005,-97.7522,17.26336744549739,2020-09-01
"Austin, TX",2021-10-01,1650.1613707840156,30.3005,-97.7522,20.024475870315683,2020-10-01
"Austin, TX",2021-11-01,1660.0684545890051,30.3005,-97.7522,21.39582982269548,2020-11-01
"Austin, TX",2021-12-01,1656.607906423979,30.3005,-97.7522,21.443317389671268,2020-12-01
"Austin, TX",2022-01-01,1659.9564735634317,30.3005,-97.7522,21.461300370459856,2021-01-01
"Austin, TX",2022-02-01,1663.9590829552203,30.3005,-97.7522,20.85533850967525,2021-02-01
"Austin, TX",2022-03-01,1681.209702102774,30.3005,-97.7522,20.74050263607137,2021-03-01
"Austin, TX",2022-04-01,1697.7514929781755,30.3005,-97.7522,20.07369523552176,2021-04-01
"Austin, TX",2022-05-01,1722.494749385437,30.3005,-97.7522,19.49832808313181,2021-05-01
"Austin, TX",2022-06-01,1744.297392142143,30.3005,-97.7522,17.9915352564755,2021-06-01
"Austin, TX",2022-07-01,1768.117842317129,30.3005,-97.7522,16.04575436950657,2021-07-01
"Austin, TX",2022-08-01,1788.924671728403,30.3005,-97.7522,13.67753848007791,2021-08-01
"Austin, TX",2022-09-01,1791.5205430751328,30.3005,-97.7522,10.580212262639943,2021-09-01
"Austin, TX",2022-10-01,1782.155128209528,30.3005,-97.7522,7.998839371860966,2021-10-01
"Austin, TX",2022-11-01,1760.6060842655604,30.3005,-97.7522,6.056233970269975,2021-11-01
"Austin, TX",2022-12-01,1739.2488314008913,30.3005,-97.7522,4.988562752625292,2021-12-01
"Austin, TX",2023-01-01,1725.6922176989408,30.3005,-97.7522,3.960088422944863,2022-01-01
"Austin, TX",2023-02-01,1722.0956058798413,30.3005,-97.7522,3.4938673384545815,2022-02-01
"Austin, TX",2023-03-01,1726.5151672969107,30.3005,-97.7522,2.6948134511400212,2022-03-01
"Austin, TX",2023-04-01,1738.9812726699977,30.3005,-97.7522,2.4284932077719645,2022-04-01
"Austin, TX",2023-05-01,1742.8960496758475,30.3005,-97.7522,1.1844042077741923,2022-05-01
"Austin, TX",2023-06-01,1748.856522444422,30.3005,-97.7522,0.26137345173002924,2022-06-01
"Austin, TX",2023-07-01,1744.756820423016,30.3005,-97.7522,-1.3212367035162265,2022-07-01
"Austin, TX",2023-08-01,1743.5147368143269,30.3005,-97.7522,-2.538392791587052,2022-08-01
"Austin, TX",2023-09-01,1732.6535151706096,30.3005,-97.7522,-3.285869544285458,2022-09-01
"Austin, TX",2023-10-01,1714.8674609350333,30.3005,-97.7522,-3.7756346913580097,2022-10-01
"Austin, TX",2023-11-01,1697.4257267906,30.3005,-97.7522,-3.5885572610250382,2022-11-01
"Austin, TX",2023-12-01,1684.3466175165445,30.3005,-97.7522,-3.1566623989119136,2022-12-01
"Austin, TX",2024-01-01,1677.7168922373216,30.3005,-97.7522,-2.7800626884433632,2023-01-01
"Austin, TX",2024-02-01,1671.7554425300732,30.3005,-97.7522,-2.923192137410313,2023-02-01
"Austin, TX",2024-03-01,1669.8280745007503,30.3005,-97.7522,-3.2833243443155857,2023-03-01
"Austin, TX",2024-04-01,1670.6379959160706,30.3005,-97.7522,-3.9300754889093237,2023-04-01
"Austin, TX",2024-05-01,1676.4472807190716,30.3005,-97.7522,-3.8125491746414997,2023-05-01
"Austin, TX",2024-06-01,1682.8574500811849,30.3005,-97.7522,-3.773841451040727,2023-06-01
"Austin, TX",2024-07-01,1684.6200578572043,30.3005,-97.7522,-3.4467131385812033,2023-07-01
"Austin, TX",2024-08-01,1680.0833929524986,30.3005,-97.7522,-3.6381306405087965,2023-08-01
"Austin, TX",2024-09-01,1666.0532502745743,30.3005,-97.7522,-3.843830535817039,2023-09-01
"Austin, TX",2024-10-01,1651.86327183139,30.3005,-97.7522,-3.673997585171407,2023-10-01
"Austin, TX",2024-11-01,1634.152246422202,30.3005,-97.7522,-3.727614078763375,2023-11-01
"Austin, TX",2024-12-01,1620.8056892081393,30.3005,-97.7522,-3.772437789680849,2023-12-01
"Austin, TX",2025-01-01,1612.5004183324552,30.3005,-97.7522,-3.8872156683060433,2024-01-01
"Austin, TX",2025-02-01,1611.846373491851,30.3005,-97.7522,-3.5836024524947496,2024-02-01
"Austin, TX",2025-03-01,1617.0008937517025,30.3005,-97.7522,-3.1636299302754356,2024-03-01
"Austin, TX",2025-04-01,1624.2187012495378,30.3005,-97.7522,-2.7785369888633116,2024-04-01
"Austin, TX",2025-05-01,1630.669237333199,30.3005,-97.7522,-2.7306580953883164,2024-05-01
"Austin, TX",2025-06-01,1637.26739312853,30.3005,-97.7522,-2.7090860815605855,2024-06-01
"Austin, TX",2025-07-01,1635.2165785719512,30.3005,-97.7522,-2.9326184889483686,2024-07-01
"Austin, TX",2025-08-01,1625.2612468663149,30.3005,-97.7522,-3.2630610073373756,2024-08-01
"Austin, TX",2025-09-01,1609.8054391279022,30.3005,-97.7522,-3.3761112459882225,2024-09-01
"Austin, TX",2025-10-01,1596.5041288754614,30.3005,-97.7522,-3.3513150815777215,2024-10-01
"Austin, TX",2025-11-01,1585.791288930452,30.3005,-97.7522,-2.959391182653337,2024-11-01
"Austin, TX",2025-12-01,1575.0279487562796,30.3005,-97.7522,-2.8243817723903053,2024-12-01
"Austin, TX",2026-01-01,1568.014252701787,30.3005,-97.7522,-2.75883126136941,2025-01-01
"Baltimore, MD",2015-02-01,1297.7569931691344,39.3051,-76.6144,,2014-02-01
"Baltimore, MD",2015-03-01,1302.7303530796398,39.3051,-76.6144,,2014-03-01
"Baltimore, MD",2015-04-01,1308.5307687839288,39.3051,-76.6144,,2014-04-01
"Baltimore, MD",2015-05-01,1313.3991258249748,39.3051,-76.6144,,2014-05-01
"Baltimore, MD",2015-06-01,1319.3088586942465,39.3051,-76.6144,,2014-06-01
"Baltimore, MD",2015-07-01,1323.5434425764176,39.3051,-76.6144,,2014-07-01
"Baltimore, MD",2015-08-01,1328.3132050608635,39.3051,-76.6144,,2014-08-01
"Baltimore, MD",2015-09-01,1326.4523047480432,39.3051,-76.6144,,2014-09-01
"Baltimore, MD",2015-10-01,1325.6643192531824,39.3051,-76.6144,,2014-10-01
"Baltimore, MD",2015-11-01,1324.0623402389087,39.3051,-76.6144,,2014-11-01
"Baltimore, MD",2015-12-01,1322.5715139211095,39.3051,-76.6144,,2014-12-01
"Baltimore, MD",2016-01-01,1321.65557276981,39.3051,-76.6144,,2015-01-01
"Baltimore, MD",2016-02-01,1324.177565697389,39.3051,-76.6144,2.0358643927423703,2015-02-01
"Baltimore, MD",2016-03-01,1330.4411986885184,39.3051,-76.6144,2.127135945160896,2015-03-01
"Baltimore, MD",2016-04-01,1337.0511446451846,39.3051,-76.6144,2.1795724289892737,2015-04-01
"Baltimore, MD",2016-05-01,1340.8132428594386,39.3051,-76.6144,2.087264754135143,2015-05-01
