2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31,fips,region_name
,,,,,,,,,,,,,,,,693.5049834384943,687.7410466251517,686.0992758276287,712.2364504297484,710.263462360002,717.9320673342415,703.2720606878804,706.9671350747241,698.8874384422529,709.9796786966098,720.9732433741476,733.2125222427915,736.5585058899304,744.2903297875824,740.3340103857759,742.3195813595539,737.8326766974121,754.6248348375398,751.8086570670672,768.4531135599505,755.9442435516922,766.1770014781373,763.0235361023564,771.8402447524155,775.9085900766365,773.470767568616,781.9970116648861,777.432455536384,782.9660570109021,787.1386789874383,791.0343239103876,797.5306523433528,791.6540654091771,800.3687542846175,801.6103733604044,818.9627560169574,827.2144950065073,831.480058431836,829.7855355326291,827.9998965675527,826.4188837565118,820.1772188452156,827.7791033124522,833.2556874689627,834.0887245946459,836.8529306867842,841.9642046553706,856.0495928520374,867.3512125384805,878.8303304537397,881.1554955112099,882.6640537482909,885.17460600496,896.7658814863915,893.0659865321439,915.2902004405162,932.1794806303634,950.2036270927072,953.6228153847388,961.3646011598344,975.5335486542384,1003.096949736291,1017.7951892916976,1034.142341869329,1019.743206831908,1024.0691903423103,1031.8964988172163,1042.8235372296335,1059.8562617951875,1074.7807239033762,1082.8024560336291,1088.2523910827567,1088.9514378120252,1102.544743340667,1111.2395003576182,1128.2003799132715,1141.0092559160275,1142.684632287408,1124.8360763920818,1133.988491651157,1137.4047038539006,1151.7790276930698,1131.7612069241393,1132.3959139404965,1148.4715818956838,1170.7354719417467,1174.7778415535963,1173.0778327286896,1169.324594819011,1182.4370900578772,1171.5516313620296,1175.4991380018882,1176.8579802527674,1197.6890516160324,1208.2855877846364,1210.9805406763182,1213.0695258590758,1219.283202788664,1233.5566420372672,1233.1734464672877,1228.3949439533671,1234.1896330586478,1234.1501911374655,1246.3148889257154,1248.0356671370894,1268.5529776408346,1281.224713698585,1268.401950506131,1272.6842450003285,1268.0824428390954,1278.1380709274276,1281.441428853952,1276.789524339163,1288.0022406778762,1281.1043846450734,1298.173397924655,1292.7069797065587,1305.0095887355649,1316.9728726980318,1339.4038947609035,1335.9387106160834,1326.654268863301,1326.8073952191598,42079,"Luzerne County, PA"
,,,,,,,,,,,893.5879204578607,887.0699210699408,878.0401305980387,881.8679989988199,892.5619485507636,911.360984930376,917.8340570211614,929.7529631030782,925.7030528675948,929.2368118751884,928.9411409472,932.913123302486,938.476750670022,937.0278443821762,945.1680994120712,943.2861232103246,945.0487037017936,944.2286792448476,954.4022061055372,968.587971017834,976.2680477400212,975.4362619820494,971.3233930153772,966.78818268847,967.5621359422512,972.3819180440668,981.0179746987376,989.300511516464,1002.198276718107,1008.6482387503336,1018.200200091209,1016.9850972988596,1022.1975014853488,1018.7997420848656,1023.2739915113124,1022.1061261213636,1022.5816366483626,1020.3070505633804,1027.07988887753,1039.270635690189,1045.3702184668462,1054.0950642171526,1055.0238790037258,1061.6802936567494,1063.1951755789933,1068.553598928958,1070.2056326870895,1068.7201660039634,1073.4374862444463,1081.9456893214756,1082.1649829829262,1090.2912801485295,1093.558832802776,1099.9079644779608,1104.3529586925454,1116.7183648220637,1136.150726827184,1140.4093311080387,1139.516794485285,1131.715727486108,1122.560606503607,1127.978806549621,1136.5700795874352,1154.3676556578034,1157.5393033758205,1171.5967475008324,1184.3090366642368,1201.9111875730418,1210.6839024709438,1221.350673502937,1234.5507927826177,1245.0811558800096,1251.5068645012238,1260.1244648592494,1269.0000639921002,1281.6171034333152,1285.1327689817497,1294.4142665127,1305.5551593180148,1322.1964749606136,1333.1290342124144,1335.3264653914594,1330.1622169695952,1327.8207200355614,1330.1291461279131,1336.9514163541828,1344.481611917253,1356.271702209966,1371.3419723639015,1380.287371825092,1386.252617597023,1378.8059078824094,1385.3951334460844,1389.9429805371042,1402.5128611637133,1402.9713428604716,1385.7375482661755,1384.588270176506,1391.067184358101,1417.491853415158,1429.7854818037858,1435.862794063899,1433.9266497986628,1442.8247822958404,1445.9625900683473,1450.5465262086225,1450.7905727793575,1452.2396094941885,1455.559659658933,1449.2025701073314,1456.1949072931047,1465.275349238449,1475.036437367898,1476.7307295155829,1478.1515195815168,1486.4092309835091,1492.3481801594546,1486.1385723390815,1479.960538987622,1477.4444913904852,1478.342033215913,1475.8183219796636,1476.2577167616262,1486.1790434043037,1497.202407417301,1506.5180708616715,1510.1113084834526,1512.8324312333632,45083,"Spartanburg County, SC"
,,1113.4689127049094,1118.479297890382,1108.0207166805135,1102.0829440213704,1117.564186414117,1123.1267007711306,1135.8638949104454,1130.2803439190338,1140.722718444655,1146.0909242691234,1150.2014570826957,1144.8513952033054,1137.1462886063036,1149.849599090029,1160.2454094507802,1177.1866698073995,1171.9153191175303,1160.8912719782477,1161.0906364316927,1167.9306872349712,1173.1003247930146,1163.7570022676514,1172.8842435754636,1182.9004493120494,1188.5297020433416,1193.4675060779084,1199.0786028844902,1212.1071099207809,1217.0080578078196,1229.4583787157255,1235.173714608737,1232.515021637373,1226.1128213248303,1227.7940394025295,1226.746682967593,1242.1882915803494,1254.7830553726478,1271.3624559815848,1270.563127551529,1268.068317813137,1273.9068903152709,1291.7372026223757,1308.2541539221777,1313.6692270323683,1303.438732436625,1305.2949589969985,1305.664523283242,1317.709314130752,1326.4649695801609,1333.8734407371524,1331.056998466956,1334.4633578214955,1336.2335915598385,1344.7300292272132,1345.4939664234323,1346.619042809624,1339.925069584627,1338.3185465856477,1342.3953551878092,1351.614340386203,1365.1715186860715,1367.0096087587183,1370.134019379349,1361.5598854214772,1365.5474714545246,1368.6049481862767,1366.0673996675614,1370.806653611342,1373.5456224782447,1383.499045872527,1405.7760145633192,1415.2111453766315,1430.7663954149052,1423.2687426905902,1432.9391618739423,1447.6453785276285,1461.962919313011,1483.8274094545166,1489.6885066096174,1502.8242494687302,1510.3676290977533,1519.9820902840718,1534.6738552183965,1543.1678041507453,1558.1276121650465,1573.023077878755,1588.3820739812452,1595.446229835511,1600.4388507070123,1591.1429712104054,1582.6795858262185,1574.0837066311324,1589.1931813078738,1602.7280547774335,1622.583475195482,1627.5357869668944,1646.0010337587985,1648.9080661597532,1659.4524616669137,1656.168388931316,1661.7742075934134,1663.2804391323673,1667.7663470991286,1661.5735191228994,1659.0294711283698,1651.406124739859,1655.2834133451468,1659.411273929236,1677.3510765540889,1687.332222389456,1699.0541242725396,1702.7368415809258,1710.4787763579368,1711.7674571864488,1713.6463122541863,1711.6018852427271,1705.999809655833,1703.217323821132,1707.0686829636247,1721.4189465706709,1729.690114707614,1731.6243489143917,1730.0726741267088,1734.1384430633843,1734.6999285259944,1735.4737242244476,1724.569922517505,1717.3691529129371,1697.686397210544,1707.638464299932,1706.809457077056,1711.650916620394,1699.2798604568768,1708.0115064846032,1726.4068640279522,1735.653739856481,1739.1958978991497,8123,"Weld County, CO"
861.1518004980868,857.100543626247,861.1797307772048,866.0233505898531,874.4187525015506,878.2209483714337,883.3571426977986,880.1568701459771,879.6495524820612,879.397410766916,888.611958308704,889.3505528882594,894.2102829204791,888.492396970725,893.6484120515158,904.73039610734,914.6918492633016,920.9730059231842,922.4288181942974,927.3831178727264,931.2366895480376,929.375376330776,928.708925523455,929.910905056274,934.310172961157,939.3283025126048,941.7049962555642,940.3021470681812,941.0729298521442,946.505144244448,953.2822926277538,953.029254190536,958.539556412796,963.2812540912628,967.267329209864,955.3628360118056,953.5478351993464,954.1688229810562,962.6858175818116,965.578225124764,974.3549736791578,979.5213811555165,982.9629960027728,978.3329985668636,976.3218538872588,978.3173788836776,983.5447123575052,985.5052252635462,986.1962473698852,986.4548806650604,991.9732152153188,994.321063801403,1001.5391210032104,1007.738516405906,1013.6245948383424,1016.5148287719412,1017.675862528268,1019.0518731379274,1016.5225560677768,1011.6226360556144,1014.6395436140406,1015.7001829391702,1023.5151775701374,1022.1182661212302,1024.6203771620735,1030.9126504446622,1043.195976426185,1053.152556602115,1056.0545242178282,1054.5511398976575,1057.4103046367477,1062.4898909050469,1065.6116098776638,1070.56298909342,1072.5331363032349,1086.5376840331935,1104.5268699960995,1127.3471885849674,1149.539457602085,1170.61575091524,1181.3583974740943,1187.4194366700517,1189.2250225451523,1194.533663144668,1193.4856869495625,1197.6553236626469,1207.7068381280474,1224.127595007308,1245.6697906046277,1269.4574230276442,1296.689816645816,1304.8116304125845,1302.6497624484286,1295.3222928214034,1290.6909158080225,1300.1964721520806,1310.3187499758135,1318.889302183851,1323.9246581052137,1329.0615736274187,1343.3175548802842,1352.8996819493036,1359.1617790291684,1370.9994286867432,1374.136360531531,1376.5034220476382,1377.332019236455,1380.5337439137215,1386.709459138269,1384.4609165665895,1390.4971385416738,1398.8386131138227,1412.244769013205,1426.4153338673118,1439.6191703143772,1455.2075453305722,1460.36337035067,1464.1603740047292,1462.4082015670308,1462.192921913701,1457.536036432355,1459.2062328791935,1464.2634389594334,1476.708465747705,1489.4450399202096,1499.9618353997955,1508.7007428088064,1517.952914427903,1537.9965790792185,1543.3981116314328,1549.7951535577722,1542.164846312266,1542.563254110571,1533.4583092254295,1533.164764399838,1535.2503303188034,1539.1378460467276,1541.82249943367,1550.9264651802914,21067,"Fayette County, KY"
,,,,,,,,,,,,848.7705630662431,858.0135254831544,859.8006160637146,863.5001124049782,866.1017796290979,868.0343972526539,868.8295423794698,872.0508894544317,872.5932055991585,875.6488292495923,865.1240624385283,866.3050795864641,860.9689560554598,871.8161737287596,878.555675676456,887.8859407837286,890.1866997487034,896.1626557753723,900.3725225497313,894.5949327518867,889.4477747772787,889.1077972911094,900.3323874588416,906.1183937849692,905.5532741810492,905.7300375356582,909.595197703352,920.8388388197671,928.864491936006,931.4946984365026,932.0646564108588,933.2911335482164,928.7526223384676,925.6646731788064,923.0677921570376,925.8389755122708,926.8470051101216,933.6819031189852,939.4070984429404,947.8509820328763,950.7934937609656,959.1203769194568,956.558309397925,954.004946591965,942.9182971662256,936.3966174833828,938.0226008335331,939.5965712667772,947.4442874040944,953.4595701578916,965.930235011931,976.050230472691,981.2263749267826,985.0323319547972,990.3746947161704,995.5725597438468,994.3583566731916,988.1571517419344,973.1806084734624,976.151802523172,980.4754589171488,996.4361574035688,1006.4025088229324,1017.5523486979076,1031.3105394066638,1039.6786596210052,1050.0236329632207,1056.5791037242543,1062.3804385936266,1066.06001927693,1065.4877036366554,1069.499076306592,1072.3466602239664,1078.333278869054,1085.9132107796702,1101.2847854009458,1118.6782361754392,1138.9201991862642,1146.4970251944612,1150.245165954094,1144.6891766745232,1146.3880991917226,1149.7758570489889,1153.5048184990198,1157.314914138689,1164.3367049886338,1173.1363876735654,1185.3099525161506,1194.699727926297,1206.021773736637,1211.8743526109831,1216.410179800968,1217.2729095287357,1214.5737615440428,1216.937111064646,1219.1094321298744,1224.05499106772,1230.3001827002306,1238.9390798262014,1249.848049240099,1256.3457332249875,1260.2411538796514,1264.4963389402376,1267.2092905449886,1266.096332220263,1260.624797036431,1260.0449226477444,1259.027874669198,1269.213495132491,1274.610817550728,1285.9254612448883,1288.8094784740713,1294.7092052001772,1300.8754633087822,1304.7762322098488,1311.1497998408024,1310.9197430767388,1307.339253414422,1301.3761506665778,1297.1133278843515,1302.5682349018366,1303.7059131210578,1313.826759906584,1318.6554746350257,1327.2154660845406,1332.313447013811,1335.8949330775229,31109,"Lancaster County, NE"
1006.1786720002042,1009.5113792210312,1020.595583896364,1031.9871803859762,1041.509192062183,1045.5534161628009,1041.7420388150492,1038.2187554542822,1034.90160284349,1039.6560580109635,1046.3274060174758,1045.7384931076442,1048.2329157870931,1053.3978371047306,1065.1912281863242,1079.012571503805,1079.293467654849,1085.8818624573253,1083.5020596208485,1089.6072948602218,1088.9453249239978,1094.9237038832882,1100.305846114118,1107.2811081982925,1105.9805414927962,1111.8856103411108,1120.5579462872713,1130.2775323123644,1132.8219424808017,1137.762036728103,1142.0186841217844,1148.81649967922,1150.3900161630854,1147.0600613592003,1137.8839655499828,1135.2219375810826,1148.596253217614,1163.4149000928912,1174.795079283975,1177.3965443340878,1183.933480990599,1190.0761029109608,1192.590707517792,1193.949282214921,1191.3128623662224,1187.6289394022654,1185.073151905047,1186.898745955551,1199.266508551542,1209.3292728380427,1223.0286148535422,1229.8281405091848,1246.4426809384277,1259.49386945452,1265.2671819280229,1255.5135725512694,1253.1216333215625,1242.797921354018,1241.776046805237,1234.6992888345924,1244.277209708495,1253.1164608420088,1269.0351120861556,1268.700852395844,1277.022672928718,1272.0487907528511,1284.53803114745,1285.166783503561,1288.278306692987,1279.2915645740704,1272.490436736137,1272.97523602768,1278.3855072000545,1287.8293432162106,1294.8937875209117,1316.5906773169388,1347.6589489626444,1392.6621504085313,1428.7676166269907,1452.6446130722416,1473.795138584872,1480.0513684213165,1482.4713041695115,1478.7998802933591,1485.9554687848254,1503.6187041537212,1514.9121757338105,1533.6365666227478,1558.6460381409988,1588.434245794912,1613.8751097322845,1616.1859142028757,1609.023936971388,1594.290856401386,1590.212736589623,1588.375449961549,1595.0963623746309,1601.58540473997,1608.4085075025357,1615.2231889016916,1626.5979988719362,1634.6449514195992,1630.4138648391158,1620.5826240931617,1605.6993114676518,1607.4051618887158,1602.7311810190183,1608.0411909964068,1607.91590224036,1618.2249442511834,1619.2852195030257,1629.272066427249,1631.5994971997673,1644.3243004702365,1644.8631212456185,1644.029424702438,1630.5928972834442,1614.0296092653896,1604.1741566452376,1596.30160135779,1601.6093923471649,1608.1693341483178,1621.9260309014735,1631.524994177295,1640.2127678834763,1652.686412006209,1652.0397279212038,1643.2429344248362,1628.4410175821702,1618.680222847658,1620.0822198572837,1618.7814605820497,1626.1630673403167,1629.0048674533266,1642.2447868111533,1648.3880336355423,1657.243779019892,1656.7694084790107,1665.3518518097433,37063,"Durham County, NC"
842.5801087608642,844.7142020878232,850.239472421285,856.7973471867126,864.5659587117456,866.6648276374596,871.2900554633479,872.1573191401862,873.2934406319588,876.9667777340558,877.1909417721445,879.6047910934022,878.2443930785031,882.5080907561941,886.1562663575626,892.0545623412326,897.7682646892354,905.1171057662784,913.0571841793088,914.5599152596106,915.6032573409576,909.0473966720388,911.5165457954804,911.54847564591,917.9861648903072,920.9132022457992,925.9979826057706,931.0273948179944,935.7894017604276,940.803022660679,946.712633610158,955.6377529281094,962.3279636825988,965.9385230317092,967.6420621250322,972.6490736065706,979.8896283749824,982.7052281347436,984.3885230572024,984.6696557081178,992.1521507397166,998.0632398564728,1009.0675661701384,1017.4968665895466,1020.6901564101988,1016.79522789598,1022.5890127774824,1025.893565917725,1036.0138664179265,1035.1266423152588,1047.286075604839,1054.3742649330284,1057.2771986775813,1059.3203652514578,1065.6385571574592,1078.020684155111,1087.6715391129765,1091.9989117896146,1092.5886494470672,1090.304545311055,1090.89440383868,1097.6560203201652,1103.6185065022494,1112.1485085937563,1122.32976463168,1137.1404948644831,1153.8020508833106,1164.388205475109,1178.0008073406962,1186.776065520731,1188.3094100771862,1201.8565926685226,1208.2037345964825,1236.165629325816,1246.0363301311952,1292.145509008138,1327.8807178312911,1361.488864488516,1394.8333905688671,1430.5320235891284,1473.7693537494038,1488.0123278421893,1483.683532168954,1483.6946345228637,1482.6039894976652,1493.970697431747,1502.6204906518622,1508.4367104275254,1523.1172362078785,1534.8130789196712,1541.8696824243862,1548.6690740328024,1559.998047820694,1568.708791288478,1558.2093712502608,1540.205234732942,1536.3166007031489,1540.399243460735,1548.813680949917,1554.4383557501178,1561.518994740553,1564.38778589747,1566.7336506432855,1567.8072896663407,1565.4843834001613,1562.8464487807123,1557.9821247598516,1564.5276792484972,1567.3964808374467,1577.9832493332597,1581.9425421508463,1587.703277809077,1595.3564754781603,1602.166474276587,1608.35336276441,1614.757366140182,1618.268050844409,1617.860127411249,1608.7818226540207,1599.3957301151672,1593.820973899619,1598.5649169492056,1607.1066521219036,1615.1329819379864,1619.3575839520877,1624.12216938239,1633.3983746786712,1635.1911475498086,1636.6676336374214,1635.219102192577,1641.066669636651,1641.7973142806588,1641.117497722769,1634.648402454283,1645.8822102275797,1653.2314955941931,1666.547852138167,1671.4395378273225,1678.1910621429852,12033,"Escambia County, FL"
1021.613080290138,1034.113804912744,1040.2345991556094,1032.6165146659057,1031.4283673794168,1031.756379230501,1042.7380566561797,1042.2122874197296,1054.0842343291288,1030.5761207232645,1033.945686536347,1039.015006833586,1057.2997905103869,1061.3490800500772,1067.459979543799,1074.1031558751904,1074.7225528950291,1070.178612974605,1067.9473658121242,1077.8070136639967,1079.960201891489,1082.2642743699146,1068.5427182331332,1066.01724021798,1075.7175389857643,1091.7508614236178,1099.310692193297,1105.8785097550358,1105.9528181859027,1107.9377570038357,1103.355000149732,1102.882044682941,1100.971423062811,1113.928250903117,1117.7178417727348,1122.7128738914053,1129.303081767696,1141.9281209726937,1150.5057596862328,1152.821572662578,1144.357773426883,1139.1447037644325,1131.2282351501733,1132.7709073252768,1138.5090020555451,1144.0253813873896,1147.731699250342,1147.4300662169626,1153.2421782861577,1156.3776543727306,1168.350827646967,1169.4198882534415,1178.2082558790423,1183.328604097103,1185.4099890273212,1175.4916184239858,1163.0718001428324,1158.9484862727977,1165.565219715055,1176.878473632681,1182.161503676753,1197.809012574716,1214.091297098198,1222.683939169541,1215.8840769137112,1206.1418806014624,1210.1183452395155,1217.6536425576478,1217.9131776819877,1220.131926369001,1226.69503389634,1242.1782519546375,1241.491006382029,1245.796001354339,1246.280629987515,1267.8685065419238,1278.946455897215,1300.116880513722,1312.2556745180711,1323.0114347177616,1322.9624686106467,1325.9709250773542,1330.740863962831,1340.38292731392,1345.103515305968,1352.2582397841968,1354.6791920970509,1353.9584105000938,1366.008989126821,1375.1807825779858,1398.48781832052,1406.4046398443854,1416.387932410634,1407.9706007235416,1405.256746245043,1410.5303185141809,1415.2030003999018,1424.0209308999572,1427.6241340828194,1429.5454945606357,1441.677708763397,1455.0446201532527,1475.297510689811,1476.6876215484651,1475.3172159243964,1463.4684213627509,1467.0830302753889,1464.1436873899909,1485.660768668097,1486.6925183729616,1501.2700561076315,1499.7716471215083,1514.2044259770882,1517.9070041123712,1528.4903906254442,1527.7900417036428,1532.9068758703525,1526.8046492358003,1537.1864624434236,1536.9590783293113,1541.7716835196202,1548.2468668640918,1560.8852269168265,1574.7174729525548,1579.485162262517,1591.7288849551408,1596.790566155151,1601.6578367315792,1593.4818153623876,1596.4032024495011,1593.513605284637,1601.539388315418,1609.767763249913,1615.5025416248918,1619.676934335354,1635.9929360095546,1653.5013646309474,1670.9925404398086,1667.67104249187,36001,"Albany County, NY"
1319.6428481000864,1331.5234663798735,1342.821086823774,1354.338072510306,1367.791942091225,1373.025475324283,1373.3919840188553,1395.8855000501972,1372.0981821966088,1377.048096159931,1390.825043384237,1406.3317145399512,1408.056512730328,1401.904989801965,1422.7762256446847,1423.5668540373265,1427.451875318593,1447.8097841586216,1473.7138001538715,1478.4106586160644,1472.871872426335,1478.9466275974762,1488.32545860698,1489.0768919315778,1494.543060902023,1488.7665151516217,1497.7287470826705,1516.884526026882,1541.7812938565169,1551.4840554917755,1565.7552165328752,1566.292792162635,1593.131634499231,1585.4767679664296,1587.3703714952676,1548.4002849818598,1567.6404492336478,1573.0866902611435,1605.3231144057509,1606.7703380492546,1610.03049745883,1629.878172564796,1640.6009481498022,1652.3997746158811,1645.538299298399,1639.9027810635523,1630.0131481762917,1626.8437822259614,1636.2691032019825,1652.6132741397685,1669.8654045089438,1666.412374539451,1686.4220574840897,1697.6582810841862,1717.713426060965,1730.84278023133,1730.3050366445666,1732.8513031794537,1723.9097557189214,1716.6592579972528,1716.455039509333,1741.6561062752326,1771.7779927611768,1762.4175138052722,1766.8223227501392,1771.3266828460787,1787.0214964971071,1779.0076198308025,1773.0355702111208,1795.7774334855656,1801.2184678456272,1824.214498936698,1818.2871076185288,1818.7400028689196,1816.3020896735295,1845.5801455982216,1897.1156065794232,1953.515138769688,2000.4797874977855,2028.1815185945395,2038.1047984222655,2041.2771596411476,2052.4783399552525,2065.6529206321666,2078.8215124702515,2088.5391756495706,2114.7044242260204,2156.385810461192,2195.158364178156,2219.4243227944394,2238.4090318354274,2249.452343634845,2232.951180181508,2220.9562854424757,2205.102349595886,2193.0431888424096,2226.945044314573,2245.894542762421,2296.750245607732,2284.986737242262,2296.636945649685,2311.825935288766,2322.937655290954,2326.536276402916,2328.397667493823,2332.0808068689025,2349.0255211792755,2328.389351939796,2327.3106132926155,2334.5021091898743,2373.843590358006,2405.9573656278994,2420.732641298653,2427.7316341178184,2444.5071456541905,2451.76581438681,2462.068506032293,2438.31222612443,2422.380501345397,2406.7576364184115,2419.9150032641087,2452.1071957712597,2474.074487157356,2496.6300042450416,2503.7812599321023,2517.2610540997757,2533.279485805597,2551.361510907471,2534.741466152022,2525.8932489965346,2499.4478954691285,2491.972649192511,2478.3661060592544,2488.257096751776,2526.1311314990858,2548.624653364626,2574.5627253721223,2571.51912381294,2589.9861059727878,33015,"Rockingham County, NH"
754.125534480044,759.245652242232,749.7721401299451,753.7498267172665,749.4635143082528,748.1767606793587,745.598818076651,752.8752397345457,758.5525025196431,760.3453357894796,765.9267724230513,771.9847617407999,777.7076136610899,769.9406003642302,768.8337462093235,776.842278082149,784.0205888620582,776.7394180061226,762.1629479367415,762.6878079860627,770.9863602860861,779.8804590645559,780.7614070778188,773.3453507082507,776.1101123338061,779.8687921795305,795.9710031572021,803.7910731155506,810.5471440806044,815.6234871255166,812.6913964765795,810.6551465426345,807.2084861880969,801.1598027296532,794.7953957521551,793.4267989616106,807.185689489897,823.6949506504213,827.7524626007522,827.6882188533386,819.764550725159,827.0932882932744,830.9344708674838,838.849427602844,838.1997942788166,839.3326302515158,856.6335493976928,862.3514235377739,861.8772072191651,849.5842521289533,854.0407943995863,860.2841130012716,864.6838285444379,872.3043247282253,882.5935794572727,891.5378072784553,882.7257385157578,883.4793214358416,874.1948844002937,880.1109643867779,875.1042238032152,889.0388847587592,896.7507172629356,912.2008512137892,917.3982991192572,920.2939122331088,920.279263894021,918.975514287706,927.7066623076462,928.841101137648,938.3038663266944,940.9570046757444,957.061022237258,954.0012403831169,967.6377217318887,970.6701728108252,987.8458562816768,997.858404576218,1018.7988058732444,1034.0261804717643,1062.2040210220675,1073.9876903463914,1087.2603003708534,1069.1579367631668,1058.3005627697082,1067.6044779412657,1083.977077885546,1093.0487713880068,1109.958500872519,1121.8231129744406,1134.6185707681057,1135.0223640105014,1142.878607100684,1156.0059691407796,1156.8265411010368,1151.306353820724,1142.4666306808576,1152.89675919637,1163.86932849529,1177.9542648998508,1175.6275742470318,1185.2414137952685,1204.417668631084,1218.2950909479662,1225.5758689572065,1237.1247832043532,1244.927680721897,1260.6742599655554,1258.1379242602682,1263.8962686458783,1265.910283962332,1282.5407486835966,1290.8377613944426,1288.73744200113,1288.3753170650054,1306.8213562117733,1312.496470860552,1310.1801237161612,1293.547851437478,1308.900247296587,1322.118140638636,1340.5701076649566,1341.9221335819227,1349.097255590184,1355.6389613119968,1366.8142984130614,1375.9485865218253,1376.0515059175411,1383.5015799901898,1369.243344303106,1384.060904993068,1378.711235877446,1404.248741922812,1396.988626052776,1416.7961194306324,1401.018527456243,1412.1646307036704,1402.9483859785896,1422.8673234811165,39093,"Lorain County, OH"
1050.159378516278,1053.3305804379074,1056.9484253089995,1059.769718404853,1055.828541473543,1070.501396381315,1076.8765405017016,1086.670132860678,1081.258772982046,1081.2675469455562,1077.2397278758397,1072.3532734601515,1077.125998618764,1089.5289787231548,1092.4866725446036,1091.5673162379646,1087.61424487513,1099.6545905688674,1108.6023651195987,1113.4745584173731,1113.0781530777845,1107.1017685690765,1113.7616727406687,1116.5965876062075,1118.5010785764268,1128.5791633445483,1137.8893709156616,1143.4443999106732,1144.552652565372,1143.9380274905743,1152.8210906281167,1151.1829861254434,1160.8579855105609,1162.762037192792,1168.2228443605368,1162.00092171546,1161.6319221581273,1162.7158601898611,1178.9751935662744,1187.587379005059,1199.394706862594,1190.2544435815214,1201.7136163835123,1202.1083313704191,1211.4136746112329,1197.2042322019383,1193.9624157144704,1188.4006736949402,1196.9515023311897,1204.8172720469242,1218.7809242781682,1228.1706025442325,1238.4626215001304,1237.1217620861407,1248.4515396515767,1246.96297907929,1259.0678179425572,1248.667138392212,1253.1759761998171,1257.5258108670637,1273.4691259407386,1279.297174462309,1277.1584412043212,1273.0086885170715,1275.2432709073598,1278.681990980249,1301.7871127461945,1317.3310999540283,1333.43570701782,1345.853726545026,1362.978057840244,1378.7737512393358,1375.874397827574,1372.192546748973,1401.1968000461893,1422.0041516079766,1458.428731236633,1462.6447702240446,1491.1351467678253,1504.3769266840725,1517.9633454061989,1522.7066775102187,1531.7129477817714,1569.0907142555195,1574.545404220758,1594.6770548455045,1582.2677535750668,1612.6781039666675,1626.071942663904,1646.3519155994934,1650.9824434034986,1657.618560680106,1651.2114630531328,1655.458481012119,1649.7413447910542,1663.295626637576,1666.8932419307032,1699.3840747766956,1705.3938065973496,1716.5905964663227,1707.8825218956572,1720.9614042316323,1724.913053935196,1730.015835126044,1731.9446595922373,1738.926575681526,1747.6843714753277,1733.4505953872815,1730.3033743059564,1728.9073127239803,1755.2753566172078,1771.2522694713464,1777.3068074391572,1787.039086938781,1798.114764492812,1806.6611697070623,1817.735398512153,1801.4952042133257,1804.7557444438464,1795.6218039040266,1808.0599929330333,1808.1829013666024,1817.4720729639887,1826.936653447941,1831.042487625593,1836.227625031206,1849.5297630027687,1868.033191963512,1866.7380002110972,1871.0703220206524,1865.1807880648475,1866.400700858432,1876.5069995050044,1873.526895974772,1885.727603751605,1879.6013846979024,1898.6617500626871,1914.2406347694796,1926.004958037216,42095,"Northampton County, PA"
